Gene	LFA2b	LFA2c	LFA2d	LFA2e	LFA3b	LFA3c	LFA3d	LFA3e	LFA4b	LFA4c	LFA4d	LFA4e	LMA2a	LMA2b	LMA2c	LMA2d	LMA2e	LMA3b	LMA3c	LMA3e	LMA4a	LMA4b	LMA4d	LMA4e
Gene	6	6	6	6	16	16	16	16	24	24	24	24	6	6	6	6	6	16	16	16	24	24	24	24
381590 -0.35836 -0.4686674 -0.2882478 -0.4970709 -0.2447782 -0.6349728 -0.473675 0.0648611 -0.8521482 -0.2272647 -0.3110282 -0.5108341 -0.5044082 -0.4452002 -0.4610878 -0.4303437 -0.3937133 -0.8369973 -0.497378 -0.5337262 -0.3444316 -0.4292158 -0.2925468 -0.4072571
381626 -0.6513272 -0.207022 -1.110272 -0.2990538 -0.3387509 -0.5229918 -0.6480614 -0.4619528 -0.8290088 -0.463335 -0.55159 -0.199198 -0.0766767 -0.8592798 -0.5750996 -0.9271205 -0.39611 -0.625714 -0.7440539 -0.6989751 -0.0840372 -0.609747 -0.4634136 -0.629712
381654 -0.9930779 -0.498628 -0.6004977 -1.1550009 -1.1099348 -0.6771026 -0.7260878 -0.8176723 -0.8882873 -0.6779832 -0.9540018 -0.7297087 -0.9788806 -0.771712 -0.686137 -0.8222646 -1.0445127 -1.0520231 -0.6662362 -0.7294316 -0.6632852 -0.6928529 -0.6080984 -0.604954
381668 -0.3021257 -0.6418329 -0.6383529 -1.0150257 -0.5018873 -0.2019532 -0.2891785 -0.6669563 -0.5121783 -0.7656453 -0.5728295 -0.5755226 -0.3584541 -0.2652073 -0.1905579 -0.890107 -0.8952997 -0.4504112 -0.8272815 0.0415381 -1.1461299 -0.2090602 -0.8532676 -0.5026538
381693 0.32741536 0.55109294 0.57092016 0.6828587 0.4195011 0.61661421 0.49127426 0.73422533 0.25408046 0.92034895 0.59775213 0.7669042 0.43024093 0.5398665 0.40398279 0.4328204 0.79155738 0.1546238 0.56774751 -0.0111266 1.00271659 0.38390167 0.43156952 0.4941542
381759 -0.971127 -0.90058495 -1.02194455 -0.9285859 -1.0763416 -1.05791765 -0.850459 -0.9789112 -1.37195435 -0.88303685 -0.85873285 -0.58515775 -0.86719125 -0.91851045 -0.91648995 -1.0267678 -0.97361825 -0.99220495 -0.9679566 -1.04470125 -0.71250015 -1.02308175 -1.0127117 -0.81652285
381760 -2.1329888 -1.5780746 -2.0837774 -1.8829052 -2.1157563 -2.0591024 -1.4365366 -2.4764511 -2.0486761 -2.0216256 -1.9011192 -1.5379091 -2.3671685 -2.1805025 -1.5712764 -2.2654128 -2.303396 -2.4113461 -2.5133806 -1.6376234 -1.4653574 -2.4137844 -1.782425 -1.8553557
381785 1.1077918 0.38577251 1.10861136 0.99787908 1.27352197 1.28463664 0.41397134 0.64808629 1.12827516 0.06141157 0.6067174 0.5795516 0.82324516 1.4628909 0.65839142 1.13838842 0.97268763 1.21296862 0.83703084 0.73968431 0.88127958 0.85365204 1.22243483 0.82406643
381801 0.532239 0.310142975 0.431347825 0.700407805 0.684357705 0.080382055 0.525410335 0.322426885 -0.038293295 0.671441405 0.38117267 0.392254255 0.47467923 0.28300609 0.237066935 0.587120225 0.751071495 0.39209668 0.584260805 0.30827412 0.597031865 0.376977725 0.683470735 0.525625235
381802 -0.7733124 -0.2260561 -0.2699674 -0.3258218 -0.4901708 -0.1851032 -0.0839287 -0.3525261 -0.4384704 0.11898047 -0.1675054 -0.1961108 -0.3119 -0.4266749 -0.2607362 -0.1817088 -0.1455015 -0.5682941 0.06450816 -0.3059823 -0.0644322 -0.3322868 -0.4950661 -0.0627047
381813 -0.5477875 -0.7615373 -0.7345356 -0.4913498 -0.496249 -0.5492152 -0.6893487 -0.4704169 -0.3649239 -0.5006239 -0.5022613 -0.6639431 -0.5897356 -0.3225581 -0.399359 -0.7680673 -0.3954105 -0.5356495 -0.1142695 -0.4664017 -0.6201875 -0.6431966 -0.5473124 -0.2844325
381820 1.7367461 1.71509241 1.65095458 1.6746028 1.69034898 1.64692092 1.60708735 1.63407881 1.85585663 1.29549399 1.44681999 1.57854166 1.74208338 1.83473616 1.7875275 1.70891955 1.65246347 1.79527558 1.69769842 1.76201559 1.60727123 1.78936026 1.60439538 1.65979468
381852 -1.1730537 -0.4803084 -0.9222231 -0.9255229 -0.8753442 -1.1078445 -0.6852711 -0.9003838 -0.9785277 -0.8404955 -1.0877958 -1.2520314 -1.1699528 -0.7756509 -0.6233765 -1.0220286 -1.03822 -0.9635583 -0.8451527 -0.8091738 -0.7772829 -1.1122882 -0.7144559 -0.892338
382030 0.55434305 0.90370602 0.9318476 1.26145024 0.54973938 0.51128157 1.03823402 0.98063416 0.03623171 1.12366975 1.12710221 0.21894034 0.41269502 0.28292114 1.01009662 0.75536524 1.24005232 1.00168264 1.16994072 0.99913163 0.89946537 0.33282794 0.58476861 0.9752257
382035 0.84863923 0.14839108 0.65452746 0.55263075 0.97264855 0.94985964 0.17887924 0.14721758 0.88659018 -0.6054513 0.27986468 0.28580649 0.49948201 1.25208193 0.33379582 0.7026733 0.56076255 0.76940841 0.5380186 0.53624813 0.45186888 0.47627929 0.87080535 0.17198925
382038 0.330310455 0.705136935 0.423515725 1.034057865 0.563987655 0.43426532 0.649049665 0.716405545 0.53290341 0.94263173 0.537014085 0.706553715 0.620852525 0.160205085 0.56124229 0.247687355 0.94352994 0.430114885 0.496433665 0.360545355 1.0695532 0.592660875 0.66378455 0.715525715
382051 -0.7757646 -0.7291348 -0.5145781 -0.8256819 -0.6099211 -0.8903183 -0.554679 -0.7643126 -0.5110127 -0.5090918 -0.67909 -0.5517075 -0.9029285 -0.7139795 -0.8567936 -0.6835662 -0.7828434 -0.9114354 -0.6719986 -0.7549792 -0.7238403 -0.6692463 -0.6659334 -0.6059573
382056 0.61612564 0.80546432 0.51006668 0.39946378 0.301402635 0.43826561 0.636345445 0.5861712 0.530030445 0.00304893 0.650535595 0.782378165 0.66026387 0.33283537 0.64262895 0.59096431 0.363947565 0.671540195 0.671249505 0.60946073 0.408414445 0.7013779 0.178102265 0.598028215
382090 -0.5872938 0.24382012 -0.2393543 0.21425622 -0.2378418 -0.3774564 0.06847765 0.15362614 -0.5325324 0.42038145 -0.0362333 -0.101293 -0.2872649 -0.4491478 -0.5155137 -0.1530478 0.14374467 -0.238394 -0.0132883 -0.5661907 0.46134233 -0.2427694 -0.2517465 0.25911078
382105 -0.5980808 -0.5104236 -0.3290762 -0.6538919 -0.6914928 -0.4135595 -0.4951071 -0.3574785 -0.8031566 -0.2878019 -0.2500783 -0.3719248 -0.7285357 -0.4056191 -0.3980815 -0.2946496 -0.5695241 -0.6371217 -0.3151037 -0.5875234 -0.192858 -0.5853024 -0.3709972 -0.3217
382117 -0.23919515 0.29682624 0.13430157 0.33120249 0.07125786 -0.12624144 0.339361205 0.24830226 -0.08627197 0.566318745 0.19566826 0.228530375 0.046133865 -0.071508475 -0.090025835 0.22166565 0.50178611 0.000491915 0.339689885 -0.018636695 0.58666074 0.124590855 0.24417303 0.16822274
382118 -0.3599731 -0.5203169 0.00613592 -0.2852266 -0.1181929 -0.0704594 -0.4584158 -0.1994195 -0.3434 -0.024513 -0.16852 -0.2264431 -0.4209817 -0.1597854 -0.3715221 -0.3706528 -0.4717815 -0.2816177 -0.3170932 -0.2370178 -0.3672152 -0.3133606 -0.0263273 -0.4739556
382156 -1.2367181 -0.8741015 -0.9095009 -0.8295975 -0.6787409 -1.1997218 -0.6870414 -0.9724393 -0.432444 -0.8874801 -1.0561492 -0.5920852 -1.0963708 -0.8816254 -0.9191807 -0.8517176 -0.7899319 -0.9613589 -0.6225453 -0.9538365 -0.5097979 -0.7349301 -0.8691323 -0.6619606
382207 0.39574465 0.18037083 0.17534085 0.25308765 0.25925911 0.3745763 0.17242857 0.08205374 0.01908879 0.02454473 0.17298395 0.09749859 0.15035479 0.46548126 0.32924778 0.21440512 0.11703968 0.42129136 0.23317452 0.13820761 0.08230342 0.19680356 0.24696045 0.23696316
382252 -0.8453554 -1.0724446 -0.891901 -0.9213293 -1.2624037 -1.2724016 -1.1213878 -0.6345521 -0.6381419 -1.1709284 -1.3421718 -0.9366658 -0.4188697 -0.8125114 -0.6396068 -1.4805686 -0.7945299 -0.6655958 -0.9444811 -0.4844648 -1.3189897 -0.9049235 -0.9067275 -0.9646927
382543 -0.7935804 -0.2656572 -0.5191892 -0.4965208 -0.6917513 -0.6624285 -0.2765937 -0.52986 -0.7909361 -0.4594069 -0.4775881 -0.9307175 -0.9653549 -0.5151447 -0.4632893 -0.7384319 -0.510589 -0.6983685 -0.6443066 -0.4763543 -0.5187524 -0.742455 -0.9174735 -0.4097233
382639 1.11028774 0.90844987 1.14425285 1.36757661 1.19871748 1.17471257 0.99831532 1.12901883 1.0407855 1.37867446 1.13428434 0.95337787 1.10263262 1.09470718 0.97518971 1.13163508 1.1594752 1.11149119 1.22807316 1.16487109 1.25415986 1.11349172 1.25107355 0.97403448
382793 0.417773455 0.162856235 0.319374445 0.22578497 0.18345229 0.357548025 0.248537595 0.23406066 0.420494945 0.239366035 0.21060212 0.012333005 0.360398145 0.26133914 0.36661449 0.08900974 0.10895242 0.410681085 0.154025395 0.340869055 -0.057041525 0.2755552 0.314930415 0.069745445
382985 -0.3888686 -0.19195472 -0.17861945 -0.07743245 -0.01264156 -0.39018655 -0.15505185 -0.099386855 -0.5068986 -0.034811415 -0.1945038 0.01767963 -0.30475935 -0.42699545 -0.2800756 -0.25828265 -0.06975023 -0.52737205 -0.06409875 -0.37018035 -0.00099268 -0.21711195 -0.01692735 -0.10598896
383295 0.35000317 0.369485775 0.353302405 0.31580263 0.19044849 0.27181019 0.255799185 0.298741865 0.665825285 0.182115845 0.264268865 0.472497705 0.36929324 0.4328838 0.419731405 0.337024675 0.23971102 0.4356319 0.192107465 0.316502825 -0.047867275 0.38777984 0.211240705 0.418715105
384009 -0.3936222 0.19582999 -0.33832665 0.15460561 0.11201643 -0.36133025 0.21429231 0.08326402 -0.40464005 0.20135531 -0.12236722 0.206970595 -0.044359395 -0.37037505 -0.190923035 -0.127012705 0.347760605 -0.2509572 0.08111604 -0.182722935 0.298328015 -0.17583444 0.11925224 0.133341905
384061 0.360025415 -0.017818935 0.358419605 0.13391789 0.45389403 0.43080961 -0.010237305 0.22916671 0.396992965 -0.22716995 -0.07450612 0.15673838 0.08135547 0.48945144 0.08641601 0.394783885 0.165788095 0.448793435 0.111210915 0.25011093 0.27034294 0.22354841 0.31381168 0.20311803
384077 -0.8627363 -0.947028 -0.7965837 -0.8440103 -0.8117887 -0.8452398 -0.8473481 -1.0335783 -0.7387437 -0.8909639 -1.1016915 -0.8063901 -0.7236456 -0.8144491 -0.9678871 -0.6718922 -0.8634017 -0.9114497 -0.7619984 -1.1052329 -0.46958 -1.0312514 -0.9254116 -1.2227628
384452 -0.8534708 -0.6444541 -0.6968495 -1.4152543 -1.8406473 -0.8514365 -0.7500718 -0.8294225 -0.8153366 -1.4937826 -1.0040479 -1.3221984 -1.428286 -0.9012066 -0.5789255 -0.9279006 -1.6155148 -0.656049 -1.1751146 -0.4901083 -1.4694393 -0.7398941 -1.4669735 -0.681597
384763 -1.0670714 -1.0447972 -1.2119912 -1.5005183 -1.2758316 -0.6324168 -1.3545292 -1.3053841 -0.3317813 -1.1040679 -1.0724337 -1.4499505 -1.2328879 -1.2981716 -0.7646997 -1.3586115 -0.9461635 -1.188651 -1.3242118 -1.1221174 -1.1339953 -1.099416 -1.2850386 -1.2962721
385493 -0.7044192 -1.0122983 -0.5459618 -0.9400004 -0.6912767 -0.5923622 -0.9612733 -0.89314 -0.979231 -0.6469157 -0.8457444 -0.896497 -0.7493115 -0.6891093 -0.7347228 -0.8044257 -0.8784293 -0.7878222 -0.8895319 -0.9938436 -1.1657682 -0.8654621 -0.7032606 -0.9786729
386753 2.18326162 2.12992027 2.17362975 0.07002595 0.01869313 1.98739804 2.1997228 1.85920959 2.11212436 -0.5216072 2.17473643 1.7591191 2.04205879 1.73118095 2.30030617 2.10857198 0.00718583 2.29649779 1.69762736 2.28314122 -0.0232763 2.237077 -0.0956783 2.10604304
399510 0.25721606 0.487142867 0.354655473 0.047859053 -0.173181623 0.338541023 0.682964917 0.431575893 0.38120135 -0.04930106 0.303387367 0.337378287 0.312399837 0.335802173 0.420146097 0.36961314 0.11432234 0.337544863 0.317934823 0.228659083 0.048473657 0.345939273 -0.16570648 0.50809566
399558 -1.00636455 -1.01919695 -0.970058525 -1.0529197 -1.033010075 -1.114206475 -0.954701525 -1.07729025 -1.101578975 -1.013205225 -0.97665945 -1.31815275 -1.01879475 -0.8576967 -0.86777465 -0.91509865 -1.02924885 -0.89790365 -1.010429125 -1.01974625 -0.965287175 -0.994547325 -1.060435175 -1.024330275
399568 -0.62904795 -0.456588035 -0.49965135 -0.09917621 -0.32985465 -0.3006974 -0.41412473 -0.267397665 -0.65475055 -0.25194442 -0.2697984 -0.09529401 -0.4823791 -0.26385372 -0.60392475 -0.4460674 -0.008143015 -0.37012205 -0.30857436 -0.56962865 -0.05855119 -0.41049893 -0.4220757 -0.238138235
399570 -0.8494877 -0.5256071 -0.7914674 -0.1796023 -0.4695491 -0.7279511 -0.892156 -0.3012392 -0.4538972 -0.04855 -0.3833859 -0.384636 -0.2333743 -0.7972353 -0.7933288 -0.3981376 -0.0928835 -0.6112373 -0.1032315 -0.9874979 0.03633144 -0.2583535 -0.6704438 -0.2145288
399627 -0.6198859 -0.2009828 -0.3631015 -0.2753541 -0.9658035 -0.5887136 -0.267385 -0.216098 -0.509341 -0.3678658 -0.545145 -0.3673034 -0.2299172 -0.3148001 -0.2121316 -0.4400179 -0.3759943 -0.2730944 -0.0449454 -0.2042037 -0.1908096 -0.2817329 -0.6864907 -0.2036141
403174 1.22290626 0.46073446 1.37919034 0.97786573 1.27647308 1.56602935 0.66587243 0.84939609 1.29452914 0.46968962 1.2662894 2.15559472 1.33213108 1.5595328 0.11143305 -0.1650443 0.70301221 0.11967283 0.36217258 0.01973468 1.75594254 0.72181447 1.01090941 0.80376474
406217 -0.6313063 -0.7647851 -0.5961492 -0.5836163 -0.9385482 -0.6515553 -0.6724076 -0.6439526 -0.6863491 -0.7123698 -0.7894299 -0.8980368 -1.080143 -0.7727325 -0.4161152 -0.890979 -0.6308752 -0.6973268 -0.8656679 -0.4458157 -0.75495 -0.7559695 -0.7547473 -0.9701855
407243 -0.2357265 0.37514765 0.12809096 0.71322936 0.33438507 0.0843191 0.52645957 0.47116095 0.03256838 0.69784035 0.27685005 0.67047695 0.12576352 -0.1330021 0.06336967 0.01673103 0.65197235 0.03478942 0.31950734 0.14398365 0.7447682 0.22753387 0.31220066 0.49871162
407785 -0.143388 -0.2872799 -0.0297837 -0.2437514 -0.1308507 -0.1697417 -0.2252909 -0.0792094 -0.5049911 -0.0038529 -0.2319869 -0.437013 -0.6789735 -0.0036269 -0.5677807 -0.391968 -0.3240106 -0.3316203 -0.5523748 -0.5421703 -0.2196941 -0.3523869 -0.0486349 -0.1244603
407786 0.57299364 0.7726371 0.6524468 0.70076963 0.75800211 0.60857266 0.84911976 0.68327327 0.89329485 1.18326719 0.71336133 0.81526997 0.61736978 0.66317216 0.63848898 0.67793121 0.76571463 0.74439493 0.777808 0.61184858 0.88230652 0.7123857 0.75759931 0.78947119
407810 0.09330825 0.59399424 0.25000242 0.68508837 0.29650868 0.21832225 0.4468127 0.4699769 0.39865517 1.15235511 0.70741028 0.60135732 0.25280303 0.05299029 0.29396498 0.40264603 0.86537098 0.26614652 0.72962758 0.02207993 1.02179684 0.53568681 0.62275491 0.68347809
407819 -0.2267378 -0.1087514 -0.0747886 0.00506573 -0.0257824 -0.1223544 0.07167524 0.00377635 -0.1730678 0.13099997 0.13683715 -0.2043323 -0.2538885 -0.2299148 -0.1805303 -0.1081458 -0.1694614 -0.2148914 0.03538454 -0.0127984 0.11471677 -0.0964228 -0.0488122 0.00319433
407821 0.253017375 0.043128315 0.263924825 0.194544815 0.28841855 0.258648275 0.113113505 0.3189121 0.36155349 0.285693485 0.29009266 0.17244207 0.152115985 0.25382815 0.21459094 0.204174995 0.214573465 0.19739154 0.03237521 0.2422717 -0.013207815 0.29003691 0.26719715 0.200957585
407823 -0.186715233 -0.245815473 0.0155425 -0.11712208 -0.404377337 -0.088784947 -0.091845987 0.076860017 0.00859321 -0.138800283 0.007649157 -0.028013607 -0.10998926 0.02015098 -0.03843786 -0.201616443 -0.078485213 -0.080556043 -0.010148137 0.03900839 -0.01271877 -0.0010827 -0.287990013 -0.054271413
414069 -1.2732683 -0.9446886 -0.9611569 -0.7849504 -1.4691998 -1.5138737 -1.0557003 -1.1222301 -1.6320376 -1.3720363 -1.0566862 -1.539267 -1.1133466 -0.7371049 -0.9701201 -1.1546474 -1.224658 -1.4543065 -1.4951599 -1.209411 -1.4759967 -1.4649643 -1.5346966 -0.9133563
432486 -1.691054 -1.5072094 -1.3213526 -1.2185163 -1.4838295 -1.4513306 -1.347839 -1.8340229 -1.5111819 -1.5194425 -1.3468249 -1.4938497 -1.6038354 -1.7441067 -1.7190142 -1.5305145 -1.9016715 -1.8340129 -1.8970835 -1.5456594 -1.6083298 -1.4293613 -1.0802472 -1.8880131
432582 -0.37957685 -0.5127794 -0.3729427 -0.5754515 0.153194845 -0.44092645 -0.39559415 -0.52888525 -0.72324705 -0.083432465 -0.4618093 -0.4052193 -0.8792238 -0.3833005 -0.3977099 -0.4752897 -0.4561749 -0.5352107 -0.584389 -0.48878805 -0.4367803 -0.5320884 -0.56334805 -0.70699205
432677 -0.3714391 -0.2823082 -0.23175 -0.2800206 -0.6019144 -0.2725209 -0.2259734 -0.4947532 -0.1729379 -0.5192714 -0.3255973 -0.5659903 -0.539062 -0.1393759 0.14586103 -0.1826453 -0.3529854 -0.1961893 -0.2600628 0.23280236 -0.5865203 -0.1971283 -0.3933975 -0.4472674
432720 -0.0678741 -0.4271628 0.00114138 -0.5294054 -0.0061983 -0.0979071 -0.4198156 -0.1506979 -0.3708037 0.12144542 -0.1648274 -0.3308975 -0.1695489 -0.1986973 -0.2951277 -0.3883335 -0.1561777 -0.4479084 -0.383363 -0.5655392 -0.5207999 -0.2864271 -0.0686385 -0.4390831
432940 -0.3918379 -0.5139595 -0.5096387 -0.6349816 -0.7197637 -0.4255603 -0.6772183 -0.6382503 -0.5413087 -0.839789 -0.5214893 -0.8042872 -0.4651147 -0.6138924 -0.6130384 -0.5258144 -0.7753115 -0.3776726 -0.533519 -0.4398107 -0.9087926 -0.4347475 -0.9397002 -0.682669
433256 0.60086433 0.77464114 0.73693152 0.56224621 0.70582822 0.62807073 0.76119321 0.7621676 0.76974999 0.71238687 0.76210033 1.00188825 0.5551779 0.71959647 0.76549786 0.67375325 0.76402415 0.7354904 0.84701206 0.77708584 1.32394392 0.8087423 0.69673413 0.75657602
433323 -0.6047837 -0.4317592 -0.5637455 -0.2829447 -0.5555672 -0.5572216 -0.2927137 -0.4164763 -0.63119 -0.2924555 -0.4339255 -0.6876951 -0.5619044 -0.1046904 -0.3956227 -0.4141443 0.28764751 -0.7060807 -0.224812 -0.3913416 0.12388558 -0.5183501 -0.4271459 -0.3763192
433375 -0.0115642 -0.248762 -0.0548619 -0.2059056 0.00263387 -0.3817025 -0.4081234 -0.0706561 -0.3897081 0.20923282 -0.2379201 -0.0884584 -0.0750758 -0.1503409 -0.1175082 -0.4654662 0.15523662 -0.2541094 0.01343863 -0.3640649 -0.0163272 -0.1347533 0.19511315 -0.2330443
433586 -1.1592221 -0.5586368 -0.7120211 -0.7963072 -1.2900293 -0.8954638 -0.5896966 -0.5874007 -0.9384866 -0.6151538 -1.2939868 -0.8133753 -1.6118684 -0.9846401 -0.8476177 -0.5435265 -0.6982337 -0.8942809 -0.4389556 -0.6046893 -0.6892794 -0.7893181 -1.0503444 -1.1134966
433667 -1.0424749 -0.8989341 -0.8107165 -1.0383815 -1.0075606 -0.9320358 -0.8917409 -0.7840005 -0.8117408 -0.3571949 -0.6470833 -0.6445768 -1.3008703 -0.6670613 -0.9028214 -0.4487034 -0.489177 -0.724395 -0.4923603 -0.7413325 -0.4618915 -0.7695047 -1.1993341 -0.7093242
433771 -0.1584421 -0.7614066 -0.2210244 -0.5684189 -0.3253529 -0.2281012 -0.41079 1.48216632 -0.0390852 -0.3994359 -0.7236223 -0.5044353 -0.2722457 0.06448078 -0.4822096 -0.2813834 -0.5130102 -0.0432149 -0.4629252 -0.113223 -0.6403388 -0.4365433 -0.2449201 -0.46734
433813 -0.1344959 0.01114518 0.23030683 0.12822281 0.07226811 0.13657051 0.09258021 0.07358798 -0.2341496 0.36152477 0.19654624 -0.0235593 -0.1011633 0.07280392 0.09134996 0.08693452 0.21100846 -0.0709572 0.18272949 0.07769464 0.20765693 0.15066896 0.31376353 -0.0202333
433864 -0.1366413 -0.2009378 -0.1387316 -0.3773274 -0.3790951 -0.1870359 -0.077372 -0.1226201 0.10278407 0.06739944 -0.087098 0.17418582 -0.0859729 0.20013255 -0.2358409 -0.1200934 -0.1269755 -0.1976317 -0.2574242 -0.1830165 -0.1574171 -0.217926 -0.2186697 -0.1224001
433938 -1.2747399 -1.1385824 -1.1729537 -1.0721171 -1.3633143 -1.1554603 -1.2218891 -1.0359906 -1.4854397 -1.2702397 -1.3496446 -1.1901992 -0.9348224 -0.9353804 -1.008892 -1.191991 -1.3287688 -1.2944145 -1.2536745 -1.0961446 -0.8986238 -1.1688863 -1.3346551 -1.3183524
433956 1.33244624 1.55690359 1.35599417 1.94128674 1.91400982 1.27458126 1.42755905 1.89531431 1.3950205 2.23361557 1.73077017 2.11023663 1.61681116 1.18156728 1.22657579 1.52383847 1.83830492 1.17912069 1.69921795 0.76347663 2.08560544 1.46330214 1.53303388 1.70608653
434008 -0.3449853 -0.3487928 -0.5092754 -0.2636038 0.39892362 -0.0592516 -0.3033352 -0.2316929 -0.5553308 -0.0069437 -0.0876562 -0.1134475 -0.224206 -0.1922258 -0.4133855 -0.3908886 -0.0069113 -0.4571751 -0.3482584 -0.3704824 -0.0404226 -0.4452802 -0.2724035 0.01400484
434065 0.029562145 0.44409453 0.312214893 0.058042115 -0.164823835 0.215031733 0.523799485 0.290255365 -0.02048018 -0.06205154 0.403674613 0.317609168 0.114762893 0.165966495 0.329185488 0.302859378 0.062637433 0.078764168 0.093590163 0.345177985 0.249577785 0.110616055 -0.16488284 0.48119327
434233 0.5941224 0.62059444 0.53515153 0.25273927 0.47934707 0.65876008 0.42812294 0.58888444 0.70117101 0.83015478 0.67457192 0.47441466 0.57475012 0.62964539 0.75325828 0.65477155 0.38102901 0.59500205 0.5635021 0.57719454 0.61334708 0.63413149 0.3794814 0.74093582
434234 -0.4217156 -0.6014462 -0.6905447 -0.9487762 -0.675614 -0.4161832 -0.6319015 -0.6812735 -0.2742634 -0.9201881 -0.5780357 -0.7764486 -0.5052433 -0.2585059 -0.5596665 -0.6101632 -0.754095 -0.4560421 -0.9843516 -0.5448295 -0.5848611 -0.6724522 -0.9831136 -0.5389258
434423 -1.0293923 -0.7880626 -0.8094893 -1.2560788 -1.1776495 -0.8133842 -0.6968594 -0.8677983 -0.8798052 -0.7755749 -0.7643292 -0.6610003 -1.1091913 -0.9914382 -0.8920671 -0.7143123 -1.0107096 -1.1639839 -0.9001033 -0.963977 -0.6024803 -0.8657041 -0.7021016 -0.7777203
434459 -1.7190592 -1.4712219 -0.8685193 -1.2864695 -1.992756 -1.2628808 -1.0588031 -1.0522069 -1.4318397 -0.8922366 -0.9389797 -1.4410118 -1.8500816 -1.1492412 -1.1293953 -1.1364083 -1.315551 -0.6623129 -0.8491528 -0.888602 -0.5573461 -1.1874372 -0.82145 -1.1376207
434784 0.07320785 0.02169796 -0.1127924 -0.59456 -0.146614 -0.1327629 0.21224223 -0.4162149 -0.2930923 -0.4131855 -0.1543461 -0.2447491 -0.1599146 0.02693374 0.1287115 -0.3891782 -0.6405512 0.04868416 -0.4385096 0.32883809 -0.6890825 -0.245376 -0.1563263 -0.3742517
435518 -0.619637 -0.803091 -0.6655102 -1.1602245 -1.3138528 -0.8070578 -0.6753808 -0.8095456 -1.2415075 -1.459234 -0.655479 -0.9734175 -0.955452 -0.5862142 -0.6538231 -0.8048264 -1.0689925 -0.7201552 -0.7106654 -0.3684626 -0.6657906 -1.1650395 -1.7035037 -0.6209304
448829 1.42993367 1.69080897 1.6364123 -0.2417942 0.24107377 1.1143133 1.7914492 1.24665435 1.04030604 -0.1602433 1.74783399 0.55894551 1.15407514 0.99370679 1.93898873 1.67982696 0.0106341 1.42886559 0.81038546 1.9313069 -0.4486903 1.35827477 0.22640566 1.79388996
448850 -0.2621994 -0.5012106 -0.4460301 -0.671573 -0.5634568 -0.4260444 -0.7250163 -0.5232892 -0.5763554 -0.5870515 -0.5596388 -0.6628885 -0.2586303 -0.2649766 -0.3202256 -0.5380971 -0.4833919 -0.2010397 -0.608328 -0.2794469 -0.5645502 -0.3433201 -0.4114808 -0.8752905
448987 -0.2926956 -0.2763435 -0.4775371 -0.2732018 -0.5050353 -0.4461651 -0.1941133 -0.4546088 -0.4547095 0.10707086 -0.1201947 -0.1706006 -0.5761595 -0.4015927 -0.339368 -0.1395738 -0.1819067 -0.5014548 -0.1320954 -0.3744453 -0.1458822 -0.503631 -0.1989218 -0.1552041
449521 -0.476098 -0.0465829 -0.4994841 -0.0648355 -0.0590693 -0.6575175 -0.246519 -0.3078023 -0.477289 0.22700683 -0.3535056 -0.2064901 -0.1161761 -0.3727968 -0.0155743 -0.5382126 0.28634554 -0.2870711 0.12763985 -0.3115652 0.27669063 -0.2179704 -0.459226 -0.3196245
503610 1.43474241 1.43092969 1.49483405 1.50252518 1.56934083 1.56195381 1.28914603 1.40365756 1.53396403 1.02850085 1.16886994 1.45860303 1.39261042 1.59679781 1.52794272 1.3864204 1.45140728 1.59041302 1.3765309 1.53535673 1.16499567 1.59645353 1.52574834 1.1820912
