Gene	MsFA2a	MsFA2b	MsFA2c	MsFA2d	MsFA2e	MsFA3a	MsFA3b	MsFA3c	MsFA3d	MsFA3e	MsFA4a	MsFA4b	MsFA4c	MsFA4d	MsFA4e	MsMA2a	MsMA2b	MsMA2c	MsMA2d	MsMA2e	MsMA3a	MsMA3b	MsMA3c	MsMA3d	MsMA3e	MsMA4a	MsMA4b	MsMA4c	MsMA4d	MsMA4e
69740 0.234653675 0.00738018 -0.014332865 0.075117605 0.171179415 0.24482959 0.1572738 0.263194675 0.122432385 0.18333893 0.16962058 -0.02823402 -0.118478675 0.01197916 0.16514495 0.11235591 -0.18823178 -0.136516705 0.045378835 0.229185195 0.004051085 0.221756595 -0.019825265 -0.07717357 0.058446175 -0.04423453 -0.01949009 -0.13949138 0.089454655 -0.139975905
69747 0.58368622 0.45871243 0.54748829 0.52691886 0.47632642 0.70934478 0.42925178 0.74339687 0.60480311 0.49940021 0.58122447 -0.0095892 0.28847014 0.57049477 0.53841402 0.46933582 0.42799835 0.24064269 0.4223994 0.6401467 0.42132977 0.54369301 0.52820458 0.23406501 0.55813709 0.56135945 0.39312709 0.39994752 0.19506594 0.51137292
69748 -0.5304062 -0.7052359 -0.584988 -0.8152515 -0.9082656 -0.8564606 -0.7265875 -0.74194 -0.581623 -0.6862222 -0.9282814 -0.7978685 -0.8721644 -0.7287099 -0.9512182 -0.6359293 -0.6187782 -0.8505742 -0.909672 -0.6436344 -0.6119225 -0.892627 -0.6075958 -0.8030984 -0.5976005 -0.456222 -0.8136423 -0.6599832 -0.6628556 -0.6801402
69773 0.98347092 0.96198245 0.83058747 0.82833771 0.86069409 0.72318422 1.03912355 0.83773835 0.87703634 0.99591691 1.07709164 0.92270696 0.77278079 0.81054938 0.8880174 1.02257886 0.96843395 0.95946892 0.86703722 0.97047102 0.7893906 0.79925001 0.95664918 1.00401156 0.97469322 0.84680244 0.68964833 0.64160677 1.08081577 0.95885428
69780 -0.65959555 -0.93899015 -0.90009965 -0.81619185 -0.68258725 -0.528094595 -0.92038905 -0.68453455 -0.7731344 -0.85622315 -1.15873475 -0.8682797 -0.8328726 -0.9462342 -0.8019377 -0.58753625 -0.62900023 -0.98882195 -1.02090555 -0.7561244 -0.76662215 -0.8209137 -0.7198788 -1.036586 -0.80803415 -0.8884161 -0.624157815 -0.7759264 -1.04760435 -0.84619245
69786 1.25196297 1.28609376 1.18743306 1.497262 1.32148401 1.21083616 1.3474007 0.99820083 1.28193861 1.36392441 1.25224466 1.61219116 1.60935389 1.48124963 1.49597973 1.420778 1.48932011 1.62335071 1.41458961 1.21578121 1.44708719 1.34051539 1.46958918 1.89144315 1.44476255 1.51157998 1.60777972 1.33757411 1.46492101 1.44439282
69790 -0.9434436 -1.042162 -1.036116 -0.959673 -1.0108509 -0.961518 -1.0323105 -1.0383336 -1.0727063 -0.9370665 -0.9703709 -0.9053812 -0.9636257 -1.0920614 -1.0095156 -0.9278565 -1.1838451 -1.0265178 -1.0497865 -1.0665286 -0.9737417 -1.0043506 -1.1399571 -0.8998714 -1.0977895 -0.9991754 -1.0038135 -1.0746148 -0.9836624 -1.1874888
69792 0.05037705 0.11594808 0.03820382 0.035637065 0.19389447 -0.014587745 0.185394405 -0.023412765 0.12700467 0.07688537 0.183234795 0.30902933 0.36203203 0.016264355 0.10101146 0.087439395 0.031043345 0.189821005 0.114914725 -0.005019545 0.103660135 0.12168757 0.05663637 0.380944725 -0.03700317 0.167849265 0.20706574 0.157290835 0.29864838 0.093096305
69802 -1.4101994 -1.5562169 -1.6275191 -1.5415401 -1.3609435 -2.0504114 -1.3061288 -1.7732522 -1.451283 -1.7302802 -1.4094686 -1.5712567 -1.4411505 -1.8348701 -1.7104171 -1.5873108 -1.6132012 -1.4044366 -1.6615046 -1.5925476 -1.6018 -1.6292687 -1.5001186 -1.2052664 -1.7416289 -1.661277 -1.6330106 -1.6231703 -1.2667974 -1.3239168
69804 -0.5457579 -0.5680249 -0.4975131 -0.477731 -0.4762667 -0.3943028 -0.5036099 -0.4906988 -0.4625539 -0.5638005 -0.5518447 -0.7007568 -0.588059 -0.5077025 -0.5343564 -0.4693682 -0.3562737 -0.6479564 -0.4822874 -0.4609337 -0.5697638 -0.5209565 -0.4609369 -0.8003667 -0.7007425 -0.4743491 -0.4301807 -0.5176729 -0.6132304 -0.4852264
69806 -0.9260679 -1.1683066 -0.9824509 -1.0167336 -0.8895551 -1.0229075 -1.023796 -0.9663974 -0.8796544 -0.9896114 -1.1765366 -1.0721177 -1.1102252 -1.0291925 -1.2297082 -0.999731 -1.1634187 -1.1110466 -1.1546282 -1.0784632 -0.9877939 -1.0723979 -1.2642047 -1.4543116 -1.0017812 -1.1266393 -1.0076908 -1.23808 -1.1911257 -1.5350375
69807 -0.52247987 -0.341355065 -0.433355485 -0.33966424 -0.33402298 -0.49089031 -0.54832796 -0.47764206 -0.33759172 -0.43008119 -0.29559363 -0.38328571 -0.47532685 -0.357617375 -0.419460075 -0.466184615 -0.32531939 -0.36330162 -0.37078658 -0.43040916 -0.46638314 -0.51965627 -0.4945487 -0.41854781 -0.345538995 -0.43692532 -0.48287722 -0.47981242 -0.357020465 -0.417740685
69812 -0.2305166 0.46638031 0.17680867 0.25138742 -0.2126406 -0.1201468 0.10888835 -0.0464858 0.21292841 0.18908492 0.13236631 0.05590057 0.29446321 0.23297085 -0.0720205 -0.0749125 0.18118851 0.40830884 0.34001335 0.02594592 0.24994231 -0.0681262 0.1512865 0.37848509 0.3226024 0.44348183 0.17286306 0.22572289 0.10190768 0.26577053
69814 -0.007623 -0.0623369 -0.0567726 -0.0403626 -0.153817 -0.1222498 0.00254809 -0.2162438 -0.1261149 -0.0602523 -0.0471225 0.12688036 -0.0049013 -0.0253854 -0.0413193 -0.0424399 0.02796623 -0.044678 -0.0514419 -0.0915826 -0.0082562 -0.1363678 -0.0172208 0.24769314 -0.2270534 0.01563262 -0.0721956 -0.1858454 -0.0596351 0.05078835
69821 -0.56511889 -0.415113887 -0.4110638 -0.52820722 -0.50652227 -0.5443021 -0.635411917 -0.590403667 -0.575621133 -0.468998443 -0.572509603 -0.441588627 -0.38731474 -0.46723904 -0.50577972 -0.47504209 -0.365865567 -0.402690723 -0.512227167 -0.569323537 -0.471420087 -0.585260003 -0.365140803 -0.296853897 -0.339361297 -0.45415389 -0.40632248 -0.27902363 -0.433945257 -0.572174083
69823 0.661650397 0.848425617 0.865645083 0.81531615 0.65771847 0.689272733 0.685989523 0.66847682 0.80444465 0.856726063 0.766876717 0.725815637 0.818053637 0.787852557 0.715392367 0.692497883 0.774471027 0.877876623 0.770317997 0.737382477 0.882514727 0.70987599 0.747709513 0.869538243 0.87414884 0.953761283 0.7850774 0.805944263 0.8257982 0.739196803
69833 0.16427173 0.09855466 0.10001108 0.14821329 0.10976941 0.22487245 0.20278968 0.24754833 0.21626502 0.16145151 0.18618616 0.03294472 -0.0341534 0.11179496 0.06128841 0.1318446 0.30391703 -0.0077507 0.15851253 0.15748235 0.11408046 0.12554829 0.18274977 0.00937199 0.25809407 0.08020553 0.02070585 0.07990102 0.05438657 0.29136996
69836 -0.8817993 -0.62085005 -0.72275825 -0.63265435 -0.68780695 -0.6666135 -0.6613586 -0.60279535 -0.5936015 -0.7418535 -0.85076915 -0.5586339 -0.58737015 -0.5382424 -0.74845075 -0.60712015 -0.5844148 -0.55207145 -0.5702831 -0.640079 -0.7164266 -0.85055995 -0.6321627 -0.4620097 -0.65153125 -0.53358345 -0.54595575 -0.5101918 -0.6674229 -0.508353
69837 -1.0374615 -0.6184592 -0.9457817 -0.8093568 -0.9864774 -0.8508749 -0.9262725 -1.020348 -0.7973535 -0.8870408 -0.9311718 -0.530742 -0.988068 -0.5725383 -0.7575235 -0.8688313 -0.7875836 -0.7231486 -0.5672953 -1.0173479 -0.6975601 -0.9331478 -0.8772671 -0.7274067 -0.7730397 -0.6209501 -0.6324259 -0.6749733 -0.7467982 -0.6350368
69847 -0.2262679 -0.28747615 -0.127074345 -0.1791096 -0.16349689 -0.118478845 -0.30303195 -0.04779311 -0.14543373 -0.158804575 -0.2801503 -0.4734297 -0.31016385 -0.2367298 -0.26467905 -0.2827475 -0.15749155 -0.27168165 -0.2494764 -0.196902 -0.2613787 -0.15821059 -0.29469865 -0.48118505 -0.5139415 -0.24523465 -0.1959276 -0.17318095 -0.225158 -0.14715505
69860 -0.4331556 -0.2570909 -0.2668268 -0.1753116 -0.3860016 -0.5550306 -0.288781 -0.1647771 -0.2974579 -0.4346222 -0.3145985 -0.4626632 -0.5156155 -0.335526 -0.4435527 -0.267575 -0.0212904 -0.5243003 -0.2528452 -0.431366 -0.3843163 -0.3729562 -0.2720397 -0.3210382 -0.2428093 -0.3434438 -0.4273578 -0.2826514 -0.0808649 -0.2055184
69863 -0.7727377 -1.0083933 -0.8770436 -1.0069829 -0.6483787 -0.6937561 -0.8568172 -0.7764462 -0.7880119 -0.92868 -1.4833912 -1.0340567 -0.9290826 -1.0393297 -1.2663042 -0.6659342 -0.9513888 -0.9519873 -1.2207612 -0.6905181 -0.9126697 -1.1991184 -0.8164572 -1.1106455 -0.8428285 -0.8717445 -1.1586845 -0.9636281 -1.2619726 -1.1477358
69870 0.72170344 1.01522372 0.7716872 0.95236717 0.68700252 0.67711714 0.93107689 0.65598425 0.85638134 0.95144811 1.00788326 1.20696629 1.06994495 0.99535155 0.96178735 0.97129341 1.02400389 1.11552814 0.92692504 0.81347046 0.87197678 0.81297053 1.11352716 1.47454893 0.98739032 0.93252955 0.89961443 0.83739738 1.09030942 0.99338115
69878 -0.8623528 -1.0916702 -0.8697528 -0.8505548 -0.9897497 -0.9561892 -1.269781 -1.0040643 -1.1707095 -0.9495473 -1.1798881 -0.881774 -1.122538 -0.6642133 -0.9851246 -1.0349213 -0.9063972 -0.9368221 -0.9601814 -0.9110341 -0.9404563 -1.0830579 -1.2239744 -1.0710051 -1.0034242 -0.8833615 -0.9822022 -0.9586426 -1.1828608 -0.8147237
69882 -0.4974564 -0.4910253 -0.3339993 -0.610138 -0.5190082 -0.4308334 -0.6500548 -0.4788926 -0.5899409 -0.3950637 -0.7295033 -0.5354547 -0.7505514 -0.5753727 -0.6244847 -0.2026026 -0.4312264 -0.5233621 -0.7620284 -0.4138387 -0.3721737 -0.5359682 -0.4668996 -0.8419217 -0.5507474 -0.4020574 -0.5399853 -0.4557674 -0.4908699 -0.5688957
69884 -0.1488017 -0.1782561 0.09821944 -0.0922485 -0.1681011 0.01897785 -0.0862981 -0.0311788 -0.1520942 -0.145862 -0.1249608 -0.1578672 -0.427282 -0.0660264 -0.1266951 -0.0515594 -0.0955469 -0.2239001 -0.1870182 -0.0259873 -0.1097421 -0.1041932 -0.0850617 -0.2900132 -0.0366479 -0.1145409 -0.2487573 -0.0552929 -0.1584602 -0.0778651
69885 0.47735121 0.16091793 0.28626262 0.30641627 0.44308368 0.33737056 0.32433038 0.17078589 0.23312982 0.36458517 0.20485884 0.34775519 0.3124818 0.42669466 0.34566835 0.3223963 0.43731469 0.35310235 0.36524838 0.29131361 0.2406717 0.3714965 0.39967441 0.51996786 0.39661247 0.26439006 0.35097596 0.22329901 0.23567659 0.2120542
69893 0.6051956 0.78345018 0.54110936 0.65351354 0.70102986 0.37081949 0.82271351 0.40642101 0.66599211 0.66518998 0.72551807 0.90896593 0.79717193 0.63423364 0.70541436 0.74852902 0.64871159 1.04436079 0.79428182 0.47002872 0.68605594 0.63620206 0.6288684 0.95498849 0.61781211 0.69368546 0.86271488 0.69667457 0.83920669 0.63064562
69900 -0.0071591 0.17357961 -0.0332396 0.09901923 0.04845384 -0.1968658 0.12619501 -0.0428207 0.09220839 0.05621608 0.20033978 0.04433594 0.18572187 0.13537651 0.14912378 0.07854524 -0.0090449 0.24805153 0.00684743 0.00450286 0.02846458 0.072005 0.01426839 0.52492858 -0.0087091 0.06109686 0.04541113 -0.0359616 0.23138753 0.24283041
69902 -0.1149394 -0.1845655 -0.1929593 -0.0638409 -0.1720559 -0.0644175 -0.1819488 -0.2032604 -0.2022429 -0.2766789 -0.4562643 -0.1548003 -0.1343569 0.05643091 0.02112613 -0.2275984 0.11557411 -0.2231104 0.06295464 -0.070754 -0.1953399 0.00960625 -0.0429042 -0.1517288 -0.0481229 0.03809188 0.0660557 -0.1054857 -0.2687125 -0.1250515
69906 -0.901239 -0.8926458 -1.0838413 -0.958669 -0.8482288 -1.108038 -0.9302257 -1.0493379 -0.8933254 -0.8881126 -0.8542584 -0.8335114 -0.7716134 -0.9360231 -0.8004336 -1.1074778 -1.071547 -0.8814189 -0.8229436 -1.117382 -0.9088567 -0.8404443 -1.000768 -0.7123199 -0.9586302 -0.9943975 -0.9206655 -1.0095748 -0.9722014 -1.2300889
69908 -0.7078616 -0.5706499 -0.721832 -0.5980004 -0.7694751 -0.8936942 -0.766632 -0.7543332 -0.6654929 -0.6378112 -0.6554238 -0.4357225 -0.6654764 -0.5666047 -0.6165197 -0.6524309 -0.5970714 -0.4983835 -0.5413535 -0.8607499 -0.6895569 -0.722156 -0.5214418 -0.3665151 -0.6618625 -0.6715595 -0.6292766 -0.5658467 -0.5665459 -0.4680236
69912 0.133692105 0.19491412 0.16921663 0.18843783 0.158344845 0.300121785 0.287201455 0.319079995 0.28742865 0.198033645 0.15508136 0.24857509 0.09618901 0.127960505 0.19545663 0.2193141 0.148874075 0.10674272 0.144032075 0.24163051 0.125667 0.25777343 0.16725942 0.00676219 0.176688765 0.1002261 0.18376912 0.197551845 0.170215985 0.27729482
69928 -0.6199587 -0.3238209 -0.4587718 -0.5443705 -0.5642279 -0.5496974 -0.5103985 -0.6196255 -0.4373098 -0.5807223 -0.5612817 -0.2092237 -0.2278234 -0.3697755 -0.4932924 -0.4932794 -0.3078258 -0.316945 -0.3343864 -0.5582333 -0.4580053 -0.5571835 -0.3485168 -0.1049543 -0.2947109 -0.3564461 -0.270786 -0.2095802 -0.3607261 -0.3034441
69953 2.50503056 2.24545842 2.45223543 2.40055321 2.60544409 2.759539 2.37679928 2.63580138 2.49201343 2.44050166 2.37065503 2.09473385 2.22777778 2.29991525 2.46374781 2.42158745 2.43363736 2.11141844 2.40395495 2.4825113 2.48015412 2.6477704 2.30551869 1.44519034 2.23245776 2.29821625 2.34155023 2.33099991 2.06843573 2.49405943
69955 -0.4748611 -0.6612783 -0.4940428 -0.5732063 -0.5318872 -0.3512553 -0.4228686 -0.4933399 -0.5143496 -0.5821355 -0.5373822 -0.6014341 -0.5751792 -0.5626419 -0.5229572 -0.5961522 -0.3817562 -0.684402 -0.5109527 -0.4064424 -0.562547 -0.5658907 -0.4733452 -0.8329203 -0.3812152 -0.4612209 -0.5157822 -0.4304755 -0.5706184 -0.4012953
69957 -1.5505731 -1.5937598 -1.4826519 -1.4250253 -1.3657144 -1.3824483 -1.3946114 -1.4748405 -1.3693234 -1.4783181 -1.5600922 -1.5832889 -1.531259 -1.3868585 -1.362827 -1.5345967 -1.5620058 -1.6086993 -1.5471318 -1.5111102 -1.506641 -1.3644197 -1.5271529 -1.4073011 -1.3590558 -1.5115077 -1.511898 -1.6241893 -1.5186533 -1.2963101
69962 -0.0212082 0.14499492 0.06404242 0.02640576 0.0812618 -0.2031788 -0.0359621 -0.1889148 -0.0586347 0.13817617 0.07112616 0.20070504 0.15059243 0.11318223 0.04834319 0.14470029 0.06075912 0.21856337 0.03592255 -0.0800881 0.04155224 -0.0502726 0.16622462 0.36939535 0.10417838 0.00012223 0.07600197 0.18624002 0.28199386 0.00791716
69964 -0.9977507 -0.949199 -0.9309725 -1.046939 -0.9315484 -0.7982713 -0.8502823 -1.0307675 -1.0098219 -0.8754026 -0.7766518 -0.9331978 -0.7205969 -1.0566716 -1.0683381 -0.9797328 -0.9131262 -0.9106653 -1.1079836 -0.9747038 -0.8243911 -0.8560861 -1.0168525 -0.5311384 -1.0908569 -1.0428526 -0.9881646 -0.8964247 -0.8199849 -1.3754928
70021 0.96223072 1.11926357 1.01604377 1.0986395 1.01379155 1.11120039 0.99700735 1.09357973 1.06019015 1.08477235 1.03506606 1.03924866 1.09090094 0.93068774 0.97416755 1.05980917 0.97795132 1.0670928 1.05029013 1.14296131 1.00693759 0.968898 1.16356764 1.19831129 0.91756714 1.03800692 1.06449947 1.17006372 1.0461825 1.11767817
70024 1.17356203 1.40367168 1.07444966 1.00640189 1.11405378 0.82020324 1.29141313 1.12255106 1.10915161 1.18134898 1.31271712 1.05617557 1.25240554 0.97547545 1.08622236 1.19359134 1.00821281 1.34486721 1.15589401 1.124307 1.11937743 1.01589031 1.15907774 1.37427827 1.06883402 1.15809225 0.95431914 1.04636 1.32313183 1.09954675
70025 -0.11648909 -0.1065923 -0.067972745 -0.02198217 -0.148754095 -0.2037966 -0.06701724 -0.021744275 -0.0890435 -0.1680606 -0.080061305 -0.07283704 -0.11100025 -0.02695794 -0.07379845 -0.09395027 0.00103876 -0.1313077 -0.08932771 -0.132836585 -0.15090436 -0.102295385 0.00552917 0.09715709 -0.078731985 -0.04467151 -0.15014277 -0.03722744 0.002987805 -0.076380425
70031 -0.7233225 -0.9054842 -0.6875785 -0.8117444 -0.8656462 -0.7232738 -1.0821733 -0.7489337 -0.8405342 -0.8287587 -1.0368712 -0.972927 -0.9789845 -0.7350303 -0.8749301 -0.7872817 -0.7935821 -0.8680246 -1.0334702 -0.668617 -0.7787296 -0.826896 -0.829049 -0.9211245 -0.8559496 -0.7497204 -0.8747524 -0.888529 -1.0430284 -0.9587911
70044 0.82774505 1.07576353 0.82678786 0.92561951 0.66574935 0.84156868 0.97900254 0.88449373 1.0176098 0.85938486 0.95233139 0.67929469 0.93932241 0.91383956 0.80570761 0.68220277 0.74701629 0.99861231 0.96793326 0.79121596 0.99893197 0.86236268 0.87226701 1.17066354 0.89818512 0.86880812 0.77414043 0.75098589 0.78720302 0.67562561
70047 1.11785479 0.99072672 0.99486038 0.96115077 1.18218304 1.04308596 1.19734231 1.25026514 1.14211262 1.21700081 1.35681284 0.92560726 0.74667473 0.80436661 1.1579308 1.2203757 0.86329955 0.73173552 0.92162682 1.17823655 0.98461396 1.19995825 0.90524997 0.6530189 0.8932393 0.89390993 0.94428651 0.76371754 1.19146047 0.97518715
70052 -0.0008869 0.13537224 0.25964418 0.61022867 0.26355776 0.09708582 0.25819921 -0.2093788 0.33391435 -0.0182381 0.37831636 0.49267814 0.44097281 0.57795476 0.4374423 0.19884363 0.28864264 0.48319787 0.50726742 0.06355745 0.37283502 0.22495509 0.4875536 0.6418845 0.44494478 0.61860375 0.43966393 0.10951551 0.16743581 0.51808668
70054 -0.4445267 -0.8800717 -0.6183668 -0.6458971 -0.5057884 -0.5457835 -0.6047914 -0.6170028 -0.6594023 -0.6553714 -0.5832833 -0.5847904 -0.5871469 -0.7579669 -0.5114687 -0.5724479 -0.6117385 -0.6292174 -0.6268314 -0.5004342 -0.6872455 -0.5357771 -0.7199819 -0.5877166 -0.6934839 -0.5991454 -0.6222346 -0.7064597 -0.6008761 -0.6230703
70082 -0.2355754 -0.4309114 -0.4944326 -0.6692235 -0.2012541 -0.297231 -0.3977795 -0.2636966 -0.3649432 -0.7771504 -0.1554783 -0.4428293 -0.4030325 -0.7769043 -0.4887362 -0.3952218 -0.5250954 -0.5542137 -0.4292363 -0.3627168 -0.5636296 -0.3378105 -0.599176 -0.7772365 -0.5652178 -0.5295162 -0.431772 -0.5888987 -0.3975373 -0.45524
70093 0.10355151 -0.035913795 -0.055551935 -0.12022579 0.021926785 -0.092396795 -0.14468902 0.013503515 -0.098150345 0.008656895 0.12384856 -0.19053889 -0.233357165 -0.143742635 -0.012071955 0.03075711 -0.02964399 -0.127308765 -0.133902445 -0.025986205 -0.09792193 -0.06676173 -0.08071204 -0.13082754 -0.121870085 -0.157514255 -0.262019465 -0.19519824 0.13549997 -0.009675855
70099 -0.448068963 -0.436492047 -0.29296314 -0.421553683 -0.437910713 -0.340586803 -0.36276973 -0.31990608 -0.322662847 -0.498118297 -0.388669357 -0.358372063 -0.422915927 -0.358207667 -0.480488257 -0.459402267 -0.47457159 -0.23955853 -0.383275987 -0.40904886 -0.39382065 -0.430473587 -0.46650053 -0.441577447 -0.33608592 -0.493820523 -0.434630383 -0.401810883 -0.52247854 -0.291732087
70122 -0.480751708 -0.127505712 -0.266478054 -0.245952974 -0.525388442 -0.496543728 -0.30519063 -0.453347382 -0.229470096 -0.258858824 -0.238491684 -0.224568334 -0.181191244 -0.219183624 -0.397907378 -0.391019116 -0.260071556 -0.105665524 -0.124137356 -0.47171007 -0.179234222 -0.42874613 -0.327293548 -0.01161654 -0.11890156 -0.17951923 -0.257408454 -0.329712184 -0.255523152 -0.356649512
70125 0.11104443 0.36813754 0.16416207 0.27281778 0.22907665 0.02090383 0.34019395 0.072135 0.3616913 0.203449 0.17679685 0.49715291 0.58832667 0.37706964 0.21005221 0.27310483 0.44250367 0.51070524 0.45936463 0.04780167 0.28586051 0.03822924 0.39979993 0.71653494 0.34068322 0.39927794 0.57077934 0.41744501 0.46711636 0.50039395
70127 -0.7050454 -0.7686738 -0.6465679 -0.7539804 -0.6234132 -0.575152 -0.6604649 -0.6527133 -0.6272374 -0.6888743 -0.7991982 -0.7030711 -0.7034279 -0.7668777 -0.8098333 -0.6402618 -0.7953088 -0.6297124 -0.6549298 -0.6027605 -0.618104 -0.7684268 -0.6564686 -0.8579326 -0.7141023 -0.717554 -0.7274921 -0.5653814 -0.7520656 -0.6340469
70129 -0.6057911 -0.3167359 -0.4014706 -0.4592717 -0.3810081 -0.6099433 -0.4517193 -0.5241991 -0.499908 -0.3160678 -0.4456584 -0.2333171 -0.2153411 -0.4555937 -0.4912243 -0.2249706 -0.4858983 -0.5598216 -0.5172496 -0.4902139 -0.4129718 -0.6023093 -0.214164 -0.2005481 -0.4174533 -0.4361328 -0.3730418 -0.1830988 -0.3331688 -0.4526496
70155 -0.875328 -1.0296549 -1.1063499 -1.0275074 -0.9576712 -1.0415947 -0.9226932 -0.912605 -1.1957977 -0.9358873 -0.7307424 -1.0800469 -1.1915554 -1.1323452 -1.0109772 -1.0035299 -1.0782664 -1.1053164 -1.1169279 -0.962403 -1.2303345 -0.9870396 -1.1745102 -0.9772984 -1.0586152 -1.1986936 -1.1830291 -1.0807086 -1.0264544 -1.1603545
70208 -1.164942 -1.3453261 -1.3262582 -1.248976 -1.1960761 -1.2277261 -1.1913793 -1.2729313 -1.4887654 -1.383537 -1.5043511 -1.256555 -1.3335585 -1.3892698 -1.4133732 -1.19019 -1.3294996 -1.3273166 -1.309262 -1.352804 -1.2971445 -1.3302365 -1.4184942 -1.494768 -1.3130145 -1.3541786 -1.1264934 -1.4666118 -1.2566486 -1.8024383
70223 0.318481255 0.626029565 0.469010435 0.48359634 0.354679945 0.189260075 0.38940956 0.210413675 0.333107015 0.54720041 0.449943175 0.617049 0.63393201 0.514414745 0.40461714 0.548334935 0.469986145 0.655691905 0.45848391 0.283643805 0.627070725 0.296993295 0.525452305 0.83839713 0.49872027 0.522003025 0.57193205 0.56178011 0.65678848 0.363651905
70231 0.05737338 -0.054548515 0.14312098 -0.00876599 0.07002445 0.139969905 0.0074396 0.16773722 0.15468108 0.057242985 0.11469924 -0.2460903 -0.009661995 -0.017701895 -0.0318915 -0.06468461 -0.135706 -0.121281835 -0.07611835 0.10657562 0.018327585 0.130878485 -0.14151495 -0.4110833 0.04184018 0.035466185 -0.007902205 -0.02477995 -0.1491861 0.028293875
70233 2.08007628 1.96628801 1.9843716 2.06431783 2.14945115 2.05700479 2.02371283 2.02605451 2.00475919 2.01838931 1.9479726 1.96190532 2.04488115 2.0780817 2.17822112 2.10740708 2.14470826 2.05010479 2.19221172 2.07461908 2.02296129 2.08912427 2.1866197 1.76099979 2.09492004 2.06800849 2.16987923 2.03579224 1.93725164 2.01591165
70238 -1.41260575 -1.37447079 -1.3054391 -1.48777955 -1.32011365 -1.4156229 -1.43035735 -1.4558007 -1.5951084 -1.37935005 -1.3451551 -1.5315513 -1.393763 -1.50131315 -1.4130706 -1.5109666 -1.42236365 -1.37927825 -1.50591075 -1.4368096 -1.43821755 -1.3665692 -1.3706748 -1.24458633 -1.3324548 -1.37639805 -1.44710305 -1.426516455 -1.332526615 -1.44512885
70239 0.09067358 0.23665624 0.09364965 0.28890461 -0.0606693 0.11995759 0.04037156 0.07678267 -0.087481 0.05911251 0.15202395 0.30095022 0.29814546 0.35202296 0.19046677 0.13353919 0.24478252 0.29203396 0.2216624 0.0350535 0.18473001 0.0671457 0.30018919 0.60327658 0.19933664 0.20391081 0.25804918 0.12623926 0.12802076 0.26429821
70240 -0.5922969 -0.777521 -0.6203767 -0.3426052 -0.3853807 -0.3458047 -0.4743166 -0.7198924 -0.3697888 -0.8455148 -0.4673199 -0.368077 -0.4970503 -0.4824453 -0.1461781 -0.4983099 -0.4361853 -0.5004266 -0.2546444 -0.5488834 -0.4543555 -0.3852881 -0.3649958 -0.5402139 -0.4382727 -0.3804595 -0.4163342 -0.8361399 -0.7443589 -0.2591496
70247 -0.0188677 0.82714027 0.49554335 0.62080974 0.02139543 0.11309248 0.29239214 0.04251461 0.62884246 0.53772841 0.30476066 1.03056113 0.98046395 0.82877434 0.38385566 0.32520264 0.76668584 0.98452471 0.99337552 0.15223762 0.880472 0.182871 0.42011476 0.88115978 0.82492007 1.00199954 0.9200433 0.67894948 0.7386064 0.80457005
70248 0.23583758 0.18827726 0.38926624 0.11008679 0.1975624 0.350641 0.20371931 0.38515093 0.26474262 0.27610687 0.27189764 0.1389746 0.00218739 0.17032975 0.21247875 0.245771 0.02901913 0.07231846 -0.001516 0.42079248 0.29043495 0.21574145 0.13816317 -0.1897266 0.21122737 0.14964483 0.09703622 0.05467056 0.15576948 0.20209542
