Gene	SFA2a	SFA2b	SFA2c	SFA2d	SFA2e	SFA3a	SFA3b	SFA3c	SFA3d	SFA3e	SFA4a	SFA4b	SFA4c	SFA4d	SFA4e	SMA2a	SMA2b	SMA2c	SMA2d	SMA2e	SMA3a	SMA3b	SMA3c	SMA3d	SMA3e	SMA4a	SMA4b	SMA4c	SMA4d	SMA4e
27998 -0.1271315 -0.365617 -0.0987532 0.01892695 -0.1900692 -0.3028374 -0.3146239 -0.4400451 0.07890908 -0.2473373 -0.5812761 -0.4149979 -0.2140342 0.08254037 -0.351535 -0.5846131 -0.2969272 -0.146295 -0.1266457 -0.2481711 -0.2158963 -0.2407508 -0.5395146 -0.421047 -0.0797631 -0.2250877 -0.175882 -0.5884197 -0.1317884 -0.0021932
28006 -0.9173145 -1.0702972 -0.9643634 -0.9901234 -0.6972601 -0.8087795 -0.9412727 -0.8131508 -0.9249264 -1.0973382 -0.887574 -1.0018498 -1.0011559 -0.8181723 -1.1447308 -1.2916208 -0.8486431 -1.0392409 -0.8943212 -1.0326918 -0.8111679 -0.9042972 -0.8716639 -1.0373091 -0.9367525 -0.851332 -0.889301 -0.9761411 -0.938244 -0.686987
28015 0.78547622 0.4261427 0.85833127 0.79832745 0.91924767 1.07030239 0.49665668 0.35841488 0.8967907 0.03062328 -0.0450666 1.07006345 0.46674498 0.93255482 4.87e-05 -0.0442193 0.85129259 0.62933153 0.6505034 0.54695866 0.84104443 0.47451246 0.46226114 0.44791409 0.78075636 0.76257998 1.07277143 0.25019216 0.76225534 1.0597168
28017 -0.0833924 -0.0767974 -0.0308491 -0.1068292 -0.2087433 0.01825354 0.05468763 0.15031708 -0.1603117 -0.071339 -0.0604834 -0.1105332 -0.1612025 0.1009736 0.01117026 0.05286608 -0.0889045 -0.1705083 0.02571979 -0.0386387 -0.0750019 -0.0347373 -0.0856773 0.05610535 -0.1450408 -0.311736 -0.0819412 -0.127383 0.15011234 0.00091749
28018 0.342346095 0.575214935 0.320132755 0.38104489 0.34519783 0.368517 0.3789954 0.52456714 0.215978955 0.234641205 0.3717347 0.48137453 0.20386021 0.301760045 0.3617223 0.373049115 0.606121055 0.257814315 0.34903944 0.28488707 0.38080435 0.354408875 0.55868792 0.554349635 0.40603875 0.269182195 0.365635135 0.360035705 0.5250874 0.37853638
28019 -1.10591685 -0.94159445 -0.98415695 -1.0452695 -1.0173579 -1.0412119 -0.84451445 -0.7687252 -1.03389205 -1.16678735 -0.7514306 -0.9193664 -0.9778692 -1.0068772 -0.917811 -1.19918165 -1.07675625 -0.9301123 -0.99494065 -1.08984355 -1.05030465 -1.2009211 -0.90066375 -0.9453314 -0.93164825 -0.8893168 -1.1221172 -0.83560415 -0.8883357 -0.94213035
28028 -0.05121827 0.158468695 -0.14004191 -0.0274768 0.019738595 -0.213326025 -0.09955838 0.192828215 0.240295265 -0.18610415 -0.05927918 0.03350508 0.016268185 0.009698345 -0.12059004 -0.081442175 0.14858551 0.091346915 0.03070221 -0.07209294 0.057691945 -0.05302671 0.158523855 0.157305115 0.12902673 0.090997305 -0.11315262 0.122550555 0.038346055 0.054786725
28030 -0.7688005 -0.4576373 -0.8432439 -0.7781998 -0.8904416 -0.6211766 -0.587697 -0.3021804 -0.6143838 -0.6901941 -0.1262442 -0.7834522 -0.8046406 -0.9097299 -0.267055 -0.4010573 -0.7681927 -0.7490014 -1.0547155 -0.5065178 -0.7108579 -0.7145407 -0.4002614 -0.5334882 -0.6464882 -0.7473992 -0.8716623 -0.3762947 -0.629876 -0.9292463
28035 -0.4739499 -0.4555472 -0.2492441 -0.2742149 -0.3591156 -0.269502 -0.1541898 -0.171751 -0.2524599 -0.49642 -0.2014703 -0.2988841 -0.4143452 -0.1559679 -0.0196834 -0.2812023 -0.3249317 -0.4129336 -0.3714216 -0.2678387 -0.2997991 -0.452751 -0.2827202 -0.2349466 -0.2109281 -0.3491197 -0.3923164 -0.1341832 -0.1937134 -0.1493275
28040 -1.6601749 -1.3383196 -1.4541909 -1.2906299 -1.5549028 -1.5198551 -1.5091477 -1.3053977 -1.7432386 -1.7256241 -1.4726268 -1.5110938 -1.4071164 -1.475592 -1.4219707 -0.7231556 -1.5865243 -1.647706 -1.5609455 -1.6603224 -1.3391555 -1.4590629 -1.2411296 -1.326245 -1.7387069 -1.667444 -1.4033015 -1.2824502 -1.2781668 -1.4729295
28042 -0.699655533 -0.707269673 -0.699084227 -0.63492153 -0.764691567 -0.857967983 -0.767685517 -0.851276577 -0.786049667 -0.904142297 -0.816186977 -0.947749733 -0.73445299 -0.766102103 -0.682225097 -0.80650807 -0.917956413 -0.9074147 -0.71492374 -0.777796953 -0.8020763 -0.766716083 -0.753496417 -0.80352913 -0.7306717 -0.746282763 -0.667165253 -0.947539653 -0.746594743 -0.7460467
28064 0.23752415 0.22056894 0.15121385 0.17664284 0.05140047 0.1961402 0.21226494 0.29764008 0.20234793 0.40844198 0.50198707 0.25568368 0.12011575 0.22568271 0.48866716 0.05305076 0.24486919 0.16620744 0.40190995 0.3764175 0.17002451 0.20637662 0.20464474 0.09099466 0.37914024 0.13496895 0.00329347 0.07929536 0.10931315 0.22745257
28071 0.276358285 0.548082095 0.41075132 0.332005045 0.34788478 0.479404495 0.54460964 0.58022572 0.264737495 0.162593315 0.565533965 0.59618554 0.12235767 0.40104819 0.48693247 0.398881145 0.37159549 0.189367375 0.413431545 0.37412555 0.20043054 0.32359215 0.41765214 0.5397891 0.17340493 0.161473655 0.37895835 0.469955085 0.52287485 0.315156155
28078 -0.2978378 -0.6835743 -0.5572653 -0.4199031 -0.4221179 -0.3403823 -1.1167659 -0.8509088 -0.4729077 -0.8718436 -0.8795634 -0.4760677 -0.3065092 -0.6026404 -1.2632797 -0.5998998 -0.4101116 -0.4882995 -0.681017 -0.5642888 -0.4935873 -0.3794149 -0.7917574 -0.869661 -0.5510607 -0.4784948 -0.2902602 -0.6627316 -0.8052952 -0.3378119
28080 -0.7121512 -0.9350838 -0.8647678 -0.7367987 -0.5855072 -0.8360089 -1.0294761 -0.8766337 -0.986993 -1.112392 -0.9990504 -0.7555532 -0.574337 -0.7003905 -0.7181622 -1.1479618 -0.7738009 -0.7816341 -0.7856559 -0.637572 -0.7608478 -0.9049536 -0.7448175 -0.7626015 -0.8973569 -1.0122774 -0.871808 -0.7992541 -0.9604019 -0.636888
28084 0.94200216 1.10115769 1.01918043 1.01995439 1.01088838 1.03397633 0.95988107 1.02566049 0.84582697 0.719072 0.93225647 0.89051037 0.84713686 1.09566255 1.02084642 0.7715921 0.95339556 0.84421371 1.16923329 0.92001774 0.96489061 1.04877773 1.12102635 1.0570295 0.78440218 0.77770929 0.96449297 0.96079782 1.21884109 1.01850367
28088 -0.5463122 -0.7875337 -0.4559647 -0.5007143 -0.5718108 -0.4881027 -0.5857591 -0.585992 -0.2835148 -0.6899201 -0.6588606 -0.493581 -0.6674439 -0.355972 -0.5303186 -0.6687689 -0.5190389 -0.4680815 -0.5225479 -0.6033472 -0.3908969 -0.7202496 -0.6285445 -0.7699178 -0.359918 -0.5090676 -0.7622371 -0.5166641 -0.5692579 -0.3572034
28105 0.55922731 0.59900657 0.33669082 0.38445755 0.76923467 0.70236095 0.79373158 0.67384983 0.29326879 0.34983757 0.76481358 0.87822452 0.40559632 0.33963842 0.71894852 0.72186746 0.68310889 0.30683593 0.45068433 0.59260602 0.39374027 0.49138363 0.70380325 0.67814726 0.55493256 0.52079032 0.54685985 0.78268428 0.7212788 0.36816633
28106 -1.2228295 -1.6941512 -1.301312 -1.3210808 -1.0651542 -1.4550921 -1.5148531 -1.5506254 -1.0520573 -1.1823593 -1.2190042 -1.0227337 -1.3050008 -1.0449517 -1.5756271 -1.1411363 -1.3664028 -1.1555196 -1.2466743 -1.1764543 -1.1355828 -1.3188751 -1.4336187 -1.3368588 -1.112793 -1.0875202 -1.4488374 -1.4690165 -1.3638314 -0.9809102
28109 0.13893694 0.26760739 0.098885833 -0.010167187 0.093422533 -0.012205373 0.317881537 0.256422797 0.11682288 0.277094357 0.20617347 0.129322757 0.081208447 -0.059815733 0.3998175 0.319821793 0.045143877 0.065810063 0.10703275 0.30481306 -0.06290433 0.133457443 0.344740977 0.253406717 0.140927507 0.093938237 0.0072795 0.395044067 0.168922693 -0.093535503
28113 -0.9741731 -1.0098912 -0.9817275 -0.9250431 -1.1911275 -1.085695 -1.1500882 -1.1699877 -0.7411896 -1.3054076 -1.2757633 -1.0835478 -0.8341783 -0.9224693 -1.142064 -1.5298162 -0.9317934 -1.0312672 -1.0823052 -0.8010805 -1.0741344 -1.1524114 -1.2118007 -1.1378807 -1.0222133 -1.0641727 -0.9891656 -1.135682 -1.3070485 -0.9847342
28114 -0.5438569 -0.6909203 -0.7446134 -0.4339405 -0.5834565 -0.5790384 -0.6894494 -0.4976996 -0.4219663 -0.5734647 -0.3434995 -0.7947232 -0.4639699 -0.4777013 -0.3665824 -0.4715322 -0.5743092 -0.294132 -0.756907 -0.5069482 -0.4152253 -0.6368229 -0.5308261 -0.6596852 -0.4791582 -0.4602405 -0.6058647 -0.4902909 -0.6345391 -0.5372531
28146 1.02337922 0.50821748 0.95438959 1.13587981 1.00041771 0.60456841 0.59760316 0.31433559 1.19005163 0.52409164 0.28379044 0.49390089 1.08419352 1.06975308 0.3753852 0.4519568 0.829946 1.06457813 0.84131977 0.7682651 1.15507058 0.75751504 0.49596477 0.53133435 0.9032719 1.08062007 0.76694279 0.46514075 0.64729071 1.11047448
28169 0.90184611 0.859911685 0.88672599 1.0049091 0.994720715 0.85296712 0.771787245 0.681724735 0.945477335 0.84987609 0.7830894 0.87685132 1.00500223 0.97029998 0.775827745 0.74755397 0.889660975 0.93733826 0.897149795 0.971373395 1.078336385 0.929400405 0.90431868 0.74793692 0.94985983 1.09936899 0.960144695 0.790137505 0.89995204 0.95343369
28185 -0.02343508 -0.2451851 -0.03497645 0.106579 -0.014620515 0.074491125 -0.0797024 -0.2963547 0.109170335 -0.34389165 -0.52588775 0.104327325 -0.0465568 0.1798514 -0.4590807 -0.24935125 -0.0968677 -0.06999067 -0.11543935 -0.1396146 0.050537725 -0.054848895 -0.2031564 -0.27390565 0.023830145 0.007256855 0.131213725 -0.20333865 0.03200468 0.25802043
28193 0.38136452 0.57059063 0.34088423 0.18094013 0.14515208 0.31690339 0.63472429 0.4312558 0.11384525 0.30611406 0.38461451 0.295895 0.14581636 0.38512488 0.3830392 0.22286134 0.07233004 0.38703489 0.25902795 0.23071966 0.17976772 0.52544877 0.42102398 0.51936081 0.31733138 0.27940923 0.4361107 0.57418464 0.56120588 0.09508573
28240 -1.9561573 -1.4864919 -1.8906494 -1.6665196 -1.6695504 -1.6821143 -1.6390062 -1.3709934 -1.5763189 -2.6326259 -1.3763613 -1.6811775 -1.3680593 -1.8990133 -1.4654099 -1.8970232 -2.0560368 -1.6310082 -2.2202217 -1.5807251 -1.8271899 -1.627226 -1.5922937 -1.7236906 -1.6275965 -1.7659813 -1.4841616 -1.4701494 -1.7117464 -1.6106706
28253 0.65009804 0.71329222 0.63944859 0.48863774 0.42401293 0.37813966 0.58403809 0.46355938 0.5804119 0.87366776 0.8286949 0.27087933 0.63151534 0.30124567 0.96240771 1.07181217 0.3314126 0.47196008 0.53427827 0.50521317 0.35903651 0.77275948 0.41019563 0.7481313 0.62548521 0.76985504 0.48172338 0.60582984 0.18060679 0.18563927
28295 0.10904777 0.34053143 0.18557541 0.32461957 0.15550411 0.02158397 0.22117654 -0.0140757 0.11836258 0.30527002 -0.0057175 0.04319055 0.07211706 0.210327 0.16964117 -0.4426637 0.11798465 0.03330497 0.07980677 0.0755553 0.21871361 0.1449379 0.05066609 0.22617875 0.03770865 -0.0718693 0.06143517 0.24525923 0.23738057 0.12263358
29805 -0.5923122 -0.726157 -0.758996 -0.7544501 -0.7929085 -0.6538397 -0.7809427 -0.7670646 -0.7928663 -0.7414518 -0.3873301 -0.8329913 -0.6444801 -0.7694842 -0.7091641 -0.8719617 -0.6469188 -0.810836 -0.8892869 -0.9316484 -0.6928776 -0.665247 -0.78934 -0.7408943 -0.9278781 -0.5924779 -0.5969417 -0.7891252 -0.7628888 -0.8568196
29806 0.35432687 0.22288579 0.39835415 0.38489961 0.385369595 0.403229835 0.206049435 0.357291555 0.383538305 0.13628203 0.08639233 0.270749345 0.3615397 0.518991125 0.053196405 -0.30048169 0.45074438 0.429439605 0.338940465 0.31420208 0.4867696 0.191390465 0.303792965 0.342911895 0.25741775 0.36483759 0.38453946 0.274741275 0.40625348 0.607643065
29807 1.02241153 1.27241972 0.98004231 0.87987453 1.20043653 1.00455128 1.23472413 1.18349527 1.00753425 0.66247664 1.0613993 0.72122646 1.23156518 0.90342695 1.22318884 1.2169646 0.8274449 1.0886012 1.00133736 0.8764718 1.17462874 1.01554484 1.29503199 1.38502498 1.00377076 1.14902042 0.82619343 1.24292592 1.17436621 0.90743626
29810 -0.4945092 -0.1041847 -0.4446626 -0.2899188 -0.5534007 -0.3687102 0.03313051 0.06244004 -0.62159 -1.0309387 -0.2119003 -0.5062641 -0.473483 -0.3921653 -0.035529 -0.0360669 -0.4804129 -0.5515023 -0.4026489 -0.5215016 -0.5873581 -0.3064154 -0.1260533 -0.0762529 -0.4918041 -0.6398461 -0.477469 -0.2411005 -0.0887273 -0.5395134
29811 0.95057501 0.70997675 0.77224124 0.4578848 0.75054875 0.81828497 0.83756431 0.74718035 0.55047468 1.00142087 1.02643003 0.61142623 0.90646994 0.71834398 1.1367484 0.59444295 0.61622782 0.81435329 0.84704678 0.96970873 0.61514774 0.95778822 0.84466987 0.96239655 0.72946931 0.81574469 0.66681669 0.75362454 0.49053 0.48781084
29812 0.24106722 -0.1324242 0.28295533 0.28276227 0.36238066 0.25003344 0.16663739 -0.0577398 0.36816704 0.15253861 0.11149914 0.43614721 0.11262389 0.31235332 0.21662521 -0.1449638 0.32124881 0.32143586 0.20937775 0.19824366 0.45263768 0.1996154 0.12110793 -0.0029091 0.46091718 0.16804065 0.12261875 0.18298906 0.11988286 0.37655288
29820 0.09643296 0.293422325 -0.208568715 -0.24959693 0.194323765 -0.05943327 0.087381955 0.240515485 -0.240245415 -0.17125662 0.138580515 -0.07765855 -0.384543835 -0.24658773 0.051121255 0.007040165 -0.13288653 -0.1931907 -0.24267482 -0.08689566 -0.087157235 0.151249135 0.07172154 0.09380461 -0.8950976 -0.352286665 -0.03621282 0.20701844 0.191650865 -0.245971955
29856 0.15341339 0.33627795 0.23518901 0.03463441 0.235938 0.11867013 0.25128255 0.31670563 -0.0784342 -0.0838776 0.26811957 0.04036799 0.1360127 0.29004064 0.24507754 0.22933281 0.11585234 0.13192586 0.25555345 0.08867684 0.03838775 0.33522393 0.26759616 0.32915171 0.01578286 0.09591691 0.18353297 0.28461221 0.31503309 0.18736924
29858 -1.23292315 -1.21032075 -1.1014008 -1.0095672 -1.2057269 -1.14393155 -1.38845165 -1.2207219 -1.1367108 -1.4685358 -1.24544395 -1.12977405 -1.2320809 -1.16407835 -1.41936585 -1.1196116 -0.93970875 -1.0793639 -1.20974285 -1.2507425 -1.085956 -1.16851875 -1.1911027 -1.2543632 -1.1734616 -1.38535015 -1.16082265 -1.1959614 -1.31309905 -1.13622205
29861 -0.7025521 -0.9323681 -0.9970501 -0.6987163 -0.6192309 -0.6553541 -0.9539368 -0.8101374 -0.6842342 -1.2025509 -1.0212211 -0.7092628 -0.6863969 -0.6009783 -1.8244335 -0.9719666 -0.8663291 -0.955855 -0.8710103 -0.7675871 -0.6619708 -0.9793647 -0.9060344 -0.8165529 -0.9050726 -0.8822624 -0.7849512 -0.8831671 -0.8846509 -0.4753985
29869 -0.285548965 -0.43068839 -0.179348625 -0.15535274 -0.16479279 -0.12600577 -0.33124685 -0.390532435 0.000968975 0.01754306 -0.477396185 -0.15528074 -0.099741435 -0.027347905 -0.420886405 -0.4353007 -0.25961876 -0.016990165 -0.181441875 -0.33485937 -0.1692209 -0.22518132 -0.32195983 -0.37869111 -0.075746435 -0.012923015 -0.11159412 -0.38860577 -0.24949481 -0.02436018
29870 0.75853389 1.02846383 0.9875076 1.01704718 0.8122611 0.66956777 0.70353877 0.8617996 0.83023087 0.51483206 0.62092433 0.79291851 0.69211676 1.02618718 0.53017739 0.56355103 1.24633233 0.93481114 1.00661541 0.71258689 1.11073029 0.82405819 0.77696861 0.94267788 0.81989922 0.59713826 0.78686118 0.87650409 0.94064788 0.86969533
29875 0.209683113 0.483286887 0.32831678 0.04386536 0.245761917 0.299246953 0.489496827 0.640675893 -0.03604637 0.238537573 0.587215757 0.188402447 0.19701379 0.212429553 0.570437203 0.52965365 0.13026483 0.12786678 0.31631862 0.378695363 0.19066674 0.427640897 0.527358337 0.438701593 0.207515993 0.240038563 0.121428107 0.48279029 0.430905597 0.194576673
29876 -0.04217088 -0.058882565 -0.019039095 0.043824735 -0.09200925 0.158092535 0.026344135 0.031998455 -0.03012808 0.17642034 0.01174758 0.215046465 0.013341805 0.047712425 0.08828487 -0.071231145 0.07942763 -0.0414469 0.00716464 -0.068967085 -0.082148685 -0.161707195 -0.065056285 -0.06951393 0.08310412 0.009642945 0.02593289 -0.170031155 0.00727021 0.150438575
30046 1.46990449 0.80327969 1.56096374 1.52631624 1.37182222 1.32764504 0.96759127 0.56169559 1.6886817 1.17137429 0.45992979 1.11583121 1.43370748 1.51352635 0.65528655 0.2414858 1.23364884 1.47487077 1.30011867 1.25624443 1.47733168 1.30698321 0.75325575 0.6780326 1.49577866 1.31465313 1.36960612 0.7601809 1.13569254 1.64454849
30051 -0.5013328 -0.4772453 -0.2962813 -0.3779037 -0.6174831 -0.4911083 -0.4948149 -0.368694 -0.4145118 -0.7208863 -0.1287554 -0.5430185 -0.3043173 -0.3450684 -0.1256532 -0.6773506 -0.565535 -0.2089985 -0.4032841 -0.3822641 -0.2718974 -0.5449685 -0.3278338 -0.4557215 -0.3330731 -0.615734 -0.3421942 -0.7301862 -0.446392 -0.4758748
30054 -0.6948597 -0.8106442 -0.6089452 -0.6444768 -0.9707126 -0.8262422 -0.6241731 -0.9691116 -0.9323423 -0.9629712 -1.0293484 -0.998094 -0.7142978 -0.7665067 -0.6711665 -0.7104987 -1.0441731 -0.6092765 -0.822905 -0.866797 -0.8773289 -0.9156565 -0.9026616 -1.0156016 -0.731394 -0.9376416 -1.0266779 -0.9646876 -0.8442944 -0.8971386
30055 -0.18966639 -0.37207766 -0.18470119 -0.148263015 -0.098737815 -0.14167679 -0.08613856 -0.129038945 0.00392206 -0.240423815 -0.01911875 -0.05599527 -0.1398591 -0.022608735 -0.056624185 -0.241060965 -0.090566155 -0.08246492 -0.248264925 -0.2548137 -0.07156668 -0.258697315 -0.243643995 -0.165761365 -0.017142315 0.044153275 -0.35253056 -0.2563914 -0.22225175 -0.004675485
30056 -0.9513595 -1.0132091 -0.9413259 -1.0256786 -0.8196579 -1.0171861 -1.0370419 -0.7996348 -0.8716768 -1.0364881 -0.7418772 -0.8539444 -0.8605006 -0.911536 -0.993928 -1.0711736 -0.8932799 -1.0673997 -0.9014227 -0.9096808 -0.9017175 -0.8034869 -0.7393869 -0.8570384 -0.9375301 -0.7907224 -0.7821737 -0.9539578 -0.9290828 -0.8830646
30057 0.92703611 1.29951843 0.98646616 0.99371335 0.87497005 0.72638241 0.98261448 0.99828251 0.77220204 0.88160195 1.04110818 0.67995556 1.01019635 0.81288025 0.9280468 1.39869293 1.04342415 0.93679743 1.06200075 0.94939102 0.89016246 1.08425515 0.88161985 1.11568481 0.76886787 1.06013504 0.8829642 0.93872276 0.84661298 0.57675615
30785 -0.6558779 -0.640872 -1.0070551 -0.9285929 -0.9177226 -0.6319662 -0.7499585 -0.6022769 -0.8979427 -0.7324449 -0.6647379 -0.7351049 -0.8087619 -0.8258245 -0.4239512 -0.4271452 -0.7862747 -0.7746063 -0.7832032 -0.5594553 -0.9382365 -0.886128 -0.5910303 -0.7271361 -0.7239866 -0.7997844 -0.8487187 -0.6271017 -0.7731726 -0.8601502
30791 -0.5069487 -0.1397298 -0.1712202 -0.3250292 -0.3142278 -0.1069801 0.00225598 -0.0334712 -0.2436903 -0.1230605 0.30578589 -0.0309275 -0.2908866 -0.552592 -0.0562621 -0.2425273 -0.3004806 -0.3048013 -0.1633114 -0.1157115 -0.2468989 -0.438506 -0.2442273 -0.2466951 0.02383989 -0.2795275 -0.424884 -0.2320031 -0.2023272 -0.2268807
30795 0.09152876 0.16142241 0.22296271 0.20294155 0.19630396 0.19709844 0.1445859 0.2420081 0.29011054 -0.0574219 0.20145237 0.44555453 0.08792961 0.07351597 -0.0116397 0.36494879 0.54333821 0.08359471 0.08890648 0.13735612 0.26871284 0.07865895 0.25574648 0.065729 0.32221625 0.22093064 0.19244591 0.04431192 0.18024682 0.30718694
30838 0.5056878 0.71790727 0.24008772 0.28459208 0.56740632 0.41487741 0.49449107 0.61266093 0.30528681 0.28968299 0.75344781 0.19821953 0.64191581 0.25291186 0.75754955 0.91483499 0.4190792 0.55066135 0.2822235 0.34999931 0.4719413 0.49178601 0.55109473 0.77182093 0.38340627 0.39356768 0.40672489 0.55804039 0.52203592 0.28985341
30839 0.57136354 0.39805629 0.69883 0.58744785 0.73803097 0.62616324 0.54465971 0.36873857 0.80095608 0.42139169 0.48091577 0.62475154 0.87760014 0.7955368 0.38975221 0.40059038 0.56629672 0.77585693 0.58557096 0.70417611 0.78981355 0.49199938 0.49792143 0.53030097 0.6342918 0.70615343 0.62350326 0.53772544 0.52447364 0.81274161
30840 -1.83627915 -1.69435205 -1.62482995 -1.6978069 -1.8452404 -1.82238655 -1.74354315 -2.02274805 -1.6705645 -0.36216768 -1.867419 -1.86299395 -1.83057625 -1.79480005 -1.86028245 -0.8316721 -1.263144 -1.64466295 -1.67204355 -1.7087081 -1.57332615 -1.54044305 -1.88467235 -1.7995723 -1.6326336 -1.75258085 -1.80129675 -1.9252068 -1.94754 -1.81426255
30841 -1.0584428 -1.0016722 -0.91318335 -1.0400738 -0.8470463 -0.90976105 -0.83570845 -0.88734705 -0.91005195 -0.91737815 -0.75829005 -0.7266303 -1.02415475 -0.90965495 -0.76793925 -1.04647315 -0.8190297 -0.99989535 -0.89239695 -0.8708184 -0.79720985 -1.05994715 -0.8172743 -0.8983157 -0.72990785 -1.04400325 -1.06631465 -0.89992335 -0.90426725 -0.96178885
30843 -0.8285404 -0.84080865 -0.9429352 -0.913758 -0.71639555 -0.8585779 -0.8469919 -0.79909945 -0.8368781 -1.0815114 -0.8231998 -0.7419262 -0.89519745 -0.80109305 -0.9088237 -0.9101614 -0.81889515 -1.17707865 -0.8589805 -0.97764465 -0.7056715 -0.97395595 -0.89098415 -0.7511799 -1.0729912 -0.7559359 -0.80667515 -0.8337806 -0.92692705 -0.7262515
30853 -0.7852654 -0.7947191 -0.7352749 -0.6212242 -0.8042816 -0.7357384 -0.8198055 -0.85128 -0.5874578 -0.9482431 -0.9912524 -0.6179225 -0.6849273 -0.5704186 -1.0931191 -0.6164852 -0.7541208 -0.6591129 -0.7382228 -0.7946166 -0.6208904 -0.7904087 -0.8122655 -0.7962591 -0.7810753 -0.5799136 -0.5667842 -0.8633044 -0.6983406 -0.5343754
30874 -1.0827633 -0.7289078 -1.1995664 -1.3375174 -1.1181762 -1.007669 -0.7920807 -0.9838453 -1.2826752 -1.0999773 -0.5139159 -0.6363382 -1.274345 -1.6139172 -0.6176652 -0.6061776 -1.1051435 -1.3551602 -1.1521372 -1.0646189 -1.3066774 -1.0864925 -0.9638849 -0.8883154 -0.9429332 -0.9184071 -1.1517402 -0.728959 -1.157708 -1.4192888
30877 0.19059122 0.379818895 0.1563229 0.2387884 0.38298048 0.363416425 0.342171085 0.46713717 0.206712915 0.23227788 0.532337015 0.299852605 0.31347892 0.176181855 0.481809165 0.4335887 0.384059465 0.318833275 0.254123055 0.266810325 0.311771555 0.27958105 0.42707973 0.386270975 0.312773875 0.299991905 0.273913035 0.394862285 0.28165606 0.3483415
30928 -2.3651006 -2.1166829 -2.3419724 -2.2808596 -1.9682878 -2.1644814 -2.3151157 -2.6341609 -2.196754 -2.1269059 -1.8226023 -2.2223578 -2.2030187 -2.2077745 -2.0559665 -2.3293446 -2.2447368 -2.5926553 -2.2573128 -2.2638273 -2.1150935 -2.3800616 -2.0515501 -2.4980052 -2.0109805 -2.2326772 -2.1507562 -2.5940269 -2.1806857 -2.2509453
30930 -1.33635095 -2.00148005 -2.16567905 -1.2540058 -1.60745575 -1.33328845 -2.01186095 -1.6125961 -2.83894985 -0.8431132 -1.5726406 -1.3319333 -1.3532415 -1.4198441 -1.83485525 -1.7228825 -1.5962086 -1.4683271 -1.5947756 -1.6179816 -1.3742656 -2.04239965 -1.73016185 -1.64494635 -1.501764 -2.3706653 -1.4455848 -1.59594055 -1.40820835 -1.05248095
30931 0.27741999 0.44218872 0.25494388 0.23133439 -0.0808147 0.13896162 0.33928946 0.4404059 0.24284758 0.6339663 0.18702591 0.04285783 0.02609772 0.17304476 0.51055309 0.83651062 0.0406668 0.11248837 0.30199139 0.40302146 -0.0073846 0.52801581 0.21515759 0.24475499 0.34756724 0.36949347 0.29199754 0.48805802 0.05703285 -0.105091
30932 0.28269323 0.06016976 0.26522047 0.47134024 0.38785138 0.51846369 0.21047217 0.29197344 0.60910064 0.26125083 0.1518013 0.56851958 0.19889823 0.53831415 0.06585408 -0.1759739 0.3730169 0.48751899 0.35318135 0.46392509 0.45240202 0.08596147 0.29053339 0.29850311 0.34529962 0.40432644 0.30276328 0.32601857 0.42987685 0.53091389
