Gene	KFA2a	KFA2b	KFA2c	KFA2d	KFA2e	KFA3a	KFA3b	KFA3c	KFA3d	KFA3e	KFA4a	KFA4b	KFA4c	KFA4d	KFA4e	KMA2a	KMA2b	KMA2c	KMA2d	KMA2e	KMA3a	KMA3b	KMA3c	KMA3d	KMA3e	KMA4a	KMA4b	KMA4c	KMA4d	KMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24
70510 0.38212345 0.69787159 0.43802851 0.58313467 0.54680915 0.42845223 0.76436543 0.58525714 0.26077218 0.43003915 0.58144153 0.42442238 0.51165763 0.49189831 0.43910159 0.85773944 0.48646438 0.5571752 0.44052552 0.58380595 0.42204372 0.62258584 0.48090409 0.85036711 0.76348526 0.54129757 0.50575003 0.50331964 0.50660764 0.42697069
70533 -0.082577675 -0.002111225 -0.03950154 -0.127895045 -0.1549824 0.035604885 -0.196110945 -0.21605151 0.046011385 -0.097458445 -0.1361786 0.07459288 0.028470765 -0.035785065 -0.4994357 -0.04495276 -0.0911665 -0.124419985 0.198314205 -0.1114048 0.056676275 0.027398275 -0.046298265 0.11442795 -0.097510095 0.13606561 -0.009151425 0.033387455 0.107393085 0.023275965
70544 -0.7029722 -0.5889178 -0.5829524 -0.5977789 -0.8091028 -0.8274237 -0.6569758 -0.661523 -0.5093992 -0.9758596 -0.3147792 -0.6848103 -0.7789963 -0.5419539 -0.6005513 -0.6598742 -0.6444238 -0.636524 -0.5470427 -0.8107117 0.61972794 -0.7810611 -0.5601929 -0.7742313 -0.4248372 -0.686963 -0.9363043 -0.6765665 -0.6126998 -0.7309647
70546 0.89402403 0.4452078 0.7537345 0.80109385 0.64265647 0.62027492 0.70392248 0.67043718 1.04219239 0.91928754 1.75900776 0.71943033 0.60718814 0.8708143 1.05382847 0.53729674 0.67339794 0.97152083 0.60258605 0.71444851 0.8969276 0.57890832 0.73793874 0.3450953 0.61142789 0.79131294 0.68999608 0.6713428 0.58282647 0.9983749
70548 0.53176688 0.53032558 0.51344575 0.66868127 0.486807 0.69400569 0.69805774 0.30985001 0.5621911 0.47726831 0.63456265 0.60628217 0.61885306 0.51377656 0.65738305 0.52877228 0.67552928 0.65536886 0.42837321 0.49901163 0.72508341 0.62945547 0.41206352 0.53778542 0.71222855 0.6956053 0.25995195 0.56008759 0.61901593 0.43281895
70551 -0.514449235 -0.06259946 -0.44413883 -0.23884337 -0.30077999 -0.273901365 -0.100107025 -0.327545765 -0.40522447 -0.39447263 -0.254598505 -0.268821375 -0.317425065 -0.23336736 -0.355185895 0.091119285 -0.260106 -0.36938637 -0.479855 -0.343215085 -0.486690915 -0.16169394 -0.303750095 -0.186996285 -0.101011485 -0.32523118 -0.272693965 -0.121183375 -0.07825617 -0.33542806
70552 -0.6603581 -0.5079946 -0.9007009 -0.7128593 -1.048469 -0.7920153 -0.8005913 -1.0743022 -0.8732104 -0.8664352 -0.6614479 -0.749641 -0.9322893 -0.7529132 -1.1094634 -0.5897017 -0.7255934 -1.0351749 -0.8946075 -0.8412799 -1.1129168 -0.9223598 -0.6404664 -0.6274485 -1.0476887 -0.8584763 -0.8325017 -0.6284436 -0.5957426 -0.8274637
70560 -1.614405 -0.8927765 -1.4448114 -1.9461603 -1.3710648 -1.0636969 -2.0837071 -1.7610492 -1.0796169 -0.5610523 -1.114192 -1.0484544 -1.3251591 -1.8017546 -1.3403256 -1.697422 -0.7971847 -1.3821157 -1.5261893 -1.8890994 -1.0270603 -1.2735404 -1.8089257 -1.5537313 -1.8044259 -1.4807434 -1.537935 -1.612977 -1.6191782 -1.3056362
70564 1.28162277 1.06716826 1.245351625 1.18099318 1.163614265 1.100896025 1.218672565 1.366422135 1.26825071 1.257933195 1.007049815 1.08248943 1.0985643 1.264292435 1.13338106 1.073981315 1.363946295 1.19217937 1.302096095 1.107025355 1.230531605 1.16240335 1.234949355 1.13970477 0.941285085 1.295359245 1.177247945 1.234357945 1.18268377 1.2665208
70568 -0.161275345 0.364865115 -0.159212755 -0.05047007 -0.11836426 0.11768342 -0.092904925 -0.3538743 -0.20054621 -0.14389218 -0.28857175 -0.016674785 -0.264542105 -0.023337275 -0.142187995 0.19090833 -0.17524711 -0.625732545 0.011626415 -0.106553655 -0.31561511 -0.035010645 -0.090605605 0.04869335 0.352280345 -0.22233889 0.041020415 -0.240675975 0.194099035 -0.26261655
70572 0.50658347 0.288665395 0.413902848 0.54088262 0.535002163 0.467147048 0.470663168 0.557657545 0.596879918 0.545791973 0.567168243 0.400634755 0.420926805 0.51652313 0.620441065 0.332573173 0.838282373 0.472907538 0.409073005 0.435709318 0.67597346 0.511193633 0.351366195 0.37964759 0.394137845 0.59920021 0.463093798 0.482846015 0.40363232 0.556198388
70573 0.12846781 -0.2785461 -0.0540815 0.09933124 -0.2031908 -0.1932894 0.05059945 0.25180546 0.01824028 -0.1454783 0.02833332 -0.1376128 -0.1630608 -0.1198638 0.47734775 -0.2509932 0.1565865 0.14331755 -0.2317385 -0.1571742 -0.0870148 -0.1210061 -0.0894603 -0.1059997 -0.1028394 -0.0924864 -0.5261137 0.0120338 -0.2128451 -0.0420486
70584 0.23466403 0.11324542 0.42134958 0.24276037 0.26997585 0.34202509 0.358069 0.22322088 0.26568795 0.34528908 0.28361164 0.27826053 0.38555011 0.38234679 0.22739723 0.19230511 0.07177603 0.40330853 0.2402651 0.3653175 0.38742224 0.43484687 0.23935649 0.3494417 0.22236532 0.37687897 0.42424053 0.19979854 0.29674613 0.41423325
70599 -2.0471778 -1.7371823 -1.9766942 -1.9718636 -1.8320566 -2.0178321 -1.9763722 -1.924315 -2.1307904 -1.8337906 -1.8246406 -1.962372 -1.998515 -2.1372965 -1.7349453 -1.7151574 -0.6445691 -2.1267448 -1.9561809 -1.8832503 -2.1084891 -1.9929523 -1.953135 -1.6974757 -2.3106372 -1.8281718 -1.794799 -1.8274017 -1.5260741 -2.0519748
70601 -0.9164253 -0.853501533 -0.994791033 -0.694854433 -1.071076367 -1.075284133 -1.065923067 -0.873793383 -1.013330663 -0.91994601 -0.890896 -1.008489833 -1.139048967 -0.9767977 -0.9887759 -0.889037067 -0.7692584 -0.8468524 -1.0264267 -0.915024407 -1.129301567 -1.090034467 -0.906562367 -0.930608933 -1.048354833 -0.91380293 -1.042820267 -0.782983567 -0.901143367 -1.114657953
70603 -0.5448323 -0.0151848 -0.763646 -0.2682276 -0.4908749 -0.1609253 -0.479322 -0.7560668 -1.038653 -1.4386453 -0.5230609 -0.5143402 -0.5632799 -0.4224949 -0.2789027 -0.0812156 -0.7042805 -0.6063692 -0.4140992 -0.3364433 -0.6790547 -0.3476325 -0.3919259 -0.3503969 0.11689798 -0.6195515 -0.3531449 -0.5030678 -0.0817437 -0.6995413
70605 -0.8880996 -0.9274895 -0.9634424 -0.8372508 -0.7587589 -1.0736447 -1.023604 -0.7998663 -0.6657669 -0.6762295 -1.256881 -0.8930418 -0.7667358 -0.9599107 -0.5267931 -1.2460577 -1.0428072 -0.8448174 -0.8356479 -0.9052807 -0.7890424 -0.9078843 -0.7248698 -0.8851928 -1.0287976 -0.8446151 -0.801984 -0.8315154 -1.2320085 -0.7156407
70616 -0.5666547 -0.728806 -0.3461559 -0.3607325 -0.3011331 -0.4993823 -0.3045032 -0.0789864 -0.7096416 -0.4798737 -0.6285408 -0.4287837 -0.457544 -0.4556961 -0.3130354 -0.3965072 -0.7477033 -0.4221613 -0.7330528 -0.5116499 -0.441553 -0.4806282 -0.770075 -0.3640752 -0.6504076 -0.4409367 -0.4104598 -0.5393069 -0.3303039 -0.4402877
70617 0.12575725 -0.0701073 -0.3377819 -0.1518992 -0.4185733 -0.433894 -0.2862972 -0.093578 0.01040279 -0.258667 -0.2034141 -0.3846073 -0.4832643 -0.2311932 0.05318241 -0.1814605 0.05253603 -0.0857699 -0.1431896 -0.5052545 -0.3694476 -0.4823834 -0.408186 -0.1659012 0.14451569 -0.1839836 -0.4036961 -0.0357172 -0.2138693 -0.1582242
70645 -0.8367116 -0.51053055 -0.88563095 -0.8555932 -1.04474505 -0.77912915 -0.66191925 -0.9106279 -0.8060236 -0.90925125 -0.60741615 -0.96443375 -0.93653715 -0.8249577 -0.99281415 -0.50437885 -0.79057695 -1.221977 -0.8066642 -0.9849736 -0.96559195 -0.78900315 -0.73397155 -0.51412175 -0.568616 -1.16928045 -0.9092569 -0.7243208 -0.51875215 -0.91095045
70646 -0.357975775 -0.57530025 -0.25377801 -0.421509375 -0.41159955 -0.431810065 -0.39430435 -0.42372595 -0.35503881 -0.206866905 -0.69210715 -0.35564415 -0.30836532 -0.43475137 -0.375808065 -0.62549805 -0.424590135 -0.27882143 -0.578150975 -0.27431731 -0.329239295 -0.339646125 -0.4743146 -0.606359815 -0.4943958 -0.32008164 -0.3796574 -0.53077825 -0.59364367 -0.28748701
70650 -0.349054 -0.7514267 -0.49427 -0.6435161 -0.5055362 -0.6101784 -0.5180076 -0.3048394 -0.5921725 -0.3482358 -0.4428567 -0.2391508 -0.4704913 -0.6370602 -0.6241177 -0.4936651 -0.3868286 -0.5495706 -0.7595576 -0.4985512 -0.2830185 -0.6822137 -0.303119 -0.4918909 -0.5515792 -0.3860551 -0.4071794 -0.2084571 -0.6078186 -0.5595781
70673 -0.1027245 -0.0540902 -0.0835128 -0.1227084 -0.0549191 0.02363111 -0.2388823 0.00404375 0.05121227 -0.0520629 -0.080133 -0.2026667 -0.207603 -0.1016734 0.07064577 -0.3263586 0.04909841 -0.4815332 -0.1136467 -0.5253251 -0.1811009 -0.8259118 -0.0648182 -0.1938079 -0.2779184 -0.0452013 -0.0822191 -0.3979107 -0.2059038 -0.0918912
70693 0.17309584 0.16690962 -0.0213323 0.07764311 -0.0395639 -0.1788553 -0.0294254 0.11096748 0.02993282 -0.1155682 0.10950041 0.13032723 0.01173276 0.23225505 0.10804506 0.24658217 0.26282073 -0.0785796 0.04170996 0.07698167 -0.3105871 0.16097867 0.13789613 0.03984269 0.07129244 0.00796671 -0.0498715 0.48830114 0.04716493 0.17753665
70696 -0.3655851 -0.4171254 -0.2879532 -0.4820624 -0.2660669 -0.3198024 -0.446386 -0.8960477 -0.3182379 -0.3249678 -0.4423922 -0.6465373 -0.3803882 -0.5212411 -0.0526945 -0.7344191 -0.617825 -0.3862035 -0.4218388 -0.4184845 -0.5889553 -0.3659906 -0.3511688 -0.5846705 -0.2827114 -0.3946592 -0.2754118 -0.2633095 -0.5638025 -0.2672121
70699 -0.9231385 -1.1787293 -1.0566767 -1.072732 -1.0711116 -0.8996219 -1.4401794 -1.1512164 -1.1593545 -0.9617331 -1.2507176 -0.9461766 -0.8796646 -1.1182191 -1.1285084 -1.1796985 -1.0462834 -1.3022812 -0.8946357 -0.9607266 -1.2984184 -1.2107675 -0.9381657 -1.1849043 -0.9495562 -0.975302 -1.1324456 -1.2598755 -1.2510485 -1.1818425
70719 0.23983959 0.70771831 0.15836601 0.1298036 0.39450742 0.4969722 0.31649086 0.05355909 -0.0149841 0.05617492 0.0004184 0.17114534 0.34780978 -0.0557466 0.29053106 0.78036901 -0.1357003 0.18262671 0.2359417 0.37990715 -0.0107759 0.20554858 -0.0445773 0.5958197 0.86530608 0.01818555 0.15547649 0.07735817 0.51367218 0.06399217
70757 0.42166829 0.223473115 0.456450295 0.37553233 0.38390673 0.43438628 0.47388654 0.51289741 0.394211505 0.51459043 0.25352519 0.3657239 0.366277975 0.42734806 0.256321195 0.253774075 0.354272465 0.42777296 0.36504826 0.36722566 0.482858715 0.33682106 0.369964415 0.26247562 0.288724445 0.493318275 0.43199195 0.407241655 0.316943955 0.393424855
70762 0.010591363 0.085290838 -0.148121215 -0.091585623 -0.037467422 -0.10487525 -0.087450005 -0.140683045 -0.211702908 -0.012139488 0.1216999 0.072280357 -0.033652733 0.05589377 -0.181214378 0.119443973 0.058875615 -0.27905805 -0.00783775 -0.114954488 0.017225488 -0.031278808 0.254587885 0.12338758 -0.33155859 -0.015901213 -0.012215545 0.2696241 0.049295135 -0.01519792
70767 -0.4622622 -1.3814215 -1.1586396 -1.3935759 -1.3768579 -1.3412921 -1.2003178 -0.9523766 -1.3079154 -0.9201138 -1.0023147 -1.0939354 -1.3642477 -1.364447 -1.1939764 -1.5554482 0.21292087 -1.1232966 -1.6647266 -1.2433712 -0.9724796 -1.1579419 -1.3039662 -1.6950842 -1.2327647 -1.1379707 -1.2897649 -1.0109259 -1.3586345 -1.3412016
70779 0.455762123 0.13247657 0.498965633 0.499340537 0.431766767 0.404493323 0.540664173 0.439846773 0.464437167 0.529468837 0.22820039 0.38317131 0.442979817 0.35738402 0.30533791 0.295246777 0.24531677 0.507127443 0.29103469 0.435766697 0.36036099 0.426358417 0.177370113 0.079112697 0.265460743 0.48147306 0.442195727 0.19881019 0.106450217 0.520032623
70791 -0.9192239 -0.7479981 -0.9412488 -1.0698769 -0.7725852 -0.8690881 -1.1861622 -0.95927 -0.8589317 -0.8707403 -1.0334642 -0.8228847 -0.977679 -0.9693307 -0.7532771 -0.7613869 -1.1010666 -0.86536 -0.5814407 -1.0653344 -0.88799 -1.3932947 -0.8260462 -0.4658898 -0.6546829 -0.882095 -0.9510539 -0.9531912 -0.7556778 -0.9978609
70797 -1.17263955 -1.0544642 -1.36306085 -1.0765946 -1.2421557 -1.47199045 -1.2829231 -1.09338215 -1.43982735 -1.2014824 -1.1257162 -1.1611727 -1.2174204 -1.08023265 -1.48363745 -1.0220705 -1.16929045 -1.15323205 -1.1811878 -1.05783765 -1.07417155 -1.178912 -1.19698675 -1.1755733 -1.11298125 -1.01361235 -1.0864179 -1.19352085 -1.1448909 -1.27316605
70804 -1.080892 -0.7758718 -0.7143506 -0.7319893 -1.1545315 -1.227458 -0.7123326 -0.836153 -0.7520805 -0.9432285 -0.7625425 -1.0256155 -1.0293936 -0.7303147 -0.8518573 -0.8971629 -1.0867043 -0.7286848 -0.9628521 -0.9711918 -0.8443975 -1.052718 -1.0580121 -0.8574184 -0.8902416 -0.9390737 -0.7239901 -0.9592354 -0.7626582 -0.7136572
70807 -0.0255924 -0.5680348 -0.0462813 -0.3205787 -0.1906464 -0.4023865 -0.4522501 0.08034074 -0.0525638 -0.072825 -0.2241386 -0.2440288 -0.0055445 -0.1304935 0.20514746 -0.3255885 -0.4783646 0.15295079 -0.1570806 -0.2413446 -0.0622499 -0.3569776 -0.1259517 -0.375308 -0.2624861 -0.0375502 -0.15189 -0.3275693 -0.4522392 -0.1455422
70823 -0.88254445 -0.9280231 -0.67307123 -0.9994194 -0.959480585 -0.89009425 -0.74881011 -1.1145064 -0.560063555 -0.76937936 -1.01303745 -0.73621255 -0.7341034 -0.78973475 -0.625538315 -0.6982116 -0.8601018 -0.688271 -0.69468085 -0.7917512 -0.71039105 -1.05297575 -0.71440355 -0.78494915 -0.7911375 -0.7262985 -0.6566487 -1.01289205 -1.2268747 -0.609100325
70829 -1.9087173 -1.6030888 -1.9961171 -1.9574918 -1.7903114 -1.9531205 -2.280571 -1.989291 -1.6696669 -1.9816029 -1.8858645 -1.5409633 -2.051701 -1.9771806 -0.4685102 -1.8307179 -1.6849768 -1.5522667 -1.9913484 -1.761632 -1.9400774 -1.8723915 -1.7368903 -1.7561979 -1.8831219 -1.885156 -1.9660178 -1.6711311 -1.8309019 -1.8618413
70834 -0.099007363 0.04875274 -0.056337523 -0.027496197 -0.075042943 -0.029277843 -0.132216163 -0.059132497 -0.10256067 -0.153491223 -0.092206597 -0.048095963 -0.072927527 -0.102550313 0.117757353 -0.083899013 -0.161818293 -0.1417296 -0.030217567 -0.098477173 -0.12936258 -0.182592697 0.087149413 0.02974038 0.042040787 -0.120180083 -0.01077214 -0.113455163 -0.09540774 -0.15193781
70861 -0.3481314 -0.6246962 -0.6813877 -0.4898815 -0.7760385 -0.6509021 -0.3905185 -0.3919997 -0.4692798 -0.4972277 -0.4571963 -0.490098 -0.6182058 -0.3890863 -0.3088163 -0.3719287 0.05394849 -0.6416858 -0.4349394 -0.6639258 -0.6444429 -0.6729406 -0.3197951 -0.5369904 -0.6562794 -0.4256376 -0.7520322 -0.2869455 -0.3593506 -0.5193176
70885 0.60080967 1.07115279 0.41997246 0.442585 0.57763629 0.5532186 0.34972688 0.38911718 0.46181961 0.46778438 0.48076827 0.64205521 0.53847007 0.42634262 0.4890665 0.48358443 0.44062629 0.51054334 0.58803935 0.54470287 0.37644282 0.59290823 0.63392637 0.68259677 0.48960985 0.53683943 0.57110226 0.54489697 0.63703535 0.51424647
70930 -0.320774885 -0.43571623 -0.300267505 -0.60954641 -0.381572035 -0.390446215 -0.447650625 -0.24227099 -0.25751278 -0.354787665 -0.03906287 -0.51735252 -0.4192239 -0.42638034 -0.228360445 -0.431774005 -0.09929498 -0.112094275 -0.311309815 -0.39723626 -0.348326565 -0.45510355 -0.142134965 -0.075144815 -0.328038355 -0.42551034 -0.323701185 -0.28425556 -0.461923665 -0.35810104
70970 -1.1853894 -1.1023465 -1.127686 -1.0980145 -1.1118733 -1.2225921 -1.2378312 -1.110988 -1.5575584 -1.0823943 -0.5363895 -1.2597105 -1.0316425 -1.2568419 -1.0826139 -0.7616968 -0.8998598 -1.3947772 -1.318674 -1.0615865 -1.2322363 -1.1861266 -1.2868477 -1.3605947 -1.2423192 -1.3067083 -1.08166 -1.155201 -1.1635681 -1.1888253
70981 0.17272764 0.36563955 0.16144799 0.1395521 0.135602895 0.25018877 0.124480285 0.284972205 0.333224355 0.291142815 0.228567015 0.279827355 0.148191395 0.144961625 0.3591936 0.367561805 0.209409515 0.21792355 0.28843398 0.121141555 0.24346943 0.14231219 0.093339545 0.230072755 0.302236765 0.180609745 0.161812765 0.323773125 0.286359225 0.20021397
70997 1.76539634 2.1836987 1.66896874 1.7898487 1.96576917 1.78843049 1.93324164 1.76119925 1.28667056 1.57304631 2.01100587 2.00855865 2.02819602 1.88566577 2.18312891 2.19627638 1.77728732 1.76765587 1.83684631 2.00664875 1.85829662 1.89655347 1.97163673 2.0888518 2.13947817 1.7579804 1.90234196 1.73480722 2.08168037 1.58280965
70998 0.19724614 -0.1091482 0.22421375 0.05310199 0.02307126 0.25594697 -0.1103755 -0.0040203 0.17530105 0.13074369 -0.2508693 0.14211683 0.1670433 0.13965159 -0.0011971 -0.0415611 0.26157185 0.196363 0.32020522 0.245148 0.18286348 0.06055701 0.19015707 0.08380819 -0.0342162 0.20188999 0.08862266 -0.0808154 0.00635194 -0.0673673
70999 -1.4692141 -1.3824276 -1.4204295 -1.2436031 -1.3716664 -1.1851668 -1.2598704 -1.2847554 -1.3360705 -1.314768 -1.5432344 -1.2847234 -1.4003803 -1.6834905 -1.5235741 -1.3981558 -2.2693865 -1.3889931 -1.1775656 -1.6215982 -1.7529597 -1.31117 -1.4379523 -1.6263741 -1.5582051 -1.4509619 -1.2968324 -1.4305976 -1.4189317 -1.4750293
71007 -0.3282228 -0.9003133 -0.3909051 -0.2617341 -0.5786766 -0.428628 -0.4480147 -0.437624 -0.2393456 -0.2894528 -0.6104738 -0.4324635 -0.5851259 -0.6044009 -0.2886813 -0.5979533 -0.3959073 -0.2243189 -0.4619805 -0.518249 -0.3470229 -0.4361289 -0.5541826 -0.6626437 -0.4440303 -0.5013278 -0.3044843 -0.7462865 -0.6759101 -0.5241862
71069 1.38955965 1.51473908 1.22312098 1.3205473 1.22215011 1.28922757 1.31120642 1.37194365 1.40309508 1.27690294 1.3733918 1.23935382 1.17427599 1.12221061 0.69243336 1.40293836 1.20919775 1.15392091 1.42818117 0.95057558 1.06470425 1.1521897 1.32220678 1.31021398 1.14304205 0.92776268 1.27418892 1.48770085 1.33910463 1.16698509
71085 1.34595684 1.71919765 1.47323434 1.48636309 1.52939849 1.3764063 1.62260467 1.50133 1.68648952 1.51767466 1.81521489 1.53661655 1.56484307 1.5236201 1.66551249 1.77352372 1.54328431 1.49779203 1.25992155 1.51105729 1.46847493 1.4293457 1.47265302 1.42174745 1.65120498 1.51505241 1.28682259 1.64009603 1.45396188 1.6972329
71147 -0.0890245 -0.4027706 -0.0247527 -0.4686813 -0.2432189 -0.3380216 -0.1976536 -0.113105 -0.3042391 -0.0538599 -0.0100837 -0.2868352 -0.8336284 -0.3981581 0.11699465 -0.1426859 -0.3957568 0.05418949 -0.3101039 -0.7192316 -0.2426446 -0.233297 -0.1374502 -0.2603761 -0.4309746 -0.3048441 0.10334822 -0.1175009 -0.2195936 -0.0581806
71148 -1.137107 -1.0962003 -1.0773197 -1.1109901 -0.7816113 -0.9641133 -0.7073418 -1.1969154 -1.1549601 -0.9363376 -1.3892967 -1.1868752 -1.0725435 -1.1877463 -1.3933102 -1.1149715 -1.278817 -1.3704676 -1.4832324 -1.1471563 -1.0653023 -1.2495546 -1.1765136 -1.4390962 -1.2727122 -1.289775 -1.1024108 -1.0047927 -0.8488017 -0.9784401
71169 -0.348055567 -0.1139744 -0.318776897 -0.129490143 -0.130822023 -0.175913467 -0.159339867 -0.446885067 -0.515400567 -0.22944952 -0.099455133 -0.203085867 -0.124660973 -0.12397818 -0.3555986 -0.113537333 -0.334324667 -0.293535967 -0.236783933 -0.177365597 -0.181031567 -0.161802233 -0.192967433 -0.322979967 0.05471773 -0.252284033 -0.175246317 -0.2625869 -0.160756233 -0.371953667
71175 -0.836819633 -0.560409067 -0.694496 -0.859375667 -0.6911958 -0.753733167 -0.640376 -0.697218933 -0.839430333 -0.799171867 -0.645456267 -0.694418767 -0.703559467 -0.774855433 -0.872304367 -0.580398467 -0.7147859 -0.872073633 -0.803861633 -0.685238833 -0.7406566 -0.619087267 -0.827462333 -0.688649067 -0.630245433 -0.7964934 -0.690086533 -0.770324233 -0.550676133 -0.761866233
71198 0.32483308 0.19580328 0.01464513 0.08695085 0.18827445 0.138006565 0.27846714 0.23680564 0.044997015 0.14633006 0.434420385 0.39638805 0.24391119 0.30150385 0.17390625 0.24525425 0.442719545 0.09182007 0.178468935 0.26798858 0.128186025 0.31319065 0.60262743 0.373717825 -0.20672435 0.26272655 0.298649605 0.4109894 0.348875185 0.25508861
71207 0.124566515 0.01008155 0.07660191 -0.0187597 0.22001916 0.09165389 0.16100357 0.09322635 0.01695194 0.255344815 0.11653792 0.124543965 0.20442858 0.12544446 -0.195567875 0.004939815 0.017725415 -0.01871153 -0.016809665 0.084515155 0.134325635 -0.090360805 0.031285965 -0.05914669 -0.01822903 -0.00605231 0.187661205 -0.130184335 -0.095334725 -0.06346265
71233 -0.0566645 -0.4715454 0.13561633 -0.110793 -0.2342476 0.13384543 -0.3900698 -0.1003492 0.26653843 0.23507615 0.43935706 -0.065471 0.02626946 -0.0957242 -0.1176772 -0.3882442 -0.3716416 0.11767044 0.06014516 -0.3173104 0.06639938 -0.0754566 -0.1157685 -0.1977942 -0.0335837 -0.0288491 0.02866843 0.11951289 -0.1180177 -0.3464532
71242 -0.6477088 -0.7653414 -0.9516068 -1.2565251 -0.8788671 -0.624216 -1.0157839 -0.9000195 -0.6765659 -0.6650979 -0.4249286 -0.7523774 -0.9446258 -1.0019079 -0.5872258 -0.7960679 -0.4363789 -0.6061975 -0.8239291 -0.8999368 -0.9408395 -0.7845306 -0.6629865 -0.7450408 -0.766779 -0.8146131 -0.6087398 -0.7285337 -0.864345 -0.7057603
71263 -0.4761778 -0.3721765 -0.5143765 -0.4544299 -0.5736598 -0.4987842 -0.4067108 -0.4927081 -0.4008233 -0.5382956 -0.2378203 -0.4320239 -0.4953352 -0.4417223 -0.1601857 0.01234333 -0.4940191 -0.5283477 -0.5428896 -0.4972454 -0.5228512 -0.4749719 -0.3509169 -0.6277989 -0.3739191 -0.6067025 -0.6680612 -0.3603138 -0.4950587 -0.4765958
71281 0.88333083 0.85266412 1.06850665 0.34520711 0.9460506 0.78191751 0.96764247 1.11918227 1.03872367 1.0658274 0.92423029 0.77213093 1.01175129 0.88372652 1.01072026 0.73671432 0.63020579 0.89343581 0.9313666 0.90067747 0.66786487 0.64113828 0.95945666 1.07212491 0.81459199 1.03032966 0.87710519 0.82224413 0.56482537 1.18057928
71302 -0.6570361 -0.6336011 -0.62548985 -0.4802781 -0.58874125 -0.5629405 -0.5683661 -0.4648661 -0.53591575 -0.6873426 -0.6578432 -0.64900805 -0.5352977 -0.5011889 -0.6021454 -0.6784926 -0.58014515 -0.52649635 -0.688183 -0.56207815 -0.5104691 -0.5106801 -0.6846609 -0.67815645 -0.59695455 -0.5319993 -0.65673055 -0.6241617 -0.70427525 -0.6356867
71310 -0.28606586 -0.2713395 -0.355688495 -0.31827492 -0.28259569 -0.50411755 -0.3356283 -0.4632188 -0.277991775 -0.189775815 -0.24531129 -0.56244265 -0.41223354 -0.27256721 -0.80009245 -0.36449265 -0.4241599 -0.51770615 -0.7093887 -0.45911705 -0.40404516 -0.167900295 -0.60964475 -0.5636143 -0.51637545 -0.51457345 -0.39282385 -0.46408685 -0.2873337 -0.43546565
71330 -0.30969215 -0.66886875 -0.3259506 -0.75269455 -0.37153275 -0.36925695 -0.4209322 -0.4888969 -0.2835508 -0.18503765 -0.48897065 -0.35719805 -0.31053705 -0.425926 -0.26752525 -0.3626564 -0.5972456 -0.43304025 -0.26952665 -0.36542165 -0.47539495 -0.4721603 -0.23762885 -0.2721344 -0.37802495 -0.18908635 -0.3603498 -0.4833201 -0.5229183 -0.44604975
71340 0.222212185 -0.20643859 -0.215317345 -0.02530813 -0.37498669 -0.220249845 0.011470055 -0.00011951 -0.05776685 -0.234497005 -0.095469105 -0.479273785 -0.533108125 -2.43e-05 -0.4700899 -0.047722225 0.18330118 -0.184219505 0.110856775 -0.292884335 -0.43223514 -0.2392064 -0.03873424 0.031954965 -0.203826315 -0.425054955 -0.43760309 0.0002399 -0.06769393 -0.06079869
