Gene	EFA2a	EFA2b	EFA2c	EFA2d	EFA2e	EFA3a	EFA3b	EFA3c	EFA3d	EFA3e	EFA4a	EFA4b	EFA4c	EFA4d	EFA4e	EMA2b	EMA2c	EMA2d	EMA2e	EMA3a	EMA3c	EMA3d	EMA3e	EMA4a	EMA4b	EMA4c	EMA4d	EMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	16	16	16	16	24	24	24	24	24
16525 1.17931414 1.37774022 1.35149726 1.39340532 1.36286567 1.23303866 1.01839644 1.11304975 1.119063 1.30330077 1.19329098 1.15009323 1.22376827 1.34211862 1.27084621 1.1944875 1.33931955 1.31637345 1.36078917 1.29466661 1.36340538 1.02368647 1.35125015 1.36626938 1.3464029 1.2024314 1.09148426 1.20961413
16526 0.122347885 -0.06534975 -0.02615582 0.05394128 0.210448055 0.137019595 0.127839515 -0.092445825 0.072830725 0.06832968 0.1019263 -0.23566515 0.25676749 0.226349975 -0.02370827 0.10056954 0.23040172 0.117089905 0.38087673 0.00455618 0.094745205 0.33090182 0.040984155 0.247062485 0.30936256 -0.26600105 0.071218295 0.09516792
16528 -0.2263513 0.5228518 -0.1193433 -0.1342816 -0.0926485 -0.0144776 0.64664838 0.61036688 0.04332435 -0.0585419 0.48468231 -0.4341803 0.12621881 -0.035346 0.58493051 -0.32263 0.29590368 -0.2489075 -0.080113 0.02924214 0.60649681 0.69871157 0.06297596 0.04483353 0.10844394 0.65618838 0.64983621 -0.2119651
16531 0.01758325 -0.2363072 0.05809412 -0.0046175 0.02177991 -0.0879222 -0.333682 -0.3095716 0.00919244 0.14746498 -0.1973314 -0.3844358 -0.103357 0.1753509 -0.5542988 -0.0140761 0.00153901 0.09772867 0.13686244 0.46551859 -0.5543679 0.01527174 0.06715608 0.31808617 -0.0603332 -0.5050123 -0.0576181 -0.0524375
16533 0.15650996 0.01555393 0.02376526 -0.0893037 0.20985493 0.05986141 0.01805317 0.11445824 0.0665203 -0.2406089 0.35541225 0.13965515 -0.0492914 0.05187928 0.11717129 -0.0249274 0.04728721 0.09166488 0.08717812 -0.0733313 0.14779684 0.27848462 0.08373145 -0.205831 0.00417468 0.22312993 0.18048482 0.15937713
16543 0.71282938 0.32864054 0.67631448 0.33303949 0.74461715 0.79478464 0.33863363 0.1838202 0.89026434 0.62206172 0.60046154 0.55655954 0.54615434 0.82857357 0.4967951 0.68803816 0.86140094 0.88829344 0.84156374 0.81056366 0.42572522 0.39343253 0.80681951 0.41322799 0.9376056 0.1761908 0.57998633 0.81046501
16551 -0.863201 -0.0804234 -0.2818986 -0.3851901 -0.5621463 -0.3324659 -0.2807111 -0.4066603 -0.4129225 -0.5805042 -0.4810336 -0.6590428 -0.7688777 -0.2849768 -0.4432401 -0.3173687 -0.2963757 -0.26872 -0.5113397 -0.3323079 -0.0344489 -0.3790724 -0.3614775 -0.3475722 -0.5028437 -0.4883561 -0.2008954 -0.272215
16552 -2.1059987 -1.2633557 -1.4934959 -0.3889315 -1.5438106 -1.4091881 -2.1398164 -1.6476209 -1.7881834 -0.9764587 -2.5128422 -1.4556351 -1.2363509 -1.5283445 -1.3163999 -1.0328557 -1.6633002 -1.2799891 -1.4567014 -2.0693562 -1.2949798 -2.058246 -1.523368 -0.9906444 -1.558653 -0.8459578 -1.5552664 -1.425107
16553 0.17276307 0.42240923 0.39126425 0.22999734 0.24555334 0.28692747 0.52823865 0.33549107 0.31733474 0.40272269 0.25509334 0.12404356 0.39205494 0.24437199 0.40141168 0.36934837 0.31756637 0.31967629 0.27481429 0.30555736 0.38763299 0.19126715 0.40488764 0.36059318 0.25912551 0.36559764 0.33845927 0.3549885
16554 0.57292302 0.49182931 0.37725652 0.306143 0.80553219 0.66855666 0.51924167 0.46985589 0.65735197 0.55961218 0.28795785 0.0203305 0.66957856 0.4825015 -0.13452 0.3331243 0.91358769 0.56431973 0.64899338 -0.0559019 0.05527438 0.59355645 0.48136294 0.56329185 0.71408163 0.51685318 0.48616637 0.39896384
16558 0.64770317 0.74682367 0.834958295 0.802600865 0.66429494 0.74208085 0.596761715 0.703416745 0.661852 0.74965741 0.786071015 0.63659201 0.785169515 0.745974235 0.71666262 0.72970315 0.74438996 0.716507615 0.782297625 0.69371685 0.715304125 0.685984875 0.750458565 0.716585055 0.72533182 0.773466095 0.67318844 0.569463035
16563 -0.1242816 -0.4755348 -0.6934867 -0.5849462 -0.7057111 -0.6667654 -0.3460301 -0.2039869 -0.6293405 -0.9529538 -0.7087573 -0.1729605 -0.358081 -0.5136359 -0.3532508 -0.6865469 -0.9134057 -0.6140079 -0.6526987 -0.7149897 -0.2000986 -0.4084582 -0.5258329 -0.8770095 -0.5946708 -0.4094836 -0.3408314 -0.5665749
16568 0.071332255 0.068586265 0.282395455 0.046074995 0.16151934 0.122504715 0.10167423 0.17193783 0.1687493 0.369333535 0.14689202 0.16232006 0.195729445 0.062915495 0.127575155 0.09162386 0.085244605 0.180252855 0.121480765 0.153830535 0.100117145 0.279754115 0.065171355 0.09326805 0.21748811 -0.114780145 0.107516055 0.1558772
16569 0.09755217 0.27097521 0.42254874 0.25550612 0.09447055 0.38444974 0.30968492 0.31924212 0.50509993 0.02126396 0.06512192 0.53500289 0.46430279 0.3422807 0.31385814 0.35559325 0.2864535 0.35555705 0.16303998 0.18198714 0.22466247 0.31359267 0.3661853 0.34951622 0.2474346 0.25430644 0.36453929 0.30043064
16573 0.177434367 0.11165561 0.067452873 -0.52763609 0.24971225 0.173858433 0.142449873 0.027229023 0.127694527 0.267673233 0.095876257 0.105412707 0.19975525 0.05123872 -0.024125617 0.306120783 0.05884653 0.027626627 0.276872503 0.33384769 0.094997247 0.111437097 0.100388227 0.01111066 0.19726491 0.117221093 -0.124597603 0.075959207
16578 -0.082305805 -0.11068268 -0.070441695 -0.141397825 -0.04955197 -0.207101 -0.143091585 -0.041637745 -0.113916185 0.099180335 -0.0240944 -0.21007855 -0.121412865 -0.001781445 0.174020815 -0.05320109 0.082278955 -0.24487204 0.039818225 -0.00070183 0.069552255 -0.02301399 0.09301365 0.06050875 -0.000366625 0.068032355 0.08344829 -0.08683032
16579 0.34810904 0.27357482 0.63446392 0.12017224 0.28896642 0.24946596 0.22166917 0.51296397 0.50499006 0.40515261 -0.090205 0.36701671 0.43351074 0.1058694 0.20876733 0.07990754 0.01737675 0.20398148 0.31323866 0.60518769 0.37742227 0.24887985 0.24584819 0.27214486 0.34637269 0.39185509 0.12094039 0.20963037
16581 0.52475613 0.76742821 0.73273998 0.89827964 0.82038474 0.77524244 -0.1113653 0.12152579 0.66275438 0.61379118 0.0503383 0.47291726 0.49975932 0.80683882 0.67308369 0.44407234 0.68454493 0.86185575 0.86676425 0.69738914 0.33400298 -0.0745506 0.74553488 0.64693869 0.75982558 0.48880236 -0.1206989 0.64614088
16582 -0.414469 -0.7112963 -0.6457627 -0.5586776 -0.7337367 -0.6678301 -0.5062691 -0.3735358 -0.6889388 -1.0628781 -0.5301768 -0.4526937 -0.714842 -1.0250421 -0.651193 -0.6959887 -0.7720882 -0.7935495 -0.7313244 -0.8969252 -0.4573065 -0.7856899 -0.6760684 -0.7530297 -0.7415382 -0.3534591 -0.828875 -0.7433332
16588 -0.8530075 -1.0974634 -1.0255753 -0.7879854 -1.0682964 -1.0091702 -0.9531155 -1.193842 -0.9414582 -0.9443464 -1.0048535 -0.790242 -0.9554647 -0.9050441 -0.850394 -1.3538856 -0.9500928 -0.8533967 -0.7124538 -1.283613 -1.0542728 -0.7926367 -0.8053318 -0.9480767 -0.9087344 -1.2046404 -1.1181193 -0.7837494
16589 -1.4343299 -1.0910468 -0.9511452 -0.7368825 -1.0909625 -0.8255659 -1.2520048 -1.7898511 -0.8355223 -0.7937048 -1.0409319 -0.8568265 -0.9595912 -0.8276856 -1.4370963 -1.3009339 -0.6156812 -0.6422299 -0.9421936 -0.977133 -1.6303962 -1.4191795 -0.8589666 -0.9571223 -0.8362628 -1.2253706 -1.0086035 -0.9007794
16590 0.039444027 0.14022696 0.168228977 0.289237887 0.13780573 0.141784677 -0.00046764 -0.04085119 0.174167827 0.061303527 0.25303572 0.139074213 0.117685347 0.050105497 0.06407871 0.140238937 0.20368412 0.15554187 0.026118947 0.274347457 0.064021587 0.22734112 0.19041227 0.06121428 0.128062407 0.09639216 0.164669493 0.229748157
16593 0.47936268 0.673588645 0.699735785 0.62212242 0.70317241 0.75983555 0.593421555 0.507344765 0.73301616 0.53440305 0.679950045 0.79511039 0.70978794 0.749262315 0.607754775 0.566772195 0.56255273 0.796101695 0.67463149 0.590097135 0.646967915 0.77658243 0.69613568 0.63294691 0.691532865 0.461214065 0.675642805 0.75341455
16600 0.672348835 0.453682775 0.761578415 0.617649 0.760969235 0.713599805 0.49643462 0.388413835 0.724309415 0.70991014 0.287077995 0.553461875 0.790893555 0.668738065 0.452103915 0.72691044 0.567377305 0.67259922 0.69693388 1.281391645 0.44698348 0.40459856 0.754500155 0.71989463 0.68067036 0.574812225 0.40960378 0.570831055
16601 -0.1786709 -0.1812971 -0.19741 -0.5596831 -0.472389 -0.6251354 -0.3569213 -0.0708543 -0.2766997 -0.5898629 -0.4788805 -0.2260264 -0.6624204 -0.4092457 0.0787547 -0.2746124 -0.4126192 -0.6260341 -0.5590367 0.3036223 -0.1564901 -0.2190859 -0.127345 -0.3866112 -0.2667936 0.25657515 -0.3631737 -0.1827165
16646 -0.31268204 -0.248290205 -0.21432575 -0.24343506 -0.226288665 -0.2575305 -0.2450213 0.012403515 -0.152826915 -0.38022301 -0.118967865 -0.29455825 -0.17708967 -0.31536229 -0.36675885 -0.26997212 -0.39165705 -0.16309517 -0.2597803 -0.34614325 -0.2155608 -0.132135085 -0.375879645 -0.531328 -0.223387395 -0.4892291 -0.273275 -0.262916765
16647 -0.0589385 -0.5415647 -0.4903291 -0.9413796 -0.6121702 -0.7433925 -0.3287342 -0.1422893 -0.5701244 -0.6157861 -0.7933991 -0.0803729 -0.5224318 -0.7656949 -0.4366767 -0.7265919 -0.7340584 -0.6204621 -0.7221744 -0.4177205 -0.3746347 -0.2881319 -0.5633172 -0.9391239 -0.7633864 -0.4632512 -0.6355451 -0.4555715
16648 -0.836816158 -0.918066118 -0.837290838 -0.702748405 -0.776885915 -0.835581853 -0.996685138 -0.76654627 -0.759009615 -0.945703263 -0.742759375 -0.672227645 -0.829902103 -0.822731325 -0.76530414 -0.873574965 -0.646583708 -0.660176655 -0.871122903 -0.944110088 -0.569338438 -0.876826113 -0.827625413 -0.724683113 -0.628344945 -1.03820175 -0.71143429 -0.812030345
16649 0.160142065 0.392400075 0.507137845 0.50000563 0.374117895 0.487450385 0.211038235 0.071596795 0.48343309 0.36383813 0.509865985 0.699673995 0.38001461 0.48883682 0.20002655 0.53282556 0.366012775 0.59836838 0.441437805 0.21792119 0.062759555 0.3454219 0.47123027 0.3548717 0.36365748 -0.18268243 0.51780111 0.551451565
16653 0.43525744 -0.3254149 0.51013628 0.04903001 0.3914685 0.08882535 -0.0090041 0.35929139 0.1961388 0.28327856 0.26219132 0.47394585 0.09674408 -0.1330425 -0.175665 0.42715629 0.41646721 0.13473558 0.45416413 0.1749735 0.21007211 -0.0414785 0.19607668 0.1047666 0.22624491 0.21186846 -0.0868833 0.23589933
16656 0.045637515 0.08848817 0.10887011 0.059160195 0.23818959 0.119135075 0.200295265 0.015753605 0.05840406 0.121703975 0.04888968 0.055022055 0.12882525 0.14692247 0.04595518 0.131342 0.029830815 0.153850125 0.00981604 0.1148618 0.02547165 0.07864205 0.13721703 -0.07807737 -0.13826862 -0.13646718 0.207843825 0.12474091
16661 -1.0723 -1.3094633 -1.5181084 -1.4173097 -0.9651132 -1.4195819 -1.2873854 -0.9319014 -1.1570796 -1.1257085 -1.5855721 -1.9698358 -1.3166469 -0.9798275 -0.8359949 -1.0753957 -1.5015422 -1.4318645 -1.6818391 -2.184625 -1.2731274 -1.6352308 -1.2752398 -0.6532187 -1.52253 -0.684888 -1.0526221 -2.5689044
16668 0.165765957 0.345250533 0.25598548 0.312467707 0.41788961 0.16954743 0.315496633 0.219817203 0.315589937 0.61026343 0.2250059 0.268351093 0.19153404 0.412620327 0.299599577 0.267791587 0.24213114 0.230612817 0.317042987 0.27029989 0.3943609 0.269950227 0.21378336 0.286989517 0.23944469 0.501173923 0.194078203 0.341321483
16709 0.32092163 0.072421455 0.173683755 0.18482722 0.0539658 0.204672965 0.0537962 0.054259225 0.27635842 0.092150825 0.0648657 0.248349775 0.174874575 0.248758585 -0.01837116 0.03895191 0.24806451 0.201859375 0.43072755 -0.11085739 0.05169329 0.03223004 0.275030705 0.227048015 0.244231335 0.05284222 0.13021631 0.193588375
16763 -0.365586455 -0.253341015 -0.40900995 -0.37665735 -0.3850598 -0.40121845 -0.193757975 -0.53410255 -0.07264045 -0.35965725 -0.3436644 -0.6635717 -0.289292625 -0.3594108 -0.30740505 -0.6808602 -0.231331205 -0.17672123 -0.3583648 -0.442263345 -0.24418271 -0.25449127 -0.37704233 -0.042857365 -0.23513226 -0.281924735 -0.14498163 -0.222855855
16764 -0.708411633 -0.885219867 -0.714784733 -0.591604 -0.7564222 -0.8186649 -0.940088633 -0.571689133 -0.655996267 -0.6425312 -0.493657633 -0.404766033 -0.7214972 -0.764714367 -0.716038533 -0.843656833 -0.7738775 -0.744818633 -0.689823367 -0.753964633 -0.677617933 -0.9428348 -0.7851413 -0.7182541 -0.7372315 -0.679716967 -0.9229253 -0.866923767
16772 -0.423487 -2.297495 -1.3663436 -2.1588617 -1.1128057 -1.7105556 -1.9611384 -1.9080479 -1.3139569 -0.5902053 -3.238086 0.08101386 -1.3506646 -0.9183066 -2.5395086 -0.9054913 -1.8962913 -1.5069975 -1.1449167 -0.6310308 -1.2098535 -1.9537852 -1.9154613 -1.280203 -1.0673125 -1.7823618 -2.3636002 -1.447644
16774 0.33921789 -0.73225 -0.2826244 -0.2337645 -0.0233956 -0.2117029 -0.4996901 0.18535317 -0.2724524 -0.3218395 -0.26452 -0.03152 -0.2332701 -0.2369773 0.01704013 -0.1316884 -0.1055378 -0.1863019 -0.2415599 -0.5456786 0.15686523 -0.4366377 -0.1942746 -0.3635078 -0.1233268 0.17516759 -0.2827878 -0.0992209
16777 -0.501572653 -0.28547805 -0.52171154 -0.360242155 -0.43064029 -0.351708573 -0.359092588 -0.452810855 -0.396633628 -0.296388973 -0.17033951 -0.478335675 -0.417415203 -0.487635918 -0.375363853 -0.514928745 -0.435597618 -0.483251065 -0.58945832 -0.746062613 -0.445514313 -0.40186057 -0.483925133 -0.362749965 -0.445199705 -0.442224768 -0.242674023 -0.448390505
16783 -0.815178605 -0.536600525 -0.31559591 -0.623001515 -0.22442669 -0.100558215 -0.188976825 -0.56349363 -0.12049663 -0.29014064 -0.55701822 -0.34423721 -0.3050567 -0.058339865 -0.59010225 -0.14973848 -0.63509741 0.069677385 0.120834115 -0.035215565 -0.907972035 -0.19593425 -0.262962685 0.1769455 -0.596088805 -0.87051019 -0.028355925 -0.13277413
16784 -0.85249265 -1.18629475 -0.67341595 -0.81774505 -0.8861041 -0.60568565 -0.9355276 -0.65827 -0.6421011 -1.1766974 -0.306737475 -0.60329345 -0.64917255 -0.75368325 -0.83164515 -0.52062505 -0.99783665 -0.6386228 -0.85994035 -0.499777 -0.89565955 -0.67515065 -0.8333743 -0.85116495 -0.7168387 -1.1692629 -0.61281435 -0.66727505
16792 -1.6461149 -1.2355912 -1.3400321 -0.7135228 -1.345035 -1.4103083 -1.3635221 -1.6624322 -1.3285169 -1.3661007 -1.053787 -1.4501694 -1.1408567 -1.0779955 -1.3378744 -1.3173861 -1.6580536 -1.6655395 -1.3597841 -1.4616196 -1.6848573 -1.5687342 -1.1755375 -1.5117258 -1.2219154 -1.3214698 -1.0646119 -0.6066287
16795 -0.1605498 -0.0035103 -0.1222962 -0.2534489 -0.0956827 -0.0293372 0.17899712 0.04408329 0.0730026 -0.1643769 -0.3473219 -0.1216892 0.08872243 -0.1539698 0.07294755 -0.0728625 -0.010069 -0.2117455 -0.194468 0.34218493 0.14140838 0.09099814 -0.4326867 0.04947393 -0.1656457 0.16752553 -0.1892274 -0.2019572
16796 0.36289895 0.61489513 0.316825645 0.45298506 0.49207732 0.605715185 0.644251665 0.669193835 0.53052849 0.41646972 0.61244555 0.3947191 0.398757045 0.42663208 0.57955047 0.31752083 0.619908475 0.55269372 0.45798942 0.33650582 0.43213381 0.591868085 0.33826375 0.287904595 0.54282131 0.52455635 0.528820555 0.419897485
16798 0.520372455 0.337488353 0.489200833 0.407626368 0.439740728 0.420994325 0.581722643 0.49415458 0.427109133 0.549134638 0.67014911 0.235393323 0.451424773 0.43988428 0.424118513 0.57813936 0.333027045 0.458053678 0.391297338 0.240620248 0.396187803 0.67670945 0.603694395 0.731915955 0.489476263 0.734425005 0.474631893 0.352268813
16801 -0.0793852 -0.1207654 -0.2936903 0.01052073 -0.0710586 -0.169277 0.09545763 -0.1592702 -0.1710598 -0.2556651 0.40840064 -0.2299067 -0.2706636 0.06511161 0.41090261 -0.2742404 -0.0899193 -0.4718111 -0.190007 -0.8327575 0.07941175 0.12441518 0.02249355 -0.3485592 -0.0226956 -0.0164484 0.28121586 -0.1723533
16803 -0.8549562 -1.0767565 -1.088698 -1.4511568 -1.2796742 -1.8982402 -1.5675671 -1.3015719 -1.0954971 -1.3823511 -1.8040405 -0.9754379 -1.0562753 -1.1000185 -1.0305861 -1.3012334 -0.9991732 -1.1687144 -1.3718434 -1.3384479 -1.1614927 -1.4351853 -1.1975045 -1.5304171 -1.3011449 -1.1239369 -1.3621384 -1.6695799
16819 -1.4020214 -1.3119365 -1.5682007 -1.3732419 -1.9452292 -1.7141282 -1.3349255 -0.4080596 -1.9859428 -2.0317214 -0.5551002 -0.821169 -1.4358206 -1.5403624 -1.7142149 -1.3876974 -0.809497 -1.2324453 -1.9451194 -1.9217909 -1.6200274 -1.5575398 -0.0427508 -1.7418803 -1.2008594 -1.7899385 -0.4365147 -1.613874
16822 -0.930971 -0.7190482 -0.9598793 -0.9289168 -0.8400885 -0.7937557 -0.3922632 -0.3762277 -0.8421982 -0.8425258 -0.1296378 -0.9675951 -0.2953228 -0.5966462 -0.2670131 -0.6106776 -0.4325466 -0.7611376 -0.7992751 0.28346165 -0.6955374 -0.4073877 -0.5787181 -0.821206 -0.6408529 -0.2837206 -0.1860328 -0.5453165
16825 -0.4557521 -0.6003078 -0.5812322 -0.3483803 -0.3837474 -0.5437006 -0.7255575 -0.7675995 -0.3517895 -0.5206411 -0.5816266 -0.4769302 -0.6502081 -0.6603211 -0.528549 -0.7438615 -0.4727029 -0.3805946 -0.3979988 -0.1994128 -0.5902787 -0.4377781 -0.3945541 -0.7343996 -0.709256 -0.6546921 -0.7964793 -0.4469438
16826 -0.53703059 -0.6466054 -0.81732335 -0.74820045 -0.63820837 -0.59489606 -0.64737709 -0.463491915 -0.399282255 -0.66446665 -0.7682472 -0.116700515 -0.46552995 -0.6062168 -0.569000285 -0.35113147 -0.631809355 -0.484388415 -0.482600705 -0.7684503 -0.4227187 -0.506346895 -0.52048723 -0.68792176 -0.63993932 -0.460748215 -0.58277707 -0.48953617
16828 0.77421697 0.96639483 0.93013261 0.94150344 0.94738644 0.99443265 1.26786535 0.81841956 1.24944861 0.97766728 0.97502483 0.97431795 1.21109364 1.15917846 1.19157725 0.91491731 1.18944937 0.82151074 0.7512987 0.84464113 1.07134444 1.18965431 1.10833553 1.27993412 0.98477907 1.26467927 1.18950359 1.18308071
16832 -0.9716761 -0.6508644 -0.6449199 -0.7362834 -0.6141248 -0.6246731 -0.3517758 -0.5936311 -0.5679305 -0.6260622 -1.0074923 -1.0012547 -0.5817277 -0.7108203 -0.5798465 -0.4112333 -0.4389086 -0.7887851 -0.8420729 -0.292817 -0.5205499 -0.4374484 -0.6515801 -0.3001907 -0.5657003 -0.0955974 -0.5950903 -0.5887316
16834 0.41207547 0.23777029 0.5267623 0.42488849 0.52223705 0.47808996 0.0846909 0.05069667 0.50846434 0.78239191 0.04901997 0.60719613 0.41965603 0.46377179 -0.0544153 0.41337885 0.34750625 0.43309376 0.52516708 0.65101135 0.14474333 0.22938167 0.4432114 0.44669244 0.46671918 0.03310593 0.11025515 0.63767469
16835 -0.2099501 -0.0588753 0.21124646 0.09528682 0.0707141 0.28010076 -0.0569523 -0.2589942 0.31938679 0.05198831 -0.1537924 -0.069083 0.18314103 -0.1509228 -0.3164289 -0.1954646 -0.082436 0.11754437 0.12783939 0.18652083 -0.2198044 -0.1299935 0.09452152 0.14724587 0.16871043 -0.1841485 -0.3284369 0.21773912
16842 -0.4847627 -0.8279638 -0.4555681 -0.6505425 -0.3009371 -0.6413504 -0.4943388 -0.1840341 -0.4748801 -0.2698132 -0.7083686 -0.6622153 -0.5639365 -0.6679108 -1.1163399 -0.6214309 -0.4774921 -0.4478366 -0.454485 -0.4341917 -0.7238431 -1.2216809 -0.6122553 -0.6975275 -0.5354931 -0.9184256 -0.9935524 -0.4957207
16852 0.794803307 0.99046595 0.979541077 0.80391557 0.827843783 0.684869573 0.863052417 0.890464317 0.904112057 0.97045379 0.626836233 0.945135787 0.914367417 0.70894501 0.790958533 0.850658107 0.83720043 0.76757113 0.868701693 0.815196653 0.834071043 0.848832667 0.753516193 0.845689853 0.739292637 0.95652854 0.730322193 0.821319363
16858 0.3240867 -0.0384312 0.00918852 -0.1544689 -0.0657946 0.01057532 -0.1156483 0.10275449 -0.0008444 0.37034244 0.43216359 0.1903385 -0.0328177 0.48576642 -0.0316991 0.28043643 -0.0543915 0.03934334 -0.0733781 0.36936778 0.07585221 -0.066688 -0.171847 -0.0395636 0.0765343 -0.0399678 0.03749634 0.00781884
16859 1.54606728 1.30678922 1.33790253 1.49850319 1.46946752 1.40653385 1.41590911 1.49257583 1.42418867 1.3097846 1.60305522 1.48308656 1.39405627 1.51656292 1.25728385 1.63492762 1.36338706 1.43872856 1.47475557 1.36598936 1.29281971 1.47213272 1.37192757 1.37144659 1.52216778 1.2309627 1.48074466 1.58737992
16865 0.32324157 0.302618285 0.09263555 0.046563185 0.224873135 0.297298335 0.36990734 0.28216232 0.29476507 0.229744775 0.26880355 0.504317355 0.242754655 0.17804388 0.1829453 0.12333394 0.12798349 0.13562904 0.125161165 -0.020196875 0.20771569 0.35052457 0.150673735 0.130067075 0.07619727 0.13629505 0.231974445 0.39004753
16878 -0.2191143 -0.2535194 0.00853159 -0.1161784 -0.3119595 -0.0676416 -0.4963377 -0.518318 -0.0398248 -0.2041047 -0.3373002 -0.0135269 -0.2555202 -0.0025766 -0.6577551 -0.221577 -0.6167859 0.05003933 -0.267599 -0.506013 -0.7724479 -0.4787733 -0.224563 -0.0762583 -0.1197282 -0.5887551 -0.2560478 -0.2328378
16881 -0.57041505 -0.57631665 -0.79437315 -0.91905 -0.70870295 -0.9164797 -0.47851135 -0.29143555 -0.8378013 -0.6846163 -0.23544375 -0.7670249 -0.88102165 -0.81581845 -0.3400401 -0.83088635 -0.5955268 -0.8011999 -0.7558474 -0.9426068 -0.54121115 -0.6312711 -0.75855075 -0.76455125 -0.60343595 -0.4791015 -0.4810764 -0.7021907
16885 1.19221922 1.23265623 0.916383855 1.182213065 1.064809085 1.051744455 1.101945235 1.052772545 1.1313267 1.09683877 1.38195375 1.028214915 1.03548544 1.215432035 1.1003761 1.05627713 1.22265828 1.10445933 1.049972375 0.947068065 1.089805435 1.159066085 1.042035065 1.16746062 1.061990495 0.95056328 1.14283806 1.01608846
16886 -0.7737223 -0.6283282 -0.453773 -0.6035068 -0.7114394 -0.4665519 -0.8477254 -0.6844615 -0.4609488 -0.9923416 -1.2127111 -0.2732387 -0.4513385 -0.5904511 -0.5567387 -0.3223343 -0.6453221 -0.4982595 -0.5365903 -0.7490105 -0.6076056 -0.6331361 -0.7509512 -0.566872 -0.7381839 -0.7497496 -0.6938569 -0.4300572
16897 -0.1914553 -0.4610015 -0.4070928 -0.4115576 -0.4162359 -0.4638917 -0.4429212 -0.2821753 -0.3039339 0.02589464 -0.4026067 -0.2128763 -0.3507028 -0.1208438 -0.2175692 -0.1266494 -0.5092501 -0.387712 -0.2412575 -0.5448517 -0.2397963 -0.4877878 -0.3704539 -0.2896329 -0.3217087 -0.7571353 -0.4085131 -0.240904
16904 0.31522718 0.53264227 0.46225297 0.40482201 0.39511262 0.32577771 0.42739315 0.32705189 0.34794977 0.26858102 0.49843998 0.31650351 0.38462489 0.50469118 0.04926341 0.09082845 0.23994147 0.47848585 0.27517138 -0.0159584 0.30839804 0.54922158 0.12628577 0.19579084 0.06374378 0.01642666 0.45146754 0.36980838
16905 0.24363913 0.5298136 0.24638526 0.37497259 0.29185759 0.3042069 0.42840093 0.43148571 0.33440844 0.14742304 0.13187789 0.21004209 0.21632102 0.14237305 0.2441955 0.04785251 0.18628356 0.25136665 0.26924157 0.18213499 0.28196534 0.34649472 0.20349362 0.18980766 0.11966544 -0.0103091 0.23638936 0.28707964
