Gene	BmFA2a	BmFA2b	BmFA2c	BmFA2d	BmFA2e	BmFA3a	BmFA3b	BmFA3c	BmFA3d	BmFA3e	BmFA4d	BmMA2a	BmMA2b	BmMA2c	BmMA2d	BmMA2e	BmMA3a	BmMA3b	BmMA3c	BmMA3d	BmMA3e	BmMA4a	BmMA4b	BmMA4c	BmMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24
11287 1.5397499 1.32449529 1.3338381 1.62385778 1.61204797 1.59719437 1.46900697 1.49309632 1.62308868 1.17678947 1.57542256 1.14138923 1.23362473 1.40255229 1.65416234 1.70180894 1.58909653 1.37447302 1.34314828 1.3919355 1.42048208 1.75100469 1.21481569 1.52314529 1.71987948
68195 0.7645184 0.80445982 0.64876689 0.67324554 0.54008109 0.54100481 0.55927318 0.74956345 0.71831047 0.88435152 0.69904261 0.61607659 0.62039236 0.74605848 0.73888808 0.82391186 0.92958635 0.45223164 0.49742469 0.62672379 0.8227688 0.62943677 0.62369174 0.51517513 0.82808734
68196 -0.9637801 -0.7187657 -1.1925461 -1.0956493 -0.7098539 -1.0306407 -0.7092214 -0.9203779 -0.8812216 -0.8353178 -0.8005509 -0.9543454 -0.8864446 -0.9653492 -1.0982085 -0.9590889 -1.2716708 -0.9357957 -0.8770941 -0.513981 -0.7706863 -0.8651823 -0.7901474 -0.6515267 -0.8577446
68197 -1.4560317 -1.8042352 -1.5844246 -1.5414971 -1.714502 -2.1390175 -2.1612482 -1.5638957 -2.2156169 -1.1900496 -1.7741112 -1.6605204 -1.6321199 -1.3366631 -1.3242291 -1.8902772 -1.4483677 -1.6270918 -1.4391531 -2.3147028 -2.7796382 -1.6124488 -1.9504499 -1.4492797 -1.2412164
68198 -0.7259354 -0.7754573 -1.1560491 -0.6311637 -0.4197536 -0.9592616 -0.7471656 -0.5457666 -0.5422338 -1.1591004 -0.5409148 -1.2042916 -1.0341994 -1.0416257 -0.6948213 -0.6888133 -0.8198963 -1.1325769 -0.8905723 -1.0342773 -0.7270741 -0.8188606 -0.8539834 -0.5556044 -0.467792
68212 -0.8357646 -1.003039 -1.0716571 -0.6949779 -1.0179144 -1.0727397 -1.0057225 -1.0224826 -0.8936082 -0.7748424 -0.9305948 -1.3875664 -1.1742096 -0.7177488 -0.5862869 -1.081848 -0.9423951 -0.9621029 -1.1756388 -1.0780512 -0.9501364 -0.7694362 -1.0560616 -0.7053523 -0.9520511
68219 1.29583412 1.43503812 1.30127544 1.15820621 1.18401376 1.26886734 1.29360666 1.29894975 0.97523659 1.49803418 1.24679617 1.37749381 1.33721407 1.11940183 1.14470345 1.20583637 1.57555629 1.36033968 1.33539753 1.24029145 1.41519914 1.10982522 1.3663233 1.01125043 0.98882222
68221 -0.9914125 -0.730612 -0.2405802 -0.753217 -1.0055702 -0.8109845 -0.5355871 -0.7848106 -0.5475237 -0.1851274 -0.6157064 -0.6045165 -0.518469 -0.448521 -0.9075231 -0.9831857 -0.2402968 -0.4535976 -0.6901947 -0.8066754 -0.323774 -0.9602914 -0.5803069 -0.967565 -0.9232078
68229 1.05727434 1.04651278 1.09704073 1.05616888 1.05808199 1.2918069 1.13512218 1.06844626 1.17893141 1.09318268 1.07489989 1.00432393 1.16272029 1.13237109 1.06055875 1.13047159 1.24995279 1.12959091 1.06085383 1.05767249 1.06644198 0.95344653 0.98665748 1.04248172 0.87501122
68240 -0.9401091 -0.7794928 -0.9712999 -0.8515242 -0.9191176 -1.0563223 -1.0948305 -1.1253182 -0.7845384 -0.9006365 -0.9677465 -1.0947436 -1.0391575 -1.326297 -0.898763 -0.7449128 -1.1535908 -1.0593915 -0.983801 -0.7486342 -0.8977991 -0.978489 -1.1760597 -0.9917543 -0.9312808
68250 1.67824362 1.6197483 1.41892477 1.60442189 1.7589466 1.56282659 1.46192443 1.78458646 1.57139701 1.4068361 1.66251776 1.53521459 1.42579066 1.66188505 1.62506744 1.72410598 1.67245425 1.20596757 1.49700503 1.49816447 1.68019779 1.73475579 1.45387419 1.71729447 1.57185649
68251 1.97702174 2.01963357 1.74886695 2.0444205 2.28616899 2.07936172 1.84629749 2.01113522 2.00940929 1.77303808 1.93130072 1.98203097 1.77439319 1.96405385 2.16555273 2.2183802 2.14411272 1.98472852 1.94082949 1.98999573 2.11958202 2.21659775 1.92317943 2.14179722 2.09086732
68262 0.2460952 0.1217557 0.23815663 0.28965206 0.37974491 0.33032456 0.29240874 0.24301861 0.28148606 -0.0279486 0.1963787 0.06169802 0.07007384 0.20063708 0.14394445 0.17840727 0.28090832 0.05099266 0.19297719 0.13393426 0.18946789 0.2755745 0.0876985 0.29111016 0.45753764
68267 -0.418823 -0.4496453 -0.5414319 -0.4065664 -0.5170928 -0.3689373 -0.6008544 -0.5157089 -0.2162768 -0.5149195 -0.5096709 -0.4991392 -0.3332858 -0.3667812 -0.4869551 -0.4096396 -0.5556723 -0.3286279 -0.4031951 -0.387265 -0.3212984 -0.5697413 -0.3350333 -0.3937621 -0.403791
68272 0.72001166 0.63166993 1.22747742 0.42406514 0.1817434 0.90857576 0.97733991 0.34848243 0.75305657 1.14619541 0.66158192 0.97813551 1.22915117 1.10796231 0.34935333 0.30035229 0.33432864 1.16203132 1.09178386 0.89623586 0.61339645 0.48333514 1.1774907 0.51015043 0.23253734
68273 -1.5430703 -1.5866708 -1.4880516 -1.6785687 -1.5969343 -1.3523771 -1.7062383 -1.6779803 -2.3990236 -1.4931736 -1.9021726 -1.5153412 -1.4634396 -1.519402 -1.6483071 -1.5606223 -1.5970747 -1.5625538 -1.4375816 -1.6366963 -1.5454677 -1.8056566 -1.5719666 -1.7383246 -1.4983387
68275 -0.52501566 -0.41793759 -0.337126907 -0.52122344 -0.427133847 -0.607856613 -0.506264387 -0.577426077 -0.65640249 -0.135310327 -0.49574149 -0.356341247 -0.314681213 -0.394910267 -0.716263333 -0.581029217 -0.368797717 -0.320144383 -0.385486527 -0.55455798 -0.48038561 -0.562889147 -0.397204367 -0.475789313 -0.607943863
68277 -0.6476885 -0.7083474 -0.6373759 -0.782921 -0.8995135 -0.5066089 -0.5376597 -0.7568305 -0.6078751 -0.6811615 -0.812628 -0.7646017 -0.5485553 -0.6100516 -0.7312193 -0.7830746 -0.7537478 -0.7352105 -0.758383 -0.6366404 -0.7539775 -0.7265451 -0.950066 -0.5858764 -0.745725
68278 -0.8794725 -0.60418 -0.2729487 -0.4987666 -0.7317565 -0.4000153 -0.4736423 -0.7033326 -0.5582169 -0.1603333 -0.6931767 -0.5088165 -0.4169844 -0.3571179 -0.5945046 -0.5625404 -0.3426149 -0.316435 -0.2050519 -0.6551463 -0.5142885 -0.5503578 -0.7431907 -0.6090744 -0.5499246
68279 0.77510843 0.98638864 1.21871197 0.8301619 0.67066571 0.89577754 0.83094724 0.87705133 0.60495285 1.05253334 0.74678996 1.1953202 1.18266765 1.25550649 0.58568232 0.61471456 0.72920559 1.14302529 1.0942981 0.89348634 0.97513857 0.63114836 1.04991882 0.96255574 0.57109027
68281 -0.20963495 -0.15186905 -0.065421365 -0.32797595 -0.29321535 -0.3189567 -0.060373 -0.33106635 -0.3300692 -0.10435267 -0.16075065 -0.0612704 -0.0832138 -0.11769363 -0.32984925 -0.39653685 -0.077220835 -0.068911325 -0.09357205 -0.24446475 -0.15588645 -0.24948945 -0.1373293 -0.3257779 -0.42845895
68294 -0.4753823 -0.5244588 -0.6733933 -0.4439729 -0.3796741 -0.516559 -0.6819584 -0.6916893 -0.3954986 -0.656321 -0.646028 -0.4669627 -0.636503 -0.5839875 -0.5569488 -0.6088896 -0.5166552 -0.678266 -0.6731089 -0.8911101 -0.407963 -0.504531 -0.5349177 -0.542865 -0.5021234
68295 0.09722534 0.1190612 0.34773739 -0.0943769 -0.1035953 -0.0067282 0.27147535 -0.0511403 -0.1093011 0.33399987 0.02622214 0.27132911 0.29849044 0.31608843 -0.047506 -0.1075707 0.05658396 0.4186425 0.24795927 0.07835663 0.04080622 -0.0013789 0.38578907 0.11988201 -0.2299748
68298 0.681022655 0.7848819 0.763090825 0.732597845 0.774199655 0.762369 0.75580743 0.777437885 0.9040098 0.776118925 0.615299245 0.71017343 0.832128395 0.750597815 0.655422175 0.81568447 0.94727252 0.826835985 0.780274895 0.7692943 0.77022002 0.715261225 0.71915914 0.690588915 0.72408219
68310 -1.8828043 -2.161907 -1.6505169 -2.0623383 -2.5476386 -1.7338325 -1.707401 -1.8827233 -1.5889833 -2.5050419 -1.9503884 -2.2208736 -2.1806247 -2.1277325 -2.2264094 -1.6312185 -1.5755552 -2.2596225 -2.0745628 -1.818726 -1.970025 -2.0389472 -2.0571213 -1.9264702 -1.5007316
68323 -0.5222788 -1.0138994 -0.9180915 -0.9478945 -0.4829929 -1.1179114 -1.2072631 -0.7269362 -0.8498169 -1.0037203 -0.9940847 -0.7143429 -1.1054279 -0.8027369 -0.8832892 -0.7855281 -0.9886831 -0.9323752 -0.7292118 -1.0171831 -0.7935883 -0.897508 -1.0218544 -0.6137802 -0.890545
68328 -0.8494129 -1.0409267 -0.7843301 -0.9284333 -1.2108958 -0.8208964 -1.0620456 -0.944555 -1.3124896 -0.6528616 -1.1126612 -1.2526268 -0.9360221 -1.239346 -0.9580134 -1.1778059 -0.6893518 -0.9010014 -1.0704017 -1.2071322 -1.1471319 -1.0457457 -0.8937017 -1.1780298 -1.1361778
68339 -0.8079537 -0.80490755 -0.97176705 -0.7679714 -0.76957055 -0.8080428 -0.76390315 -0.7116361 -0.7305948 -0.6409638 -0.9208896 -0.92246665 -0.83328735 -0.84612985 -0.7364006 -0.62245515 -0.7761431 -0.8531183 -0.75140105 -0.79341085 -0.84752755 -0.86334375 -1.0263842 -0.87350935 -0.60647425
68342 1.47460517 1.60075552 1.39698332 1.49061882 1.5879159 1.50112341 1.65173641 1.37975408 1.4627448 1.53392796 1.47843508 1.52636978 1.29700101 1.47059146 1.55290292 1.50078292 1.63771716 1.43294623 1.43675913 1.40510449 1.28435661 1.50979637 1.37851328 1.56856086 1.55059896
68344 -0.8698137 -0.941705 -0.8145993 -0.9610886 -1.1258845 -0.9229631 -0.759407 -0.9346625 -0.840591 -0.8050647 -0.9003252 -0.786499 -0.8054124 -0.8611939 -0.963978 -0.9315813 -0.9037586 -0.890117 -0.8715024 -0.875377 -0.9563011 -0.9338637 -0.7465488 -1.0326147 -1.0063537
68347 1.31981206 1.0891458 0.89364458 1.26997655 1.44344773 1.29329263 1.01169371 1.14164689 1.3413071 0.74713846 1.16019678 0.73394945 0.9780633 0.99400542 1.32716681 1.31880761 1.00693057 1.02964039 0.95865072 0.99198889 1.17983929 1.22875643 0.95490964 1.09900336 1.42650591
68349 -1.0744976 -1.1175304 -1.1160355 -1.6425751 -1.9086344 -1.2161425 -1.227016 -1.0982959 -1.5284239 -1.1718004 -1.4200029 -0.8434902 -0.8414481 -0.9244325 -1.5093397 -1.196906 -1.2848974 -0.6355721 -1.0836022 -1.2870856 -1.3870394 -1.3027249 -0.5088314 -0.9855613 -1.4179106
68365 -1.14897075 -1.075029475 -1.0419324 -1.097295625 -0.967313068 -1.098640625 -1.079244275 -1.064815825 -1.1765058 -1.05970805 -1.01105615 -1.001270425 -1.1855733 -1.138728875 -1.055435425 -1.002904955 -1.130035955 -1.05704785 -1.005102675 -1.167615325 -0.99818075 -0.97418865 -1.18040835 -1.056407825 -0.981040025
68375 -0.5792549 -0.6360486 -0.3577732 -0.7384976 -0.6330464 -0.6506536 -0.9132467 -0.710969 -0.7550421 -0.4668981 -0.550495 -0.6664881 -0.7191038 -0.493531 -0.8788237 -0.6615062 -0.9317848 -0.5377996 -0.5537482 -1.1048479 -0.3606987 -0.6603954 -0.4204545 -0.6547564 -0.7802441
68379 -0.8573934 -0.8237071 -0.9733154 -0.9771002 -0.9126753 -0.9883376 -1.2896509 -0.9338387 -1.0910458 -0.722385 -0.9055347 -0.8611198 -0.9091962 -0.7765136 -0.983317 -0.9460053 -1.0317257 -0.6827972 -0.9488691 -1.1182607 -0.9717133 -0.9635187 -0.91267 -1.0305056 -0.9572075
68401 -0.61537435 -0.8032701 -0.5027004 -0.6292308 -0.68085755 -0.780237 -0.61274175 -0.83934565 -0.70606055 -0.54593695 -0.6440339 -0.64282805 -0.5291256 -0.47836005 -0.7950554 -0.71695195 -0.70303115 -0.47196365 -0.6124876 -0.6886841 -0.5971947 -0.71094925 -0.58962765 -0.81397585 -0.7999569
68420 -0.5426989 -0.6107618 -0.7129005 -0.6893745 -0.473038 -0.789576 -0.8123875 -0.5816356 -0.5961704 -0.4869008 -0.7484219 -0.4927456 -0.6727794 -0.4557659 -0.5005028 -0.8598153 -0.374355 -0.6970569 -0.7265727 -0.4288551 -0.661231 -0.5329234 -0.6801047 -0.413842 -0.3334456
68421 0.536513655 0.34458377 0.382115595 0.50841345 0.412463005 0.451790435 0.444669995 0.440404695 0.360358945 0.38282158 0.452783595 0.49411955 0.369827845 0.39609558 0.57139395 0.372554565 0.24029568 0.419540095 0.387428505 0.389975915 0.37417467 0.43871593 0.477448955 0.51869864 0.40142624
68436 -0.055395 0.02265245 0.0423259 -0.0365742 -0.1051139 -0.0712758 -0.0930057 -0.1275084 -0.2241417 0.21005717 -0.0231209 0.14670543 0.07209846 0.09791392 -0.1267452 -0.1473796 -0.0173382 0.11163551 0.04933659 -0.1664173 -0.0640382 0.03699799 -0.0112973 0.02389735 -0.3027728
68449 0.755378175 0.977302205 1.027383575 0.790211715 0.733200955 0.868677415 0.84530386 0.727277175 0.643460085 1.191233755 0.77228345 0.987146295 0.965028425 0.96889236 0.799624155 0.632211865 1.040550515 1.021352735 0.98744355 0.77532656 0.831872105 0.83326475 0.83538842 0.69621056 0.666193425
68453 -1.03826 -0.7914156 -1.0372834 -1.1353059 -1.0396895 -1.1820283 -1.0646147 -1.108615 -1.348164 -0.5711663 -1.049134 -0.8018855 -0.7962483 -0.8243709 -1.1635351 -1.0150297 -0.5477601 -0.6676522 -0.7934661 -0.8990996 -0.9296342 -0.8973611 -0.7142929 -1.1642801 -1.2158705
68465 -1.1866171 -1.0285754 -1.2514322 -0.9616518 -1.0739784 -1.053772 -1.1330145 -1.1713635 -0.8754841 -0.9668164 -1.1356413 -1.5238654 -1.2757853 -1.1190757 -1.7451683 -1.0425641 -0.9762064 -1.0760814 -0.9528627 -0.8348881 -1.1191181 -1.1456034 -1.05906 -0.9117244 -1.1096879
68468 1.120556295 1.00590203 0.80294574 1.135763955 1.01104453 1.09854458 0.963702475 1.073510465 1.05983008 0.70501231 1.009838055 0.828252145 0.829968715 0.733207545 1.19157836 1.24847389 1.12264235 0.877158965 0.872160845 0.932720315 1.026708155 1.11099967 0.766603285 1.10509375 1.18630351
68473 -0.41753335 -0.630926 -0.89643545 -0.59433365 -0.28577096 -0.5986591 -0.99400045 -0.56393955 -0.613968 -0.9269513 -0.59911095 -0.44359415 -0.745581 -0.78645145 -0.26799195 -0.386560555 -0.9186153 -0.89581035 -0.71944475 -0.714591 -0.65643955 -0.4945443 -0.44849875 -0.6128182 -0.3286663
68477 -1.04480295 -1.36893485 -1.1604907 -1.0967136 -1.17575875 -1.11157265 -1.08459515 -1.0668927 -1.0843351 -1.31547525 -0.99168685 -1.5667994 -1.25277795 -1.2143644 -0.86272805 -0.8946886 -1.00314555 -1.17386865 -1.08964865 -1.25624665 -1.10790725 -1.0807755 -1.04658055 -1.0424706 -0.9657302
68479 -0.478463 -0.3446645 -0.2678244 -0.2941361 -0.7124605 -0.2477246 -0.298489 -0.6352707 -0.1266728 -0.2008192 -0.4722717 -0.4688927 -0.1348803 -0.293359 -0.4743286 -0.606979 -0.1244778 -0.3282793 -0.3362188 -0.2273637 -0.4443751 -0.4480509 -0.2614012 -0.4436902 -0.3107785
68481 -0.467382885 -0.45222435 -0.38094097 -0.4847495 -0.64444975 -0.56894705 -0.47951045 -0.499567 -0.54315645 -0.36161678 -0.451396 -0.437530915 -0.33893327 -0.31064811 -0.49974315 -0.5680121 -0.42349553 -0.5220016 -0.46224924 -0.47347785 -0.5593307 -0.53903085 -0.338575115 -0.5769449 -0.63144335
68497 1.29526484 1.17191616 1.39288204 1.09860852 1.15958636 1.25947402 1.32846748 1.19382451 1.15682375 1.26115128 1.31561484 1.46355408 1.39593563 1.39894772 1.10151791 1.10633841 0.72306551 1.4078259 1.25051348 1.41877779 1.15687117 1.17087699 1.5668352 1.38091309 1.18426885
68501 0.201855283 0.21089472 0.294564303 0.315007267 0.30676387 0.393404407 0.336335357 0.28103893 0.242975797 0.175326537 0.295158763 0.143480783 0.250926987 0.278166593 0.27585898 0.188170393 0.23605442 0.274758797 0.252255503 0.20992204 0.289021563 0.198781533 0.198592197 0.374020743 0.357611647
68505 0.84569476 0.78011647 0.85936205 0.38751335 0.37069188 0.57228371 0.90974599 0.60156762 0.44909049 0.71764242 0.86434978 0.9449767 1.08221993 0.85539624 0.3568996 0.23642871 0.05621889 0.89097764 0.86398917 0.742565 0.73017265 0.64861249 1.35468689 0.81942622 0.45069837
68507 1.81117587 1.65995271 1.54125229 1.74802201 1.65849775 1.8201014 1.48452795 1.68540723 1.5408944 1.57274707 1.7103457 1.59912477 1.36887994 1.5939024 1.71869886 1.72576402 1.81020437 1.59313003 1.71953967 1.598622 1.73164791 1.54600853 1.53434758 1.62276395 1.76935563
68510 -0.2016005 -0.4264248 -0.2684437 -0.6140847 -0.6491411 -0.5452357 -0.275676 -0.4351966 -0.5203368 -0.376285 -0.5113976 -0.2891868 -0.2740152 -0.3242685 -0.5732935 -0.5891595 -0.7603176 -0.1790414 -0.3664841 -0.3635493 -0.3776433 -0.4242705 0.02324357 -0.4019128 -0.5831723
68512 0.13211219 0.38235647 -0.0650347 -0.1053946 -0.2859961 0.05800334 0.26869126 0.0754324 -0.3051997 0.51369796 -0.2919063 0.35208497 0.29722217 -0.2598855 -0.3282736 0.09920031 0.39511628 0.2901036 0.24748106 0.26786281 -0.2560247 -0.1999979 0.29998257 0.05055477 -0.3920269
68514 0.05356439 -0.0597005 -0.1064367 0.07400323 0.01130991 0.06257913 0.02317544 -0.0955919 -0.0841254 -0.0290479 0.10841092 0.07155621 0.0784064 0.05612035 0.00497546 -0.0804637 -0.280341 0.03856921 0.04189141 -0.1041342 -0.1010467 -0.039584 0.16196383 0.05749143 -0.0975644
68523 1.85003077 2.2384852 2.27194915 1.78874537 1.78713317 1.97660211 2.14224677 1.9259093 1.70490044 2.71045364 1.93742101 2.40160215 2.27150939 1.93086309 1.74518765 1.79945311 2.56455816 2.28763777 2.30475829 1.90196869 2.26632893 1.52135464 2.11143108 1.43502775 1.44737044
68524 -0.01765259 0.015867265 0.142125075 0.025275335 -0.061073515 0.048084615 -0.235883885 -0.10017763 0.098639885 0.3795668 0.075221385 0.11858661 0.09695997 0.240732805 0.036041065 -0.130605465 0.14848764 0.05443116 -0.03992303 -0.18781703 0.042300045 0.04866424 -0.062926905 0.00448937 0.04463964
68525 -0.4825524 -0.4661141 0.02606391 -0.2087852 -0.5900661 -0.5274016 -0.2245758 -0.3743915 -0.5134032 -0.0284385 -0.3639482 -0.2493131 -0.4190753 -0.111782 -0.3290881 -0.6067412 -0.1389214 -0.4057102 -0.3171586 -0.2380364 -0.2313979 -0.2636921 -0.5409942 -0.362053 -0.3913396
68533 -0.3532215 -0.4378699 -0.2164752 -0.4028309 -0.5035535 -0.4015702 -0.297056 -0.3576787 -0.468032 -0.1441926 -0.4700808 -0.286718 -0.1937595 -0.219964 -0.407519 -0.3725227 -0.2942512 -0.1445576 -0.2501001 -0.2358917 -0.2517663 -0.3848876 -0.1682393 -0.4218802 -0.4730447
68537 -0.9618763 -1.0489517 -1.1150707 -1.131514 -0.6429186 -1.0297069 -1.2531037 -0.8610472 -1.2347482 -0.9057917 -1.2335439 -0.8457582 -1.3355539 -1.1963217 -0.9131831 -1.1118884 -1.1163959 -1.093891 -1.0129689 -1.1093024 -0.9956418 -1.2295895 -1.1614454 -0.9702468 -1.0689762
68539 -0.5528316 -0.6725246 -0.5698207 -0.7754262 -0.5978719 -0.502638 -0.5717362 -0.3800029 -0.7448397 -0.6634603 -0.7877481 -0.5255661 -0.6683718 -0.7249862 -0.6948254 -0.4277378 -0.629726 -0.7389778 -0.4853462 -0.3461449 -0.5974544 -0.573675 -0.6498797 -0.4648946 -0.5447005
68544 -0.4793797 -0.3747206 -0.4746483 -0.4480115 -0.5586225 -0.4932233 -0.5348748 -0.4449201 -0.2471188 -0.5252628 -0.4492989 -0.5370742 -0.465294 -0.4553428 -0.6292103 -0.4776218 -0.4844563 -0.4614702 -0.4711127 -0.511779 -0.3970662 -0.4201147 -0.4289809 -0.4882427 -0.421424
68549 -0.3270824 -0.5041962 -0.8799929 -0.422665 -0.5235529 -0.3151373 -0.5835349 -0.1908112 -0.2578902 -0.6188646 -0.4129654 -0.5967777 -0.5514583 -0.6020784 -0.3801611 -0.5943681 -0.612919 -0.4901595 -0.4340022 -0.5001713 -0.5026584 -0.338469 -0.5759345 -0.4981699 -0.374522
68550 0.2329292 0.1339797 -0.003859 0.24477771 0.51760589 0.12458423 0.02086355 0.18670419 0.25167015 -0.3106943 0.18157829 -0.0568781 -0.0651095 -0.103577 0.24183805 0.31246909 0.01619453 -0.1246776 -0.0951655 0.26413948 0.19119981 0.18303517 0.03090516 0.34355733 0.48258526
68552 0.6200718 0.524034425 0.455199615 0.66296552 0.916137875 0.555667225 0.52634378 0.580148945 0.831301645 0.242109225 0.688768895 0.36069632 0.40901759 0.39501162 0.73449129 0.821409185 0.658712145 0.43937796 0.431257765 0.711880165 0.57852501 0.66630318 0.25391176 0.62973237 0.871957885
68559 -1.3302739 -1.2857907 -1.4843581 -1.3463413 -1.3522495 -1.4578269 -1.4829052 -1.063601 -1.845794 -1.3209309 -1.3736537 -1.2538412 -1.2807784 -1.5382314 -1.3459267 -0.946272 -1.3539878 -1.6766691 -1.5549143 -1.3535813 -1.3997724 -1.3276462 -1.2328204 -1.4908074 -1.4201727
68565 1.27012992 1.20695459 0.92218297 1.45416548 1.3734236 1.23467092 1.2339773 1.22217454 1.16436216 1.09741823 1.23948921 1.00785215 1.04471174 1.16565802 1.15144898 1.19749946 1.10065651 1.20546781 1.21821532 0.92299895 1.23284025 1.38721983 1.22214185 1.46682522 1.31802724
68566 0.2375701 0.03128657 0.35062297 0.3875355 0.38102056 0.44191455 0.41143191 0.05447428 0.06637569 0.13839442 0.29099513 0.04542659 0.22797503 0.32225216 0.29639084 0.34592682 0.37553992 0.36043454 0.25499999 0.26122872 0.30071451 0.42920425 0.17920759 0.37231712 0.35711929
68572 -0.9663474 -1.2352342 -1.1540556 -0.9724911 -1.0479313 -1.3730194 -1.1743957 -1.4420814 -1.2080704 -0.7920394 -1.0793442 -1.5407598 -1.0379882 -1.0238257 -1.230276 -1.0620376 -1.2582035 -1.0002729 -0.9447687 -1.6961791 -1.1098632 -1.197428 -0.8464765 -1.2583159 -1.2063491
68576 1.00093313 0.94926207 0.90430292 1.12403732 1.15228865 1.17382005 1.03216962 0.95633612 1.22587476 0.58570513 0.90868449 0.69854053 0.93137111 0.90696673 1.04513769 1.22162616 0.92825082 0.86884253 0.85504535 1.02040992 0.93382177 1.09537041 0.77108201 1.0950813 1.15628615
68585 -1.352667025 -1.38707125 -1.2456709 -1.34645955 -1.2516471 -1.272450575 -1.337439275 -1.36749205 -1.1040162 -1.275505425 -1.314541975 -1.346347625 -1.256562 -1.29069825 -1.28288045 -1.406408625 -1.1582546 -1.409494475 -1.309864825 -1.243623125 -1.224774 -1.211862575 -1.3206771 -1.37044945 -1.320056875
68591 -0.0533072 -0.4029665 -0.728474 -0.267845 -0.308229 -0.4969481 -0.8454308 -0.0616988 -0.1730236 -0.5974333 -0.5011334 -0.4524045 -0.5954592 -0.7893958 -0.9737661 -0.1632666 -0.5265453 -0.5094768 -0.5890039 -0.4186612 -0.3138221 -0.4121806 -0.5792099 -0.4871741 -0.3280153
68592 0.904936475 1.150559675 1.106913615 0.91978887 0.81559893 1.026787785 1.22551953 0.97712315 0.815010985 1.505564595 0.823040295 1.11833155 1.26712649 1.04992168 0.807796545 0.77942639 1.25859724 1.175818375 1.273273655 1.034131315 1.106571495 0.965405945 0.964677705 0.840821735 0.719289565
68598 1.1300934 1.18759738 1.13589615 1.08895731 1.23901176 1.26282327 1.29633955 1.13804901 1.23659236 1.19470944 1.19055576 1.01320288 1.13663691 1.07832345 1.11358479 1.32322118 1.31425891 1.20094558 1.08967589 1.14175532 1.25429734 1.34517061 0.94254772 1.20216516 1.26083281
68611 -0.527861 -0.5114699 -0.5911797 -0.7554902 -0.598336 -0.6237643 -0.6452562 -0.7308324 -0.6924162 -0.4635458 -0.7241165 -0.3467226 -0.5098991 -0.2665313 -0.6248474 -0.5428346 -0.5054794 -0.5440565 -0.5847465 -0.5692135 -0.5782562 -0.5055148 -0.5066377 -0.4818802 -0.8878321
68612 1.65830072 1.67290685 1.66656094 1.86012487 1.96371977 1.82728431 1.83624899 1.83158404 1.78720825 1.87025264 1.78131926 1.54674301 1.65068121 1.59936715 1.96345842 1.87817534 1.89569667 1.7365088 1.82819795 1.71684254 1.78537769 1.80429642 1.71555861 1.79842297 1.91057925
68626 -1.1518793 -1.3238081 -1.1964512 -1.242166 -1.4323775 -1.1168133 -1.5574046 -0.9424283 -1.3961072 -1.2638064 -1.3016518 -1.2496778 -1.4277394 -1.3840733 -0.9434745 -1.0722947 -1.1155481 -1.3578643 -1.2221479 -1.3756624 -1.2825555 -1.0784339 -1.2571686 -0.8783804 -1.2469229
68631 0.446950735 0.433600905 0.391767205 0.48747563 0.38540924 0.47070718 0.569162725 0.328464775 0.426866025 0.19281783 0.46300299 0.54146642 0.41566558 0.41220668 0.680273245 0.410404455 0.24580581 0.33684673 0.35289927 0.457183205 0.3222417 0.51103511 0.49992104 0.600270205 0.589297015
68644 0.54365238 0.49210424 0.82573114 0.525249 0.30079508 0.56428163 0.74113909 0.47841534 0.39223211 0.56842992 0.61747384 0.78243341 0.76421066 0.78151783 0.34024863 0.35879536 0.11701258 0.70238741 0.75806901 0.6058276 0.60283088 0.47879904 0.82490095 0.72532347 0.23249477
68646 -2.6922411 -2.2234867 -1.7501138 -1.1562995 -1.2698794 -4.2001129 -2.6256082 -1.8956235 -3.234942 -2.4000831 -2.407113 -2.9950672 -4.098849 -2.3870962 -1.7614317 -1.9776856 -2.6296439 -2.6451856 -3.1463409 -2.8491903 -2.2241934 -2.3614589 -2.6302127 -2.5602606 -2.5622469
