Gene	LuFA2a	LuFA2b	LuFA2c	LuFA2d	LuFA2e	LuFA3a	LuFA3b	LuFA3c	LuFA3d	LuFA3e	LuFA4a	LuFA4b	LuFA4c	LuFA4d	LuFA4e	LuMA2a	LuMA2b	LuMA2c	LuMA2d	LuMA2e	LuMA3a	LuMA3b	LuMA3c	LuMA3d	LuMA3e	LuMA4a	LuMA4b	LuMA4c	LuMA4d	LuMA4e
105148 -0.1783885 -0.2454428 0.10211159 -0.1391889 0.05176077 -0.048329 -0.345685 -0.2830648 -0.144516 -0.015366 -0.5807809 -0.1451957 0.09595365 -0.2879439 -0.1088964 -0.5218203 -0.144338 -0.1066083 -0.0060343 -0.2435307 -0.0809412 -0.022414 -0.2080247 -0.3452664 -0.1535421 -0.305969 -0.0949881 -0.2986593 -0.4709367 -0.1872909
105239 0.62047286 0.65683326 0.84843564 0.87576841 0.72709914 0.69978083 0.58401898 0.65699079 0.69174878 0.85709345 0.53586741 0.82651237 0.82179524 0.83402093 0.79296936 0.33977063 0.6171857 0.77669057 0.35433148 0.76212826 0.55170668 0.65969954 0.58827734 0.4184453 0.71086405 0.83257947 0.83052168 0.66414928 0.56825241 0.59200213
105245 0.25378991 0.40927204 0.37079883 0.34710811 0.2614756 0.65707076 0.36568457 0.35162133 0.43647624 0.51294923 0.07587765 0.41684538 0.48491087 0.23024782 0.57740198 0.29748982 0.47687365 0.4351921 0.23162426 0.23647072 0.20282376 0.39394041 0.28809468 -0.069846 0.3588985 0.27704515 0.5243464 0.44904129 0.23840634 0.289652
105246 -0.9815743 -1.2037332 -1.2801356 -1.32549 -1.218506 -1.2830887 -0.9357335 -0.944654 -1.2761056 -1.0444126 -1.0100289 -1.3140102 -1.1380982 -1.2981592 -0.7746353 -0.9492776 -1.2672915 -1.2798607 -1.1431257 -1.3078758 -1.244439 -1.1787685 -0.8477172 -0.9549927 -1.2056324 -1.036065 -1.0340243 -1.0091579 -1.0508338 -1.2016119
105262 0.37745389 0.19300532 0.1411054 0.3495888 -0.3159883 0.02173074 0.14865585 0.36501783 0.06798543 0.24108419 -0.0849001 -0.2872882 0.23232489 0.26141499 0.34711002 0.31017605 -0.0563329 0.18495591 -0.0362449 0.36592124 -0.2202749 -0.1314143 0.21510051 0.30669732 0.34029598 0.29101232 -0.0933159 0.29550055 0.0763445 0.203051
105271 -0.6064562 -0.3566338 -0.7364484 -0.6380867 -0.7236597 -0.528164 -0.4850257 -0.4937253 -0.554963 -0.846546 -0.4794923 -0.6874383 -0.7351987 -0.7856498 -0.4644613 -0.3584933 -0.6189437 -0.5383813 -0.9170122 -0.7512524 -0.5518701 -0.5659569 -0.4307907 -0.2297897 -0.5849499 -0.6263665 -0.7521894 -0.349648 -0.4594278 -0.6674996
105272 -0.8512287 -0.83483 -0.260056 -0.1251273 -0.2120771 -0.4673602 -0.5476807 -0.7689405 -0.3935167 0.07242049 -0.5437058 -0.2161099 -0.0241095 -0.0791086 -0.5385341 -0.6199758 -0.4474166 -0.2545876 -0.2074709 -0.1274687 -0.4390825 -0.3812698 -0.5124498 -0.6153013 -0.2152897 -0.131435 -0.2427875 -0.7031488 -0.4823086 -0.1924824
105278 -0.7762156 -0.4596871 -0.6664441 -0.8214885 -0.5142535 -0.3751798 -0.4674552 -0.5316086 -0.4074855 -0.8595514 -0.1383611 -0.1525783 -0.754257 -0.6164064 -0.4185213 -0.3205884 -0.5461094 -0.5674798 -0.4071455 -1.0070244 -0.6296056 -0.3509873 -0.347796 -0.2901448 -0.4902524 -0.7075874 -0.5633225 -0.9132931 -0.5902211 -0.5344029
105283 1.01967187 0.93335409 0.87954249 0.98340591 0.68595992 0.70926034 0.87507447 1.0248699 0.71426169 1.1239736 0.727099 0.64285768 0.77891147 0.99406786 1.03383031 0.9112109 0.62957889 0.90038593 0.4316638 0.90124926 0.05140978 0.70896095 0.88362338 0.84043236 0.91721557 1.08975956 0.4182514 0.98562894 0.90060885 0.70597287
105298 0.05821091 -0.0035995 0.21765542 0.19953843 0.10238568 0.18860692 0.08555627 0.21244382 0.18956098 0.3713477 -0.0234687 0.21052111 0.22814785 0.22385085 0.16585182 -0.0426723 0.12097001 0.17417517 0.19197464 0.10275209 0.14254933 0.26358204 0.02280492 -0.0447995 0.2403021 0.33795141 0.12438515 0.19185469 0.25519478 -0.0085234
105332 -0.2160093 -0.3983831 -0.1535237 -0.3657589 -0.0977921 -0.2998397 -0.674981 -0.615163 -0.3030984 -0.2901769 -0.2586882 -0.4825108 -0.1499081 -0.2759151 -0.3518766 -0.5042098 -0.3595893 -0.2593826 -0.6242461 -0.1908884 -0.2102554 -0.2694378 -0.3482484 -0.3916204 -0.4671856 -0.5219593 -0.3454426 -0.432716 -0.584288 -0.2577836
105351 -1.847954 -2.1078835 -1.3699639 -1.3442589 -1.4347842 -1.3587816 -1.9159554 -1.9231895 -1.340867 -1.3678991 -1.549711 -1.2748207 -1.1161491 -1.5119585 -1.6962673 -1.616626 -1.2026015 -1.3712446 -1.0538514 -1.6331949 -1.0085645 -1.2920277 -1.4446964 -1.9882509 -1.4739854 -1.2960172 -1.3031922 -1.7923727 -1.8497884 -1.2280044
105372 1.511750705 1.753220945 1.507905265 1.51348553 1.650520975 1.67266738 1.48542366 1.449030345 1.631519965 1.55083542 1.9303438 1.623557805 1.599249335 1.503624835 1.635601405 1.52417973 1.735415885 1.600426235 1.464724845 1.628100595 1.572758825 1.60509942 1.63312167 1.70406202 1.543135825 1.62934157 1.705645845 1.50908952 1.607832285 1.46670529
105377 -0.5326877 -0.2490203 -0.5984281 -0.5990742 -0.4600742 -0.2682215 -0.3837382 -0.4644231 -0.3422346 -0.7341697 -0.8272486 -0.6950671 -0.5175412 -0.9131007 -0.2339423 -0.7276787 -0.1858489 -0.1272332 -0.5100076 -0.7130186 -0.5013724 -0.2238697 -0.3620058 -0.5702939 -0.5485782 -0.746171 -0.2963039 -0.2440704 -0.5401443 -0.5351072
105387 -0.2993753 -0.16111395 -0.286359115 -0.35993405 -0.3188478 -0.286324605 -0.2823433 -0.23211745 -0.31060601 -0.47298415 -0.53989405 -0.5125457 -0.201490435 -0.428524 -0.2366946 -0.21664534 -0.263297005 -0.46937525 -0.28992259 -0.2440734 0.02124748 -0.3358781 -0.133306675 -0.199675015 -0.4458577 -0.49021435 -0.368575075 -0.09523441 -0.241281205 -0.25570336
105418 0.013448477 0.033505737 -0.027086313 0.067736363 0.038112997 -0.169084503 0.038183013 -0.002608127 -0.085971393 0.177765807 -0.2034853 -0.206770333 -0.07321081 -0.028474987 -0.188904513 -0.10662723 -0.05643093 0.02965186 -0.03034649 0.230428617 0.049059883 -0.147742997 -0.049996753 -0.024368193 -0.06487177 0.207667 0.025803937 -0.155804627 0.08778718 -0.081447113
105428 -1.133717 -1.2253842 -1.0041286 -0.7033166 -0.9055317 -1.0943161 -1.3719389 -1.3371749 -0.8448603 -0.550145 -1.2104229 -0.5488627 -0.5575066 -0.762524 -1.1429722 -1.2632683 -0.9121975 -0.8389193 -0.7010997 -0.251481 -0.7456974 -1.0083457 -1.3292793 -1.3247327 -1.2041804 -0.3598112 -0.7871551 -1.1548994 -1.2190752 -0.8736834
105501 0.78991015 0.706277555 0.85109539 0.74967198 0.54964969 0.57457095 0.86611663 0.896489205 0.7538365 0.748830245 0.895094385 0.518844935 0.650624265 0.735862135 0.536522385 0.97910614 0.821327695 0.65201009 0.797499015 0.572838225 0.941223395 0.678682995 0.79943288 0.656600525 1.13915826 0.60057939 0.462231775 0.81065675 0.672383225 0.85729745
105504 -0.2608471 -0.5427694 -0.7154968 -0.4906317 -0.6533188 -0.6066188 -0.6390201 -0.5873923 -0.7713454 -0.3008498 -0.7032952 -0.5946474 -0.7069534 -0.6989417 -0.3589751 -0.5944449 -0.6359774 -0.756458 -0.7999635 -0.6113438 -0.7366617 -0.78064 -0.386175 -0.5085703 -0.8023865 -0.7833197 -0.754487 -0.4498356 -0.3443917 -0.7768398
105513 0.62438534 0.87845222 0.5784396 0.71115892 0.72820185 0.71432462 0.76737801 0.69219518 0.74007323 0.53433192 1.22778672 0.69783919 0.54449494 0.72878625 0.66228598 0.77049051 0.50208383 0.74654428 0.7392586 0.782171 0.48908797 0.74997691 0.80084255 0.97815246 0.69727418 0.64499493 0.42179995 0.7274386 0.84190098 0.65720604
105596 0.711900575 0.453798385 0.6123359 0.740828775 0.70752559 0.690045385 0.646563065 0.68943181 0.71552499 0.70350647 0.522465165 0.510809305 0.77582393 0.83210862 0.77256963 0.720158425 0.689139635 0.65147493 0.60854738 0.653646785 0.60810341 0.5773548 0.62860071 0.78146732 0.695896475 0.58655675 0.67372833 0.764553435 0.7248497 0.62497841
105638 -0.11018 -0.0060051 -0.294416 -0.0424151 -0.2552943 -0.1674847 -0.1940413 -0.1888259 -0.2262621 -0.1332189 -0.4535892 -0.073052 -0.2444025 -0.1710737 -0.260541 -0.3190467 -0.0108552 -0.254174 -0.3904088 0.19906079 -0.1505311 -0.2434845 -0.1956182 -0.0226929 -0.3725877 -0.1215997 -0.019994 -0.0881192 -0.0685792 -0.5528713
105663 -3.4452837 -3.0932128 -3.2140119 -3.16004 -2.3663266 -2.8582646 -3.4565474 -2.0269856 -3.1116354 -4.255335 -3.4201565 -3.5552702 -3.8413379 -2.8369734 -3.582385 -3.3785132 -4.1561286 -2.884727 -2.9579249 -2.4195139 -3.3076816 -3.2833497 -3.5075921 -3.7179162 -2.7017548 -2.7711738 -4.0333879 -4.4863792 -3.1276112 -2.7758862
105670 0.31830105 0.25656171 0.33706258 0.393808 0.33101053 0.32087752 0.31761771 0.3089992 0.46254642 0.45396392 0.06832946 0.43068047 0.34857171 0.41008192 0.30872431 0.37210902 0.43469696 0.49032141 0.32852518 0.44298647 0.40994959 0.42901995 0.35680192 0.26153751 0.4859558 0.62141527 0.40522041 0.10092732 0.40336425 0.41558
105689 -0.057108738 -0.168776605 0.01008757 -0.088458295 -0.154134128 -0.052501418 -0.0907201 -0.03929947 -0.049928573 0.044054665 -0.239204073 0.041245228 0.11813221 0.042623075 -0.121358048 -0.123042835 -0.036422435 -0.06185038 -0.047180423 0.309830273 0.052665758 -0.04212864 -0.167862883 -0.320281603 0.049163045 0.135440078 -0.08538192 -0.06265966 -0.08320408 0.017856505
105722 -0.2842064 -0.2155554 -0.1458329 -0.1914958 -0.2779687 -0.1728262 -0.1140098 -0.2091955 -0.2229405 -0.3188723 -0.2418763 -0.2727363 -0.253733 -0.2336628 -0.1271412 -0.3009908 -0.249273 -0.2276837 -0.267143 -0.2083761 -0.3294261 -0.1387689 -0.2227229 -0.276373 -0.0946547 -0.248624 -0.1672225 -0.2920752 -0.1981427 -0.2234216
105727 -0.493249043 -0.357187828 -0.58828105 -0.64182129 -0.551883695 -0.464788345 -0.478726565 -0.458686873 -0.609177743 -1.004381865 -0.22953454 -0.599689498 -0.685507138 -0.75474747 -0.417308433 -0.40120781 -0.566588685 -0.53760804 -0.674727075 -0.754861708 -0.534816233 -0.561578378 -0.349734318 -0.30766125 -0.58033107 -0.605121498 -0.553287555 -0.525421653 -0.39071907 -0.602632265
105732 -0.0367911 0.09760584 0.0769634 0.21301595 0.22336894 0.2236166 -0.1112711 -0.0460188 0.22902154 0.14464769 0.19285974 0.09433466 0.14337013 0.25193143 0.156661 0.0156668 0.20426357 0.2527682 0.17220797 0.17051441 0.23867559 0.20395081 0.06626855 0.17950602 0.11861756 0.20033618 0.14032009 0.06812605 0.03257947 0.09486949
105734 -0.8392231 -0.8431025 -0.6044431 -0.6874892 -0.2619005 -0.8622001 -0.9700587 -0.7281761 -0.7642399 -0.6465392 -0.8039837 -1.0063917 -0.6306147 -0.5937335 -1.0209187 0.20250796 -0.7422173 -0.7174613 -0.7986577 -0.7249263 -0.9911169 -0.7239586 -0.5770602 -0.6124413 -0.5921308 -0.7820054 -0.4558877 -0.8582656 -0.7414804 -0.6089432
105844 -1.0392714 -1.0604417 -0.8829563 -0.76468 -0.674371 -0.6362925 -1.0586086 -1.0332668 -0.7224198 -0.6620921 -1.1567405 -1.0062396 -0.7496789 -0.6258213 -0.8713944 -1.0518596 -0.554372 -0.5463684 -0.7361284 -0.7565686 -0.6021585 -0.7588102 -0.9217526 -1.1589683 -0.7202364 -0.7214858 -0.7688814 -0.8374508 -1.1311189 -0.8666249
105847 -1.1373547 -1.0016354 -0.7315002 -0.7945246 -0.1597812 -0.556502 -0.7599564 0.00698952 -0.6366561 -0.7347699 -1.0849428 -0.1851037 -0.7041787 -1.1461709 -0.8952366 -0.6666837 -0.9076117 -0.7007999 -0.5542694 -0.5106411 -0.8025439 -0.4384464 -0.910236 -0.7488001 -0.6163865 -1.1472997 -0.2379753 -0.953363 -1.0714584 -0.5799287
105859 -1.638275 -1.0377883 -1.4409187 -1.1782486 -1.1986482 -1.0951204 -1.2360429 -1.5172815 -1.059775 -1.1859185 0.09416833 -1.4808801 -0.8679244 -1.8261291 -1.0078004 -1.1340337 -1.0206387 -1.0636939 -1.1327745 -1.4015373 -0.8924415 -1.1240084 -1.1080168 -0.7759338 -1.1766871 -1.0181038 -0.7981722 -1.1178675 -1.1070001 -1.2447053
105968 -0.812852745 -0.76666068 -0.701484275 -0.718293945 -0.76781782 -0.899116855 -0.74113808 -0.83567708 -0.739598405 -1.1410297 -0.3554826 -0.93618391 -0.8229388 -0.65068737 -0.559892535 -0.794275645 -0.97865325 -0.79730706 -0.574995615 -0.955172045 -1.0783213 -0.76915689 -0.607369145 -0.866240255 -0.766432375 -0.810170675 -0.94095781 -0.672255595 -0.619586075 -0.590481515
105988 0.645720775 0.645949405 0.67097352 0.890047145 0.60787589 0.586351195 0.61027585 0.67964139 0.59634836 0.893097875 0.407543255 0.844144445 0.72897075 0.81517596 0.69105714 0.517113765 0.68133893 0.590003205 0.544395575 0.79452073 0.65907267 0.562356035 0.67961958 0.68380655 0.708947735 0.838646965 0.62756225 0.67753997 0.742502665 0.67243192
105989 -0.3149638 -0.1641375 -0.1530068 -0.0389774 -0.3030527 -0.1328951 -0.2824359 -0.1816636 -0.1289949 -0.214748 -0.321658 -0.1775821 -0.2466701 -0.0248108 -0.2891833 -0.3169172 0.10371901 -0.0735879 -0.1969807 -0.1155317 -0.1271245 -0.2288153 -0.3206448 -0.1805182 -0.170692 -0.1353235 -0.1655585 -0.1425119 -0.2263007 -0.1060308
106021 1.01135798 1.11259159 1.06215383 0.88457867 1.32126869 1.18850856 1.10301862 1.04037559 1.17661602 1.16312833 1.83371648 0.97879045 1.14349937 0.94599599 0.9707573 1.04573 0.897753 1.17626484 1.20941958 0.93238183 1.04510962 1.32909931 1.09337203 1.20635437 1.12604321 0.93942723 0.97923977 1.02080666 1.00156764 1.03914895
106039 -0.3201717 -0.4035804 -0.1942607 -0.2432377 -0.3513397 -0.3196293 -0.0260009 -0.3189804 -0.2913587 0.02125889 -0.3350094 -0.6356476 -0.0056781 -0.1373161 -0.0367631 -0.1036646 -0.3698477 -0.1943718 -0.1210968 -0.2281744 -0.0541761 -0.4118715 -0.0829309 0.18676992 -0.2538763 -0.0400449 -0.5474992 -0.1141374 -0.2491769 -0.3452501
106042 -1.125481 -0.9588812 -0.9926937 -1.0176246 -1.2261274 -1.1995624 -1.1605074 -0.8557239 -0.9325469 -1.0561979 -0.906761 -1.113095 -1.1112468 -1.1329282 -1.1142753 -1.1658286 -0.783482 -0.8849037 -0.8364422 -0.646793 -1.2218246 -1.141897 -0.9275487 -1.305989 -1.0873938 -1.1101966 -1.2569379 -1.2343232 -1.3270722 -0.9963028
106064 0.7315553 0.46772331 0.45108014 -0.0206738 0.24103174 0.43679177 0.7962275 0.71440253 0.53964577 0.13571754 0.31479104 0.17486017 0.23120475 -0.0913482 0.22017549 1.08111797 1.11704875 0.36656985 0.66587169 0.03489117 1.16973705 0.58222946 0.50375129 0.31328037 0.77559862 -0.1762589 0.2519487 0.72288513 0.15012293 0.62078658
106068 -0.5619246 -0.3956371 -0.4430771 -0.5653294 -0.300922 -0.3441549 -0.4073706 -0.4588312 -0.3047449 -0.4776649 -0.4562697 -0.5023858 -0.306909 -0.6290142 -0.3584183 -0.6423776 -0.4959664 -0.4269464 -0.4375678 -0.5155772 -0.3676711 -0.2933735 -0.6037844 -0.5164868 -0.4027835 -0.3844605 -0.458089 -0.6038973 -0.4901304 -0.4701787
106143 -0.6764289 -0.7734429 -0.58314975 -0.403276135 -0.72630745 -0.6794513 -0.7513378 -0.8116502 -0.61946275 -0.5423282 -0.8367932 -0.7016094 -0.57427645 -0.5721311 -0.58298285 -0.89607455 -0.5857492 -0.60477115 -0.5572521 -0.456675575 -0.60536915 -0.63767225 -0.6702292 -0.71955625 -0.64173435 -0.584348 -0.7067782 -0.53908395 -0.7156273 -0.70618205
106205 -0.2640285 0.12392389 0.05038441 0.05276509 0.18664432 0.17249345 0.07633597 -0.0547562 0.00588237 0.11198522 0.24565872 -0.27682 0.04225985 0.13168764 -0.0055574 0.06708418 -0.0410708 0.06609844 0.15929346 -0.2207692 0.03280479 0.15022507 0.01057 0.11068382 0.06471996 -0.1201583 -0.4165971 -0.0264401 -0.2505215 0.1341873
106248 0.80476356 1.00524066 0.69791721 0.78108386 0.50828576 0.71033227 0.83515687 0.76682237 0.82903046 0.49349634 0.52339563 0.57528662 0.68814057 0.68259725 0.99142369 0.72704275 0.67813704 0.93708339 0.63974956 0.68812146 0.63674533 0.68807335 0.45487241 0.6300749 0.89216121 0.79054814 0.66458222 0.76729523 0.71247323 0.66291411
106334 1.13566319 0.7192194 0.50774239 0.94360948 0.89211105 0.43948617 0.72905879 1.34394287 0.17417213 1.12970956 -0.0933405 1.34647034 0.76367761 0.98681404 0.33453496 0.56927335 0.48398093 -0.0239558 0.59678319 1.39164123 0.21967212 0.19526092 0.49351459 0.98143147 0.59551385 1.31637194 1.1682148 0.48048431 1.16058253 0.64327635
106337 -0.5991207 -0.78485 -0.4602063 -0.5775552 -0.424794 -0.7796091 -0.707742 -1.1106168 -0.7672001 -0.4426912 -0.5172253 0.34173752 -0.3095282 -0.3529495 -0.9680261 -0.9794249 -1.0921722 -0.639698 -0.1379695 -0.6141921 -0.6684641 -0.7621838 -0.7240384 -0.5415876 -0.7700162 -0.6947277 -0.617838 -1.4073793 -0.8560581 -0.222793
106347 -0.5865809 -0.52908625 -0.63728645 -0.73503525 -0.7299223 -0.7067414 -0.6631013 -0.53754855 -0.54327475 -0.69125885 -0.7376239 -0.6446362 -0.5078605 -0.6847331 -0.4690291 -0.7749208 -0.5295023 -0.6748991 -0.6362929 -0.67416305 -0.52511995 -0.5287739 -0.7281429 -0.7465834 -0.6714969 -0.58265285 -0.5931698 -0.4982025 -0.34690725 -0.987539
106369 -0.204212255 -0.13620913 0.12115321 0.14361145 0.045424065 -0.03390324 -0.123167975 -0.182330895 0.021268515 0.06515015 -0.068808 0.061454905 -0.00968337 0.119917935 -0.25256395 -0.19323055 -0.05100446 0.055462735 0.11724226 0.160255205 -0.23985438 -0.00493885 -0.2352953 -0.019012875 0.113881185 0.052643285 0.14618838 -0.128357855 -0.01096687 0.03906663
106489 -1.3323518 -1.2152699 -1.1266273 -1.2373282 -1.1387835 -1.2997573 -1.1161331 -1.1029376 -1.1608766 -0.9179268 -1.3077402 -1.225962 -0.982232 -1.0555653 -1.2117473 -1.2296078 -1.3433207 -1.1536573 -1.101094 -1.1476069 -1.1172898 -1.1994741 -1.1744513 -1.4089703 -1.0511079 -0.9164519 -1.2137622 -1.078764 -1.4884665 -1.1909869
106522 0.22030069 -0.0010841 0.09561372 -0.2818404 0.0990287 0.17061607 0.41967368 0.44986806 0.27782282 -0.0047439 -0.2280203 -0.054042 0.20670192 -0.1800611 0.07933435 0.55970122 0.66073234 0.09720878 0.2240688 -0.1419568 0.70970789 0.30465921 0.03332723 -0.045859 0.26846856 0.00063452 0.07425331 0.50337906 0.07786186 0.21127017
106529 0.71746986 0.40196586 0.65850561 0.30917999 0.55139105 0.59776394 0.62008043 0.64395763 0.73298649 0.47686854 -0.0524609 0.33731494 0.63524716 0.37350074 0.2503065 0.91087457 1.04293405 0.55228679 0.54097037 0.12129722 1.22247871 0.56619201 0.45545293 0.25587568 0.78018839 0.32621183 0.49393939 0.43676749 0.22282064 0.87694197
106581 -0.1006904 0.11977149 -0.0024388 0.03505901 -0.1806596 -0.0658423 0.07553363 -0.1516042 -0.1156872 -0.0132728 0.52430051 -0.2526431 0.08496017 -0.0292911 0.36365795 -0.1586012 0.07915215 0.00296869 -0.1791426 -0.2676589 0.19220877 -0.1053676 0.09358118 0.07274413 -0.092527 -0.1263985 0.09310583 0.28449831 -0.023119 -0.0031131
106583 0.019400033 -0.3126477 0.00355415 0.151297703 -0.332232773 -0.084526517 -0.307410837 -0.20138604 0.064917233 -0.052488277 -0.171871343 0.118652693 -0.209534587 0.091510103 -0.17579914 -0.315622157 -0.032345613 0.01128162 -0.03932408 -0.173067393 0.115483117 0.00296054 -0.049570763 -0.101554853 -0.089173563 -0.106012067 0.327663083 -0.082862557 -0.034769883 -0.049501587
106585 0.49727415 0.488821797 0.447966793 0.347650627 0.37045636 0.42538242 0.600115153 0.618170567 0.45501278 0.26929325 0.299568327 0.392412553 0.363923977 0.33057529 0.55778527 0.719451283 0.500962157 0.434166777 0.419948203 0.425969283 0.577869113 0.423473987 0.57627991 0.6091987 0.4609022 0.271619067 0.396290163 0.54664403 0.49826019 0.46368632
106707 -0.9915831 -1.1644979 -0.9202229 -0.6441882 -0.922337 -0.6227046 -1.1056471 -0.2876773 -0.8876024 -0.8969367 -1.4014294 -0.1191467 -0.4359577 -0.6052823 -0.7723291 -0.8414567 -0.7570889 -0.9709827 -1.0324159 -0.404832 -0.5521473 -0.6177633 -1.2010633 -0.9038955 -0.8282016 -0.3929843 -1.0063787 -0.7174822 -0.6178986 -0.5118009
106718 -0.560277 -0.3967927 -0.5633588 -0.6200469 -0.9514088 -0.8193178 -0.6403398 -0.4689583 -0.7445031 -0.8305427 -0.6635076 -0.7961623 -0.5336693 -0.5849288 -0.5228934 -0.6936837 -0.7970349 -0.7067684 -0.7046503 -0.7101369 -0.9044114 -0.7465615 -0.7531864 -0.5184948 -0.5978816 -0.2839043 -0.6895214 -0.8464841 -0.5497122 -0.6051543
106759 0.02229711 0.11542891 0.03390429 0.06088308 0.15202332 0.13196944 0.03378574 0.02811803 0.13484196 0.05274036 0.26730662 0.04381024 0.27347419 -0.0773844 0.29834962 -0.0755759 0.11127926 0.14440058 0.01182032 -0.0460973 0.24813825 0.17018714 0.11794806 0.04210304 0.00184214 0.08173187 0.05003417 -0.0101096 -0.0130068 -0.0692677
106763 -0.9664134 -0.9676101 -0.6993022 -0.8123506 -0.73679 -1.0336095 -0.6385607 -0.7292772 -0.8929506 -0.4099798 -0.8761857 -0.6559332 -0.5654147 -0.7480355 -0.534252 -0.6860292 -0.9559294 -0.815289 -0.7031392 -0.8607524 -0.7435124 -0.8824344 -0.6857584 -0.6452637 -0.8113876 -0.7792844 -0.5812856 -0.7170159 -0.5691741 -0.6358346
106794 1.205621335 1.15396232 1.125703505 1.25506648 1.029458335 1.0718898 1.178214535 1.29499553 1.11544117 1.19268684 1.063354185 1.228562355 1.162942835 1.20661842 1.26949075 1.12978274 1.04797056 1.10223591 1.04473829 1.279365885 0.835019895 1.1546146 1.149864035 1.01368197 1.22965051 1.20387016 1.212984385 1.212001225 1.30936023 1.11457982
106795 -0.2035612 -0.0920811 -0.464072 -0.7385679 -0.5534517 -0.7475346 -0.4023677 -0.4042124 -0.4587038 -0.5704352 -0.7101814 -1.0065794 -0.5183278 -0.631047 -0.3554708 -0.6611766 -0.5817379 -0.1947767 -0.5760617 -0.5429751 -0.3223902 -0.50576 -0.5232178 -0.568593 -0.4892061 -0.0400095 -0.4722407 -0.3632568 -0.4620015 -0.5093688
106821 -0.3666096 -0.5561306 -0.6582906 -0.7696618 -0.6122926 -0.5389917 -0.3072068 -0.3463179 -0.5673273 -0.7455749 -0.4665335 -0.823562 -0.6131506 -0.7104882 -0.1962097 -0.3603409 -0.5051483 -0.6130449 -0.4893864 -0.8033607 -0.7056989 -0.4536158 -0.3775998 -0.5142345 -0.5390769 -0.7656327 -0.4002175 -0.354624 -0.4301913 -0.517388
106840 -0.2555025 -0.5449087 -0.0696683 -0.294021 -0.1233662 -0.3477521 -0.2440287 -0.1243025 -0.2914151 -0.0751589 -0.3405926 0.04123707 -0.1024643 -0.3539318 -0.2456343 -0.4279809 -0.2490596 -0.3119618 -0.2013614 -0.1569096 -0.3524385 -0.134873 -0.4226394 -0.3199324 -0.2573645 -0.2788758 0.11364396 -0.2810841 -0.5735145 -0.2670213
106861 -0.9935288 -1.1677264 -0.6339524 -0.3869404 -0.7746618 -0.7556845 -0.9605218 -0.3343886 -0.6789114 -0.6290222 -0.6810563 1.02697307 -0.8277485 -0.4133503 -0.9669166 -0.777377 -1.0396257 -0.7466148 -0.4927866 0.49392714 -0.9184296 -0.687748 -0.9121563 -0.7354198 -0.575881 -0.2845346 -0.5981325 -0.6745008 -0.6034215 -0.4937969
106894 -4.3365736 -3.2505208 -2.9916314 -3.2118167 -2.3546786 -3.1970918 -2.7395598 -1.5891333 -3.4482936 -2.1976671 -2.546804 -2.7382441 -2.9237193 -2.5890149 -2.6972224 -2.3773629 -2.7717346 -2.8523582 -2.3026287 -2.8480954 -2.2076182 -3.4419641 -2.4965918 -1.612496 -3.3191651 -3.5109057 -2.3646688 -1.7562386 -2.8252697 -3.0035069
